-3.470616726362541371e+00,5.379342784527448851e-01,-6.034390569087130451e+00,-1.970063148767942529e+00,-2.602369263283698109e-01,-2.333124786969990705e+00,-1.855309289526989591e+00,-2.351583817783099661e+00,-3.180852229747699766e+00,1.108715820309245537e+00,-3.601519595442529198e+00,-3.378897545312488315e+00,-5.340450893508181564e-03,-6.973002096941764094e+00
-7.297903484442526123e-01,4.551132669635030714e-01,-1.788600787180468332e+00,-1.107047719368177807e+00,-6.953104436763601903e-02,-6.648171650061698301e-01,8.942040786459293233e-01,1.149629256696149460e+00,-2.922488058122221875e-03,4.914178745102977253e-01,-1.976791329557115118e+00,-2.487598728539611059e+00,-5.340450893508181564e-03,-1.654478781641855800e+00
4.494061906499020154e+00,2.972613391250965575e-01,6.303622311998069883e+00,-8.443908495508579692e-01,7.826601415193262801e-02,-3.371138821204188174e-01,5.942490918569979463e+00,7.578086049182639172e+00,7.161864565932924087e+00,-7.045968954751643532e-01,7.964517449714370034e-01,1.493535986379241232e+00,-5.340450893508181564e-03,3.423853158128378649e+00
-5.126951897972582550e-01,4.485531868455432947e-01,-1.452300606435386277e+00,-7.443310896204509142e-01,-2.662222092647094709e-02,-7.839819951464424008e-01,6.688341304350342575e-01,8.626445784601455280e-01,-5.229473548800522842e-01,-3.187856793508219155e-01,-1.136414640306038670e+00,-1.833979596239500465e+00,-5.340450893508181564e-03,-2.443679015525069609e+00
1.834646213073354737e+00,3.776223205701034757e-01,2.183945097870814145e+00,-1.689874700206079050e-01,1.116395434950610138e-01,1.003490456957651711e+00,2.111201798984762235e+00,2.699346519170572112e+00,2.886104549841494116e+00,2.985122664481265065e-01,2.477205123473590120e+00,1.315276223024665292e+00,-5.340450893508181564e-03,2.394461548715493215e+00
-2.100203537403398268e+00,4.965237727081240893e-01,-3.911495678133799725e+00,8.941474792399710658e-01,-4.092516207352599189e-02,1.097542309056041693e-01,-1.562328356852826561e+00,-1.978503736076295150e+00,-2.256363577619821648e+00,7.614857257973370874e-01,-1.528590428623207265e+00,-1.982529399034979933e+00,-5.340450893508181564e-03,-3.781888107761820272e+00
-2.277577940730804718e-01,4.399430816907211605e-01,-1.010906619207465829e+00,-2.970660748072015966e+00,-1.124398678088011638e-01,-2.422498409575195577e+00,4.209271874030494076e-01,5.469614324005428463e-01,-5.807278956380453883e-01,-1.128989233211940890e+00,-2.256916892640807415e+00,-2.279629004625939093e+00,-5.340450893508181564e-03,-3.164253142114089812e+00
1.698961738918984166e+00,3.817223706438283570e-01,1.952738723608570481e+00,1.069252059118183995e+00,-3.377369149999841919e-02,6.757871740718995879e-01,8.491300890037505322e-01,1.092232321048947741e+00,1.614932653165661147e+00,7.229046041849029880e-01,1.356702871138821376e+00,1.790635591970200169e+00,-5.340450893508181564e-03,2.428774602362589796e+00
9.255602362390705773e-01,4.050926560640599750e-01,7.756880910007828422e-01,-4.121347987271700930e+00,-4.914678082057594710e-01,-2.541663239715469480e+00,4.116994338061727987e+00,5.253510155471005305e+00,6.468498076837018829e+00,4.812503495102932405e+00,1.804903772072729229e+00,1.642085789174720700e+00,-5.340450893508181564e-03,2.686084706585694856e-02
1.521587335591571555e-01,4.284629414842915929e-01,-4.223813029035721756e-01,3.563262696140315211e-01,9.495277882349684173e-02,1.097542309056041693e-01,4.209271874030510174e-01,5.469614324005428463e-01,-2.922488058122221875e-03,-7.431780170875984526e-01,-1.864741104323638821e+00,-1.774559675121307967e+00,-5.340450893508181564e-03,-1.242722137876702826e+00
