-2.250000000000000000e+01,2.250000000000000000e+01,-4.500000000000000000e+01,-7.000000000000028422e-01,-1.669999999999999929e+00,-2.599999999999997868e+00,-1.169999999999999929e+01,-1.170000000000000284e+01,-8.200000000000002842e+00,4.899999999999999467e+00,4.000000000000056843e-01,-1.000000000000000000e+00,0.000000000000000000e+00,-1.859999999999999432e+01
5.299999999999997158e+00,-5.299999999999997158e+00,1.059999999999999964e+01,2.650000000000000000e+01,5.900000000000000799e-01,4.500000000000000000e+00,5.200000000000002842e+00,5.199999999999988631e+00,4.599999999999994316e+00,-1.100000000000001421e+00,-3.699999999999995737e+00,1.899999999999998579e+00,0.000000000000000000e+00,1.559999999999999432e+01
-2.000000000000000000e+00,2.000000000000000000e+00,-4.000000000000000000e+00,6.000000000000000000e+00,-1.919999999999999929e+00,1.099999999999997868e+00,-7.799999999999997158e+00,-7.799999999999997158e+00,-2.599999999999994316e+00,8.400000000000000355e+00,7.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
6.100000000000008527e+00,-6.100000000000008527e+00,1.219999999999999929e+01,1.399999999999998579e+00,6.000000000000005329e-02,9.000000000000003553e-01,-3.000000000000007105e-01,-2.999999999999971578e-01,2.799999999999997158e+00,0.000000000000000000e+00,3.800000000000004263e+00,4.799999999999997158e+00,0.000000000000000000e+00,9.000000000000000000e+00
-2.300000000000011369e+00,2.300000000000011369e+00,-4.599999999999999645e+00,1.789999999999999858e+01,4.699999999999999734e-01,2.899999999999998579e+00,1.500000000000000000e+00,1.500000000000000000e+00,-3.200000000000002842e+00,-6.999999999999992895e-01,-6.700000000000002842e+00,-6.299999999999997158e+00,0.000000000000000000e+00,-4.200000000000002842e+00
1.490000000000000568e+01,-1.490000000000000568e+01,2.980000000000000071e+01,8.899999999999998579e+00,1.700000000000000400e-01,4.900000000000000355e+00,-1.039999999999999858e+01,-1.040000000000000568e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,1.410000000000000142e+01,0.000000000000000000e+00,4.000000000000000000e+01
-9.400000000000005684e+00,9.400000000000005684e+00,-1.880000000000000071e+01,2.810000000000000853e+01,1.120000000000000107e+00,6.699999999999999289e+00,-1.769999999999999929e+01,-1.770000000000000284e+01,-1.879999999999999716e+01,-8.000000000000007105e-01,-1.899999999999998579e+00,-2.800000000000004263e+00,0.000000000000000000e+00,-8.799999999999997158e+00
-1.670000000000000284e+01,1.670000000000000284e+01,-3.339999999999999858e+01,-9.399999999999998579e+00,-5.599999999999999423e-01,-3.100000000000001421e+00,2.199999999999999289e+00,2.200000000000002842e+00,1.000000000000000000e+00,5.500000000000000000e+00,-5.799999999999997158e+00,-7.300000000000004263e+00,0.000000000000000000e+00,-2.520000000000000284e+01
2.020000000000000284e+01,-2.020000000000000284e+01,4.039999999999999858e+01,-1.729999999999999716e+01,-1.499999999999999112e-01,-1.800000000000000711e+00,-3.100000000000001421e+00,-3.099999999999994316e+00,3.000000000000000000e+00,-1.000000000000000000e+00,1.050000000000000000e+01,1.239999999999999858e+01,0.000000000000000000e+00,2.000000000000000000e+01
-2.600000000000000000e+01,2.600000000000000000e+01,-5.200000000000000000e+01,-1.669999999999999574e+01,-2.939999999999999947e+00,-8.400000000000002132e+00,-4.500000000000000000e+00,-4.500000000000000000e+00,-4.799999999999997158e+00,8.500000000000000000e+00,-1.070000000000000284e+01,-7.600000000000001421e+00,0.000000000000000000e+00,-2.579999999999999716e+01
-2.100000000000000000e+01,2.100000000000000000e+01,-4.179999999999999716e+01,1.089999999999999858e+01,-5.300000000000000266e-01,2.000000000000010658e-01,2.000000000000000000e+00,2.000000000000000000e+00,-1.799999999999997158e+00,5.400000000000000355e+00,-1.039999999999999858e+01,-1.129999999999999716e+01,0.000000000000000000e+00,-2.540000000000000568e+01
2.799999999999997158e+00,-2.799999999999997158e+00,5.599999999999999645e+00,1.500000000000000000e+00,4.799999999999999822e-01,-6.000000000000014211e-01,-4.100000000000001421e+00,-4.099999999999994316e+00,-6.799999999999997158e+00,-2.900000000000000355e+00,1.000000000000014211e-01,3.000000000000042633e-01,0.000000000000000000e+00,-2.000000000000000000e+00
1.190000000000000568e+01,-1.190000000000000568e+01,2.380000000000000071e+01,-7.100000000000001421e+00,4.000000000000003553e-02,2.100000000000001421e+00,-8.799999999999997158e+00,-8.800000000000011369e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.389999999999999858e+01,1.130000000000000426e+01,0.000000000000000000e+00,1.440000000000000568e+01
-2.500000000000000000e+01,2.500000000000000000e+01,-5.000000000000000000e+01,-1.730000000000000426e+01,-1.309999999999999831e+00,-9.500000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,-4.400000000000005684e+00,1.900000000000000355e+00,-1.560000000000000142e+01,-1.360000000000000142e+01,0.000000000000000000e+00,-3.859999999999999432e+01
-3.500000000000000000e+00,1.150000000000000000e+01,-1.510000000000000142e+01,-2.799999999999997158e+00,5.800000000000000711e-01,-1.100000000000001421e+00,-8.999999999999985789e-01,-6.899999999999991473e+00,-6.500000000000000000e+00,-2.500000000000000888e+00,-7.100000000000001421e+00,-6.299999999999997158e+00,-4.000000000000000000e+00,-1.250000000000000000e+01
1.600000000000008527e+00,1.090000000000000568e+01,-9.399999999999998579e+00,-1.610000000000000142e+01,1.670000000000000151e+00,-1.899999999999998579e+00,-3.400000000000002132e+00,-8.399999999999991473e+00,-9.199999999999995737e+00,-8.300000000000000711e+00,-6.000000000000014211e-01,-3.299999999999997158e+00,-9.500000000000000000e+00,-1.229999999999999716e+01
8.300000000000011369e+00,-2.000000000000000000e+01,2.830000000000000071e+01,4.299999999999997158e+00,3.599999999999998757e-01,2.900000000000002132e+00,-5.899999999999998579e+00,8.900000000000005684e+00,4.000000000000000000e+00,-1.600000000000001421e+00,1.080000000000000426e+01,8.500000000000000000e+00,7.530000000000001137e+00,1.500000000000000000e+01
2.150000000000000000e+01,5.256666666666667709e+01,1.348750000000000604e+01,1.499999999999985789e+00,4.315833333333333854e+01,9.929166666666667140e+00,5.953333333333333144e+00,2.200000000000002842e+00,-1.199583333333333002e+01,-1.403750000000000675e+01,2.791666666666664298e+00,3.379166666666669983e+00,1.593750000000000000e+01,-1.000000000000000000e+00
-2.999999999999971578e-01,-1.033333333333331439e+00,2.853333333333333144e+01,-2.116666666666667140e+01,2.057999999999999829e+01,-9.099999999999997868e+00,2.071333333333333115e+01,1.223333333333333428e+01,1.449999999999999289e+01,-1.863333333333333286e+01,-1.113333333333333286e+01,-1.733333333333332860e+01,6.066666666666662877e+00,5.733333333333334281e+00
-3.050000000000000000e+01,-1.790000000000000568e+01,-1.260000000000000142e+01,-2.409999999999999432e+01,-1.149999999999999911e+00,-9.099999999999999645e+00,7.999999999999971578e-01,8.099999999999994316e+00,1.600000000000001421e+00,3.300000000000000711e+00,-1.550000000000000000e+01,-1.380000000000000426e+01,3.469999999999998863e+00,-1.789999999999999858e+01
-1.620000000000000284e+01,2.650000000000000000e+01,-4.270000000000000284e+01,-3.100000000000001421e+00,-3.900000000000001243e-01,-3.399999999999998579e+00,-2.899999999999998579e+00,-5.700000000000002842e+00,-5.600000000000001421e+00,-4.000000000000003553e-01,-5.199999999999995737e+00,-7.199999999999995737e+00,3.000000000000000000e+00,-1.929999999999999716e+01
-7.599999999999994316e+00,-3.299999999999997158e+00,-4.199999999999999289e+00,3.399999999999998579e+00,3.900000000000000133e-01,-9.999999999999964473e-02,-1.899999999999998579e+00,1.700000000000002842e+00,-1.399999999999998579e+00,-6.399999999999998579e+00,-1.050000000000000000e+01,-1.079999999999999716e+01,-1.250000000000000000e+01,-1.000000000000014211e-01
2.099999999999994316e+00,2.840000000000000568e+01,-3.465416666666666856e+01,1.890833333333332433e+01,-3.122500000000000053e+00,1.352500000000000036e+01,-3.072916666666664298e+00,6.195833333333325754e+00,-2.545833333333334281e+00,2.070833333333332860e+00,3.445833333333332860e+00,1.595833333333338544e+00,-2.604166666666671404e+00,-1.775000000000000000e+01
