-1.740000000000000213e+00,1.000000000000000333e-01,-1.649999999999999911e+00,-1.619000000000013983e+00,2.200000000000002842e+00,2.014000000000010004e+00,9.700000000000000289e-02,-3.899999999999997913e-02,-1.693000000000011163e-02,1.173000000000000043e+00,3.381999999999997897e+00,6.800000000000000488e-02,-2.000000000000001776e-03,-3.085000000000000853e+00,1.743999999999985562e+00,7.999999999999979350e-03
-3.060000000000000053e+00,1.900000000000000022e-01,-2.859999999999999876e+00,-1.345100000000000762e+01,-2.500000000000000000e+00,-1.073000000000021714e+00,3.900000000000000688e-02,-3.700000000000003286e-02,-8.216999999999985427e-02,5.399999999999991473e-01,1.650999999999999801e+00,8.000000000000007105e-03,1.500000000000001332e-02,3.099000000000001975e+00,-1.555000000000006821e+00,1.000000000000000888e-03
9.969999999999998863e+00,-5.999999999999999778e-01,9.359999999999999432e+00,3.469999999999998863e+00,-7.299999999999997158e+00,4.862000000000008981e+00,-2.000000000000001776e-03,4.099999999999998090e-02,3.759000000000001229e-02,6.669999999999980389e-01,-1.123999999999998778e+00,-7.999999999999979350e-03,-3.500000000000003109e-02,-7.189999999999994174e-01,3.091999999999998749e+00,-1.699999999999998734e-02
1.699999999999999845e-01,-2.000000000000001776e-02,1.600000000000000311e-01,9.679999999999893134e-01,5.000000000000000000e-01,3.575999999999993406e+00,2.199999999999996403e-02,9.000000000000007994e-03,2.589999999999992308e-02,9.629999999999991900e-01,-2.672999999999998266e+00,1.599999999999998646e-02,-1.400000000000001243e-02,-9.420000000000001705e-01,-5.122999999999990450e+00,-2.099999999999999090e-02
-5.929999999999999716e+00,1.080000000000000071e+00,-4.839999999999999858e+00,-3.148000000000010346e+00,2.299999999999997158e+00,-1.367999999999994998e+00,3.000000000000002665e-02,5.000000000000004441e-02,-1.778000000000001801e-02,2.139999999999986358e-01,-2.653999999999996362e+00,2.799999999999999711e-02,5.000000000000004441e-03,1.100000000000012079e-01,1.940000000000026148e-01,4.800000000000001488e-02
-9.399999999999999467e-01,2.099999999999999922e-01,-7.299999999999999822e-01,-1.640000000000000568e+00,-5.000000000000000000e-01,9.150000000000062528e-01,3.099999999999999978e-02,8.000000000000007105e-03,-1.928000000000013037e-02,1.391999999999999460e+00,5.315999999999998948e+00,3.999999999999975797e-03,-5.000000000000004441e-03,1.495999999999998664e+00,-4.036000000000015575e+00,1.500000000000001332e-02
3.190000000000001279e+00,-3.200000000000000067e-01,2.870000000000000107e+00,-5.020000000000095497e-01,2.000000000000028422e-01,6.642000000000010118e+00,-1.500000000000001332e-02,6.900000000000000577e-02,1.467999999999997085e-02,1.243999999999999773e+00,-6.080000000000005400e-01,-1.299999999999998379e-02,8.000000000000007105e-03,2.095000000000000639e+00,-2.819999999999964757e-01,3.399999999999997469e-02
-1.569999999999999929e+01,8.199999999999999512e-01,-1.488000000000000078e+01,-7.663999999999987267e+00,1.050000000000000000e+01,-3.287000000000020350e+00,-1.100000000000000977e-02,-4.699999999999998623e-02,-6.356000000000006089e-02,-1.107000000000002871e+00,1.212000000000003297e+00,-1.100000000000000977e-02,5.499999999999993783e-02,-1.407000000000000028e+00,-2.399999999999991473e+00,-9.000000000000007994e-03
-6.099999999999999645e+00,4.000000000000000777e-02,-6.060000000000000497e+00,-4.772000000000005571e+00,1.899999999999991473e+00,6.342999999999989313e+00,-2.500000000000002220e-02,-1.950000000000000067e-01,-1.921000000000006036e-02,1.080000000000005400e-01,9.439999999999990621e-01,-2.799999999999999711e-02,7.000000000000006217e-03,-1.641000000000001791e+00,2.189999999999997726e+00,-1.699999999999998734e-02
-3.179999999999999716e+00,3.599999999999999867e-01,-2.820000000000000284e+00,-2.399999999999948841e-01,1.700000000000002842e+00,6.440000000000054570e-01,3.000000000000002665e-02,2.900000000000002576e-02,-1.284000000000007358e-02,5.769999999999999574e-01,3.485000000000002984e+00,1.599999999999998646e-02,1.000000000000000888e-02,2.189999999999999503e+00,-3.805999999999983174e+00,1.999999999999999001e-02
