-6.849999999999999645e+00,1.099999999999999867e-01,-6.740000000000000213e+00,-9.113999999999990109e+00,1.200000000000002842e+00,1.052000000000006708e+00,-3.600000000000003197e-02,-1.199999999999999956e-01,-4.657999999999989926e-02,-7.180000000000035243e-01,-1.821999999999995623e+00,-1.799999999999998823e-02,-5.000000000000004441e-03,-1.529999999999999361e+00,-1.900000000000034106e+00,4.000000000000000777e-02
4.459999999999999964e+00,-2.399999999999999911e-01,4.230000000000000426e+00,-1.157800000000001717e+01,-5.500000000000000000e+00,-6.429000000000002046e+00,1.299999999999995604e-02,5.000000000000004441e-03,-7.890000000000063629e-03,2.938000000000000611e+00,-1.443999999999995509e+00,1.000000000000000888e-03,-1.500000000000001332e-02,6.050000000000004263e-01,4.152000000000001023e+00,-4.599999999999998535e-02
-4.430000000000000604e+00,2.200000000000000289e-01,-4.219999999999999751e+00,-1.264200000000002433e+01,-5.000000000000000000e-01,-2.028000000000020009e+00,4.000000000000003553e-03,-7.799999999999995826e-02,-5.622000000000004771e-02,2.047000000000005926e+00,6.250000000000071054e-01,6.000000000000005329e-03,6.000000000000005329e-03,3.029999999999997584e+00,5.033000000000001251e+00,-6.000000000000005329e-03
-2.709999999999999964e+00,8.200000000000000622e-01,-1.889999999999999680e+00,-8.430999999999983174e+00,0.000000000000000000e+00,-7.173000000000030241e+00,-3.600000000000000422e-02,9.399999999999997247e-02,-3.711999999999993083e-02,2.720000000000020179e-01,5.569999999999986073e-01,-3.200000000000000067e-02,1.700000000000001510e-02,1.754999999999999005e+00,1.186999999999997613e+00,-7.000000000000006217e-03
7.630000000000000782e+00,-2.499999999999999722e-01,7.380000000000000782e+00,3.375999999999990564e+00,-3.799999999999997158e+00,-1.349999999999994316e+00,5.000000000000004441e-03,1.400000000000001243e-02,3.119000000000016204e-02,7.390000000000007674e-01,-2.820000000000071338e-01,-7.000000000000006217e-03,-2.700000000000002398e-02,3.899999999999934630e-01,-1.780000000000043769e+00,1.899999999999998912e-02
-5.330000000000000071e+00,3.900000000000000133e-01,-4.939999999999999503e+00,-6.680999999999940542e+00,-7.000000000000028422e-01,-1.005000000000009663e+00,-7.499999999999998335e-02,-2.599999999999996758e-02,-3.720999999999974328e-02,-7.109999999999985221e-01,-1.425000000000011369e+00,-7.600000000000001199e-02,9.000000000000007994e-03,-2.026999999999993918e+00,4.705000000000012506e+00,-2.599999999999999534e-02
-9.359999999999999432e+00,3.800000000000000044e-01,-8.990000000000000213e+00,-3.106800000000001205e+01,2.299999999999997158e+00,9.676000000000044565e+00,1.599999999999995870e-02,-2.200000000000001954e-02,-1.748400000000002175e-01,1.025599999999999667e+01,4.076000000000004064e+00,8.000000000000007105e-03,1.000000000000000888e-02,3.455999999999998629e+00,3.175999999999973511e+00,-1.100000000000000977e-02
3.800000000000000044e-01,0.000000000000000000e+00,3.800000000000000044e-01,2.389999999999616875e-01,-7.000000000000028422e-01,-3.510999999999995680e+00,5.000000000000004441e-03,4.500000000000003997e-02,-2.780000000000026894e-02,-2.489000000000002544e+00,-5.000000000002557954e-03,1.700000000000001510e-02,5.000000000000004441e-03,-2.270000000000020890e-01,5.687000000000040245e+00,-5.099999999999998979e-02
2.610000000000000320e+00,-2.199999999999999734e-01,2.389999999999999680e+00,-5.060000000000002274e-01,5.299999999999997158e+00,-3.040000000000162572e-01,2.000000000000001776e-02,2.100000000000001865e-02,-2.900000000000008127e-02,2.117999999999998550e+00,1.019000000000000128e+01,2.199999999999999178e-02,2.300000000000002043e-02,-1.804000000000002046e+00,2.254000000000019099e+00,1.700000000000001510e-02
-1.600000000000000089e+00,0.000000000000000000e+00,-1.600000000000000089e+00,2.473000000000027399e+00,4.900000000000005684e+00,1.888999999999995794e+00,6.999999999999950706e-03,-6.700000000000000400e-02,3.233000000000002538e-02,3.290000000000006253e-01,-1.158000000000001251e+00,1.000000000000000888e-02,2.900000000000002576e-02,-7.120000000000032969e-01,-3.246999999999971465e+00,-4.400000000000001132e-02
