0,1,2,3,4,5,6,7,8,9,10,11,12,13,AWAY,HOME
-3.4706167263625414,0.5379342784527449,-6.0343905690871305,-1.9700631487679425,-0.2602369263283698,-2.3331247869699907,-1.8553092895269896,-2.3515838177830997,-3.1808522297476998,1.1087158203092455,-3.601519595442529,-3.3788975453124883,-0.0053404508935081816,-6.973002096941764,88.0,117.0
-0.7297903484442526,0.45511326696350307,-1.7886007871804683,-1.1070477193681778,-0.06953104436763602,-0.6648171650061698,0.8942040786459293,1.1496292566961495,-0.002922488058122222,0.4914178745102977,-1.9767913295571151,-2.487598728539611,-0.0053404508935081816,-1.6544787816418558,104.0,113.0
4.49406190649902,0.29726133912509656,6.30362231199807,-0.844390849550858,0.07826601415193263,-0.3371138821204188,5.9424909185699795,7.578086049182639,7.161864565932924,-0.7045968954751644,0.796451744971437,1.4935359863792412,-0.0053404508935081816,3.4238531581283786,129.0,100.0
-0.5126951897972583,0.4485531868455433,-1.4523006064353863,-0.7443310896204509,-0.026622220926470947,-0.7839819951464424,0.6688341304350343,0.8626445784601455,-0.5229473548800523,-0.3187856793508219,-1.1364146403060387,-1.8339795962395005,-0.0053404508935081816,-2.4436790155250696,121.0,130.0
1.8346462130733547,0.3776223205701035,2.183945097870814,-0.1689874700206079,0.11163954349506101,1.0034904569576517,2.1112017989847622,2.699346519170572,2.886104549841494,0.2985122664481265,2.47720512347359,1.3152762230246653,-0.0053404508935081816,2.394461548715493,108.0,96.0
-2.1002035374033983,0.4965237727081241,-3.9114956781337997,0.8941474792399711,-0.04092516207352599,0.10975423090560417,-1.5623283568528266,-1.9785037360762951,-2.2563635776198216,0.7614857257973371,-1.5285904286232073,-1.98252939903498,-0.0053404508935081816,-3.7818881077618203,91.0,109.0
-0.22775779407308047,0.43994308169072116,-1.0109066192074658,-2.970660748072016,-0.11243986780880116,-2.4224984095751956,0.4209271874030494,0.5469614324005428,-0.5807278956380454,-1.128989233211941,-2.2569168926408074,-2.279629004625939,-0.0053404508935081816,-3.16425314211409,117.0,122.0
1.6989617389189842,0.38172237064382836,1.9527387236085705,1.069252059118184,-0.03377369149999842,0.6757871740718996,0.8491300890037505,1.0922323210489477,1.6149326531656611,0.722904604184903,1.3567028711388214,1.7906355919702002,-0.0053404508935081816,2.42877460236259,107.0,96.0
0.9255602362390706,0.40509265606406,0.7756880910007828,-4.121347987271701,-0.49146780820575947,-2.5416632397154695,4.116994338061728,5.253510155471005,6.468498076837019,4.812503495102932,1.8049037720727292,1.6420857891747207,-0.0053404508935081816,0.02686084706585695,107.0,102.0
0.15215873355915716,0.4284629414842916,-0.4223813029035722,0.3563262696140315,0.09495277882349684,0.10975423090560417,0.420927187403051,0.5469614324005428,-0.002922488058122222,-0.7431780170875985,-1.8647411043236388,-1.774559675121308,-0.0053404508935081816,-1.2427221378767028,98.0,102.0
1.237634526794123,0.3956625408944928,1.2591196008218384,-1.1946000093072837,0.10448807292153349,-0.5754435424009654,1.660461902562972,2.1253771626985647,1.3260299493756997,-1.5533815709487173,-0.6602011830637612,-0.7050010949938573,-0.0053404508935081816,0.47293054447810634,103.0,97.0
3.082943375293564,0.33990185989183497,4.117671137155036,-0.13146506004670547,0.1521645434117169,0.6459959665368326,0.8265930941826607,1.063533853225349,0.9215661640697557,-1.6305438141735864,1.4687530963723,1.4935359863792412,-0.0053404508935081816,4.007175070129015,113.0,94.0
-0.3770107156428875,0.44445313677181847,-1.24211299346971,2.407551348187384,0.15693219046073525,1.3907761549135385,-0.9763664915045,-1.2323435726626824,-1.2740943847339548,-0.35736680096325607,-0.6041760704470219,-0.7941309766711421,-0.0053404508935081816,0.09548695436004787,114.0,120.0
-1.4217811666315445,0.47602352233949985,-2.8605576133054176,-0.13146506004670547,0.006751308416657442,-0.5456523348658973,-1.5623283568528274,-1.9785037360762951,-3.0075106074737246,-0.704596895475163,-3.1253061382002514,-3.2303477425170066,-0.0053404508935081816,-3.541696732232146,99.0,114.0
1.8075093182424804,0.4674134171846776,-0.13862802539990918,0.7065354293704562,-0.036157515024507696,1.86743547547463,-1.066514470788857,-7.890388107737975,-2.834168985199745,2.3433117119071416,4.185971058284113,3.840622870547817,1.5272070482941837,1.3650699393026078,99.0,105.0
-0.9197486122603704,0.37762232057010353,0.04003144562091572,-2.995675688054618,-0.03615751502450765,-2.631036862320674,1.7506098818473308,-0.5148818770726725,-0.26293492146908726,-2.4021662464222704,-4.385871172076868,-4.626715888794515,2.5489053810859783,-0.4878349576405858,114.0,106.0
2.1195836087975324,0.4288729464916641,1.0909695104492971,-0.15648000002930681,0.02820572013724001,-0.3073226745853512,3.7789394157453873,1.6949001453445587,3.1172267128734625,-0.16446119290108485,-0.18398772582148565,0.24571764289721237,0.8886455902993121,-0.2991131625815578,102.0,94.0
0.8848548939927579,0.39279250584288544,0.42800274788672643,2.7327455679612083,0.06674420045013808,0.7738498988748334,1.1037042263369738,-2.025138746289644,1.3188073817809531,2.856119120005746,2.2892875582382795,0.6071888296995465,-0.27247199415469636,0.92257451831193,94.0,91.0
0.3692538922061495,0.37065223544477127,1.227591458876987,1.5820583287615213,0.1283263081666252,1.18223770216806,-2.914548046118197,2.297567969640165,0.5459926491428044,-0.6274346522502955,1.0485647517467596,1.4341160652610507,0.14791429902525954,2.7890616656571,94.0,103.0
1.549708817349175,0.42067284634421437,0.8597631361870535,1.2818790489702991,0.15454836693622614,0.4672487213264228,2.0210538197004047,-3.298633255961912,-0.3207154622270804,-1.0518269899870727,-0.6882137393721308,-0.37819152884380197,-0.5161896172894055,0.6788088663606839,82.0,108.0
-0.404147610473762,0.5002138177744764,-2.6924075229328768,0.8691325392573689,-0.17918692649505796,0.4672487213264228,-0.8636815173990523,-2.0932976073706984,-1.1296430328389722,3.3078397522179976,1.3006777585220821,1.1964363807882823,-0.7716142004873541,-2.25495722046604,110.0,113.0
0.2878432077135279,0.4202628413368419,-0.11760926410334153,1.269371578978999,0.11640719054407941,0.37787509872121733,-2.8694740564760184,2.03928175922776,-0.6385084363960386,-0.8203402603124667,-0.46411328890517783,0.5131072879290772,-0.0053404508935081816,0.009704320242308613,97.0,91.0
1.4682981328565534,0.5153453233295817,1.9190293894536974,1.1896069590344778,3.8682305735050724,-4.306651761604416,0.8233613741705803,-2.7847682377619742,-1.6420365074853212,0.11434200667556214,0.6474038038589837,1.4946571169663765,2.5730020398782383,3.1564703061236483,106.0,98.0
1.0341078155625667,0.37967234560696594,1.51134473638065,-0.09394265007280216,-0.0027839856813792548,-0.06899301430480566,1.435091954352078,-1.7489159934874887,0.6326634602797941,0.14418777999838936,0.9925396391300203,0.691367051283651,2.4211930894870037,0.7645915004784245,89.0,96.0
1.2783398690404337,0.5539244737402719,-2.765973187470863,-2.695496408263395,-0.30552957329404407,-0.9627292403568533,2.2238867730902103,-5.164033664495937,-0.3496057326060749,2.2275683470698384,2.3091297856233766,1.3152762230246653,-2.5595862828729947,-1.7059483621125007,122.0,114.0
2.282404977782778,0.3960725459018653,2.0578325300914084,0.6690130193965547,-0.031389867975489295,0.9736992494225825,2.9450706073650745,0.3460721576353393,2.16384779036659,2.4590550767444435,2.7293181302489127,2.4442547242703085,0.6332210071013634,1.9998614317738863,104.0,72.0
0.9255602362390706,0.430512966521154,-0.7232123239606965,0.6455615131628646,-0.042117073835780554,1.9605329990217182,-2.170827217022244,-1.8959956410834415,-1.1982574249890892,3.693650968342341,4.112438097974644,3.595515695935277,1.3931091421152593,-0.5285817088465133,104.0,98.0
-1.278747116793809,0.4771852031937218,-3.565780843891297,-0.3271548509522677,-0.08323802963356379,0.32015463412202433,0.036953138138736234,-0.9250308130516305,-2.0312602209168094,-3.2372867746580867,-3.755588655138559,-3.1474074359561968,-0.5438606138025168,-3.9981318312669583,99.0,105.0
3.489996797756678,0.366723020790785,3.3362548968690997,0.2002434670142542,-0.05463214733945371,1.3417447925120716,1.4291290411389963,0.38194524241483774,0.9751335403974762,0.7237083775518287,3.0065257187171506,2.6008509747172113,-1.95029222503622,4.223061365991994,104.0,111.0
-2.5208254072819463,0.4370730466391137,-2.713426284229444,1.6070732687441236,0.08303366120095097,0.7651607966771056,-3.658268875214152,0.05908747939933531,-2.7474981740627573,-0.24162343612595305,-1.5846155412399465,-2.1310792018304596,3.3790352764793115,-1.9289832108186253,79.0,98.0
1.1290869474706267,0.37680231055535857,2.5491460753986774,-1.2336858530301,3.3983362279120826,2.023839315033738,2.210082863762293,0.16311942525988593,3.500022795395162,5.420156160498771,4.021397289972442,1.0775965385518989,2.4754708134165693,1.1334568271847083,108.0,110.0
-0.10564176733414606,0.43133297653589897,-0.8281890705105712,-1.4116851072751118,0.5536617906931577,-1.1556346832076905,-2.4045871751863355,-5.6646940635571665,-2.9033912171969436,-0.2622509664929968,0.5263108554234007,0.8911003504878723,0.9280720185374903,-0.11056123412474239,101.0,118.0
2.6623215054150156,0.5055438828703187,-0.4644188254967075,0.3438187996227295,0.1903057198038637,0.9141168343524463,-0.8186075277568726,-5.020541325377936,-3.094181418610712,-3.3281131651206923,1.3006777585220841,1.374696144142858,-3.5812846156647895,0.2842087494190771,115.0,113.0
0.26070631288265333,0.44486314177919095,-0.7586814836486543,-1.032002899420372,0.07826601415193263,-0.6648171650061704,1.2322590009622727,-2.5524730925482992,-0.7251792475330262,-1.437638206111415,-1.332502534464624,-1.98252939903498,-0.707758054687867,-1.139782976935414,103.0,106.0
0.01647425940478643,0.4419931067275836,-0.8637752901314926,1.7696703786310362,-0.06714722084312691,1.3609849473784703,-0.2551826572296358,-0.48618340924907383,0.17041913421585514,2.8834474144812203,1.2726652022137146,1.1370164596700894,-2.4957301370735077,-0.28195663575800944,75.0,88.0
0.5456437086068311,0.4596233220446004,-1.3557456717292788,0.9684105823133203,-1.0317018144476504,-0.6182684032326258,-1.0043968788132303,0.11648441504653284,-1.6785581700399006,-1.8186267820342035,-1.262471143693699,0.45183049427594063,0.6380102180363243,-1.065795455008863,83.0,98.0
2.0788782665512215,0.39484253087974786,1.7340852206762203,-3.0008871338843273,5.465045006341409,-1.3508424718553809,-1.5724700045223166,1.6725791148150944,1.1125629515753415,-0.8374874254735485,1.8858289347413502,2.1512815020903364,-0.17789394709834616,1.5232912422308849,106.0,99.0
1.644687949257235,0.4579833020151105,0.12465385438261763,2.824336728418339,0.3626362954298393,2.6817284814331614,-0.7255485199747912,-0.9528324537557425,-0.2508973088111729,-1.0003854945038264,1.4098100091401042,1.716051211816637,1.186960218092584,1.0133611394198723,106.0,100.0
1.3461821061176191,0.47233347727314745,-0.5215635827717507,0.9814391968875918,0.1946760629321305,0.5280724367105202,0.19616761613522654,-2.2720651465218724,-1.1031602849915605,1.337791229883073,1.7605505579178118,1.3313691183275091,-1.239892603016929,-0.7902187429056213,96.0,113.0
-0.6619481113670672,0.42272287138107684,-0.9058128127246277,-2.007585558741846,0.030589543661749184,-1.2606413157075345,-0.9763664915045,0.8626445784601455,-1.0429722217019843,-2.0935172735227963,-1.6686532101650535,-1.9528194384758837,0.5208341904942666,-1.3799743524650872,92.0,93.0
-1.109706876076492,0.4182128162999795,-1.1475285676351554,1.3068939889529014,-0.03854133854901682,0.7651607966771046,-0.23264566240854598,-1.6054236543694909,-1.4185457366289356,2.073243860620102,-1.2204523092311454,-1.7448497145622115,2.038056214690081,-1.3799743524650872,103.0,112.0
1.0883816052243138,0.5153840030472583,-2.187957251815253,-0.6489616309367809,-0.6636990578515473,0.14699324032443895,0.9153325112907007,-0.4897707177270206,-1.071862492080981,-0.603321451242524,-1.553101415393032,-0.5750200175478127,-2.312462998628979,-2.6624247325253063,95.0,106.0
