Toronto Raptors,124,Atlanta Hawks,108
New York Knicks,117,Boston Celtics,109
Phoenix Suns,116,Chicago Bulls,124
Los Angeles Lakers,109,Cleveland Cavaliers,105
Detroit Pistons,124,Houston Rockets,126
Portland Trail Blazers,100,Milwaukee Bucks,143
Denver Nuggets,103,Minnesota Timberwolves,101
Brooklyn Nets,113,Dallas Mavericks,119
Memphis Grizzlies,104,San Antonio Spurs,103
Sacramento Kings,119,Utah Jazz,110
Oklahoma City Thunder,123,Golden State Warriors,95
Minnesota Timberwolves,112,Brooklyn Nets,102
Memphis Grizzlies,107,Los Angeles Clippers,112
Houston Rockets,111,Detroit Pistons,116
Boston Celtics,114,Atlanta Hawks,96
New Orleans Pelicans,109,New York Knicks,114
Cleveland Cavaliers,121,Philadelphia 76ers,112
Washington Wizards,107,Toronto Raptors,125
Miami Heat,103,Chicago Bulls,96
San Antonio Spurs,111,Indiana Pacers,100
Charlotte Hornets,104,Oklahoma City Thunder,109
Phoenix Suns,116,Milwaukee Bucks,114
Orlando Magic,87,Denver Nuggets,112
Portland Trail Blazers,97,Golden State Warriors,125
Utah Jazz,83,Los Angeles Lakers,90
Houston Rockets,108,Cleveland Cavaliers,117
Chicago Bulls,96,Minnesota Timberwolves,111
Denver Nuggets,105,Oklahoma City Thunder,98
New Orleans Pelicans,114,Washington Wizards,124
Boston Celtics,104,Dallas Mavericks,113
Sacramento Kings,116,Golden State Warriors,117
San Antonio Spurs,129,Milwaukee Bucks,135
Orlando Magic,108,Los Angeles Lakers,104
Phoenix Suns,107,Detroit Pistons,118
Charlotte Hornets,123,Atlanta Hawks,124
Philadelphia 76ers,127,Brooklyn Nets,125
New York Knicks,103,Memphis Grizzlies,98
Miami Heat,115,Toronto Raptors,125
Utah Jazz,133,Sacramento Kings,112
Los Angeles Clippers,104,Portland Trail Blazers,100
Milwaukee Bucks,107,Charlotte Hornets,110
Minnesota Timberwolves,102,Cleveland Cavaliers,95
Houston Rockets,131,Washington Wizards,135
San Antonio Spurs,108,Chicago Bulls,107
Boston Celtics,124,New Orleans Pelicans,107
Indiana Pacers,121,Utah Jazz,88
Orlando Magic,110,Golden State Warriors,116
New York Knicks,108,Detroit Pistons,115
Atlanta Hawks,115,Miami Heat,113
Toronto Raptors,122,Memphis Grizzlies,114
Los Angeles Lakers,85,Denver Nuggets,117
Indiana Pacers,109,Phoenix Suns,104
Atlanta Hawks,94,Charlotte Hornets,108
New York Knicks,91,Philadelphia 76ers,117
Utah Jazz,101,Brooklyn Nets,91
Dallas Mavericks,128,Houston Rockets,108
Chicago Bulls,113,Milwaukee Bucks,116
San Antonio Spurs,89,Minnesota Timberwolves,128
Washington Wizards,104,New Orleans Pelicans,125
Cleveland Cavaliers,83,Oklahoma City Thunder,100
Orlando Magic,112,Portland Trail Blazers,115
Phoenix Suns,99,Los Angeles Clippers,115
Golden State Warriors,128,Toronto Raptors,131
Indiana Pacers,96,Los Angeles Lakers,104
Los Angeles Clippers,133,Sacramento Kings,121
Cleveland Cavaliers,95,Boston Celtics,128
Utah Jazz,119,Charlotte Hornets,111
Chicago Bulls,88,Detroit Pistons,107
Washington Wizards,98,Philadelphia 76ers,123
Memphis Grizzlies,131,Brooklyn Nets,125
New Orleans Pelicans,101,Miami Heat,106
Atlanta Hawks,109,Oklahoma City Thunder,124
Houston Rockets,136,San Antonio Spurs,105
Orlando Magic,99,Phoenix Suns,85
Dallas Mavericks,103,Los Angeles Lakers,114
Denver Nuggets,113,Portland Trail Blazers,112
Milwaukee Bucks,134,New York Knicks,136
Golden State Warriors,102,Detroit Pistons,111
Brooklyn Nets,88,Washington Wizards,102
Toronto Raptors,106,Cleveland Cavaliers,95
Chicago Bulls,105,Houston Rockets,121
Boston Celtics,118,Minnesota Timberwolves,109
Indiana Pacers,110,Sacramento Kings,111
Phoenix Suns,96,Los Angeles Lakers,120
New Orleans Pelicans,119,Charlotte Hornets,109
Utah Jazz,100,Miami Heat,102
Memphis Grizzlies,95,Philadelphia 76ers,103
Los Angeles Clippers,110,Dallas Mavericks,114
Portland Trail Blazers,118,San Antonio Spurs,131
Oklahoma City Thunder,110,Detroit Pistons,83
Golden State Warriors,128,Atlanta Hawks,111
Cleveland Cavaliers,99,Brooklyn Nets,97
Washington Wizards,110,New York Knicks,107
Denver Nuggets,106,Toronto Raptors,103
Houston Rockets,91,Minnesota Timberwolves,103
Los Angeles Clippers,129,New Orleans Pelicans,126
Chicago Bulls,90,Indiana Pacers,96
Orlando Magic,105,Miami Heat,90
Portland Trail Blazers,102,Dallas Mavericks,111
Sacramento Kings,122,Phoenix Suns,105
San Antonio Spurs,105,Utah Jazz,139
Golden State Warriors,129,Cleveland Cavaliers,105
Denver Nuggets,124,Orlando Magic,118
Washington Wizards,131,Atlanta Hawks,117
Oklahoma City Thunder,114,Brooklyn Nets,112
Los Angeles Clippers,86,Memphis Grizzlies,96
Detroit Pistons,92,Milwaukee Bucks,115
Charlotte Hornets,104,Minnesota Timberwolves,121
Dallas Mavericks,106,New Orleans Pelicans,132
Philadelphia 76ers,102,Toronto Raptors,113
San Antonio Spurs,113,Los Angeles Lakers,121
New York Knicks,100,Boston Celtics,128
Phoenix Suns,86,Portland Trail Blazers,108
Houston Rockets,91,Utah Jazz,118
Denver Nuggets,107,Charlotte Hornets,113
Philadelphia 76ers,117,Detroit Pistons,111
Indiana Pacers,112,Orlando Magic,90
Toronto Raptors,105,Brooklyn Nets,106
Sacramento Kings,129,Cleveland Cavaliers,110
Oklahoma City Thunder,112,Chicago Bulls,114
Memphis Grizzlies,107,New Orleans Pelicans,103
Los Angeles Lakers,120,San Antonio Spurs,133
Miami Heat,115,Phoenix Suns,98
Golden State Warriors,105,Milwaukee Bucks,95
Houston Rockets,104,Dallas Mavericks,107
Sacramento Kings,97,Indiana Pacers,107
Denver Nuggets,98,Atlanta Hawks,106
Washington Wizards,101,Cleveland Cavaliers,116
Brooklyn Nets,112,New York Knicks,104
Boston Celtics,133,Chicago Bulls,77
Los Angeles Lakers,111,Memphis Grizzlies,88
Minnesota Timberwolves,105,Portland Trail Blazers,113
Miami Heat,121,Los Angeles Clippers,98
New Orleans Pelicans,116,Detroit Pistons,108
Milwaukee Bucks,104,Toronto Raptors,99
Utah Jazz,97,San Antonio Spurs,110
Charlotte Hornets,119,New York Knicks,107
Washington Wizards,101,Indiana Pacers,109
Detroit Pistons,102,Philadelphia 76ers,116
New Orleans Pelicans,100,Boston Celtics,113
Sacramento Kings,108,Chicago Bulls,89
Cleveland Cavaliers,92,Milwaukee Bucks,108
Utah Jazz,113,Oklahoma City Thunder,122
Orlando Magic,76,Dallas Mavericks,101
Memphis Grizzlies,99,Denver Nuggets,105
Los Angeles Clippers,123,Phoenix Suns,119
Minnesota Timberwolves,108,Golden State Warriors,116
Miami Heat,105,Los Angeles Lakers,108
Portland Trail Blazers,104,Houston Rockets,111
Phoenix Suns,86,San Antonio Spurs,111
Toronto Raptors,123,Los Angeles Clippers,99
Detroit Pistons,107,Charlotte Hornets,108
New York Knicks,106,Cleveland Cavaliers,113
Milwaukee Bucks,97,Indiana Pacers,113
Brooklyn Nets,127,Philadelphia 76ers,124
Boston Celtics,130,Washington Wizards,125
Portland Trail Blazers,83,Memphis Grizzlies,92
Oklahoma City Thunder,114,New Orleans Pelicans,118
Atlanta Hawks,107,Dallas Mavericks,114
Miami Heat,84,Utah Jazz,111
Minnesota Timberwolves,130,Sacramento Kings,141
Toronto Raptors,113,Golden State Warriors,93
Los Angeles Lakers,111,Houston Rockets,126
Los Angeles Clippers,87,San Antonio Spurs,125
Chicago Bulls,91,Orlando Magic,97
Dallas Mavericks,89,Phoenix Suns,99
Atlanta Hawks,108,Boston Celtics,129
New York Knicks,126,Charlotte Hornets,124
Washington Wizards,118,Brooklyn Nets,125
Milwaukee Bucks,114,Cleveland Cavaliers,102
Indiana Pacers,113,Philadelphia 76ers,101
Miami Heat,100,Memphis Grizzlies,97
Oklahoma City Thunder,98,Denver Nuggets,109
Toronto Raptors,122,Portland Trail Blazers,128
Golden State Warriors,130,Sacramento Kings,125
Utah Jazz,89,Orlando Magic,96
Los Angeles Lakers,128,Charlotte Hornets,100
Boston Celtics,104,Detroit Pistons,113
Houston Rockets,105,Memphis Grizzlies,97
Chicago Bulls,98,San Antonio Spurs,93
Los Angeles Clippers,104,Oklahoma City Thunder,110
Minnesota Timberwolves,99,Phoenix Suns,107
Atlanta Hawks,127,Brooklyn Nets,144
Philadelphia 76ers,128,Cleveland Cavaliers,105
New York Knicks,99,Indiana Pacers,110
Los Angeles Lakers,110,Washington Wizards,128
Sacramento Kings,120,Dallas Mavericks,113
Miami Heat,102,New Orleans Pelicans,96
Toronto Raptors,86,Denver Nuggets,95
Milwaukee Bucks,107,Detroit Pistons,104
Phoenix Suns,128,New York Knicks,110
Utah Jazz,97,Houston Rockets,102
Sacramento Kings,105,Minnesota Timberwolves,132
Chicago Bulls,96,Oklahoma City Thunder,121
Philadelphia 76ers,96,San Antonio Spurs,123
Memphis Grizzlies,93,Golden State Warriors,110
Portland Trail Blazers,131,Los Angeles Clippers,127
Cleveland Cavaliers,92,Indiana Pacers,91
Washington Wizards,110,Atlanta Hawks,118
Los Angeles Lakers,110,Brooklyn Nets,115
Dallas Mavericks,118,Denver Nuggets,126
Cleveland Cavaliers,99,Charlotte Hornets,110
San Antonio Spurs,129,Orlando Magic,90
New York Knicks,109,Philadelphia 76ers,131
Phoenix Suns,111,Boston Celtics,103
Indiana Pacers,96,Toronto Raptors,99
Brooklyn Nets,96,Chicago Bulls,93
Washington Wizards,118,Houston Rockets,136
New Orleans Pelicans,115,Milwaukee Bucks,123
Detroit Pistons,129,Minnesota Timberwolves,123
Golden State Warriors,103,Utah Jazz,108
Memphis Grizzlies,92,Portland Trail Blazers,99
Oklahoma City Thunder,132,Sacramento Kings,113
Houston Rockets,99,Miami Heat,101
Dallas Mavericks,121,Los Angeles Clippers,125
Detroit Pistons,86,Charlotte Hornets,98
Cleveland Cavaliers,110,Toronto Raptors,126
Indiana Pacers,114,Brooklyn Nets,106
Atlanta Hawks,114,New York Knicks,107
Milwaukee Bucks,120,Boston Celtics,107
Orlando Magic,80,Chicago Bulls,90
Minnesota Timberwolves,98,San Antonio Spurs,124
Utah Jazz,120,Portland Trail Blazers,90
Memphis Grizzlies,99,Sacramento Kings,102
New Orleans Pelicans,104,Los Angeles Lakers,112
Denver Nuggets,111,Los Angeles Clippers,132
Phoenix Suns,146,Washington Wizards,149
Toronto Raptors,101,Philadelphia 76ers,126
San Antonio Spurs,101,Houston Rockets,108
Milwaukee Bucks,87,Miami Heat,94
Dallas Mavericks,116,Golden State Warriors,120
Oklahoma City Thunder,107,Utah Jazz,106
Atlanta Hawks,98,Detroit Pistons,95
Washington Wizards,89,Indiana Pacers,105
Charlotte Hornets,103,Boston Celtics,119
Phoenix Suns,103,Brooklyn Nets,111
Chicago Bulls,112,Cleveland Cavaliers,92
Miami Heat,115,Orlando Magic,91
New Orleans Pelicans,117,Sacramento Kings,122
Minnesota Timberwolves,114,Oklahoma City Thunder,112
Los Angeles Clippers,127,Golden State Warriors,129
Dallas Mavericks,118,Portland Trail Blazers,121
Memphis Grizzlies,107,Los Angeles Lakers,99
Milwaukee Bucks,109,New York Knicks,95
Oklahoma City Thunder,109,Houston Rockets,113
Philadelphia 76ers,114,Boston Celtics,121
Los Angeles Lakers,127,Golden State Warriors,101
Portland Trail Blazers,96,Utah Jazz,117
Washington Wizards,95,Detroit Pistons,106
Phoenix Suns,122,Orlando Magic,120
Indiana Pacers,129,Atlanta Hawks,121
Charlotte Hornets,132,Brooklyn Nets,134
Toronto Raptors,106,Miami Heat,104
Minnesota Timberwolves,119,Chicago Bulls,94
Cleveland Cavaliers,87,Memphis Grizzlies,95
New Orleans Pelicans,119,Dallas Mavericks,122
Denver Nuggets,103,San Antonio Spurs,111
Sacramento Kings,118,Los Angeles Clippers,127
Boston Celtics,113,Houston Rockets,127
New York Knicks,96,Milwaukee Bucks,112
Los Angeles Lakers,116,Sacramento Kings,117
Portland Trail Blazers,110,Golden State Warriors,109
Philadelphia 76ers,114,Utah Jazz,97
Brooklyn Nets,87,Charlotte Hornets,100
Detroit Pistons,88,Indiana Pacers,125
Toronto Raptors,87,Orlando Magic,116
Chicago Bulls,101,Washington Wizards,92
Cleveland Cavaliers,94,Miami Heat,118
Atlanta Hawks,123,Minnesota Timberwolves,120
Dallas Mavericks,112,New Orleans Pelicans,114
San Antonio Spurs,99,Denver Nuggets,102
Oklahoma City Thunder,118,Phoenix Suns,102
Los Angeles Clippers,118,Los Angeles Lakers,107
Brooklyn Nets,115,Milwaukee Bucks,129
Houston Rockets,108,New Orleans Pelicans,104
Charlotte Hornets,126,Washington Wizards,130
Cleveland Cavaliers,108,Atlanta Hawks,111
Boston Celtics,112,Memphis Grizzlies,103
New York Knicks,97,Utah Jazz,129
Denver Nuggets,122,Phoenix Suns,118
Golden State Warriors,115,Portland Trail Blazers,105
San Antonio Spurs,122,Los Angeles Clippers,111
Detroit Pistons,107,Orlando Magic,109
Minnesota Timberwolves,113,Miami Heat,104
Chicago Bulls,89,Toronto Raptors,95
Oklahoma City Thunder,103,Dallas Mavericks,105
Philadelphia 76ers,95,Portland Trail Blazers,129
Sacramento Kings,114,Los Angeles Lakers,121
Atlanta Hawks,108,Indiana Pacers,116
Orlando Magic,100,Charlotte Hornets,125
Memphis Grizzlies,101,Houston Rockets,113
Boston Celtics,111,San Antonio Spurs,120
Minnesota Timberwolves,114,New Orleans Pelicans,123
Dallas Mavericks,102,Oklahoma City Thunder,122
Golden State Warriors,132,Phoenix Suns,109
Utah Jazz,116,Toronto Raptors,122
Detroit Pistons,98,Milwaukee Bucks,121
New York Knicks,108,Denver Nuggets,115
Portland Trail Blazers,113,Sacramento Kings,108
Philadelphia 76ers,119,Los Angeles Clippers,113
Dallas Mavericks,122,Charlotte Hornets,84
Miami Heat,117,Cleveland Cavaliers,92
Atlanta Hawks,98,Washington Wizards,114
New Orleans Pelicans,121,Brooklyn Nets,126
Minnesota Timberwolves,102,Boston Celtics,115
Orlando Magic,112,Chicago Bulls,84
Detroit Pistons,101,Memphis Grizzlies,94
Philadelphia 76ers,132,Phoenix Suns,127
Oklahoma City Thunder,107,Los Angeles Lakers,100
Toronto Raptors,107,San Antonio Spurs,125
Denver Nuggets,117,Sacramento Kings,113
Houston Rockets,135,Golden State Warriors,134
Utah Jazz,117,Cleveland Cavaliers,91
Dallas Mavericks,93,Boston Celtics,114
Indiana Pacers,119,Chicago Bulls,116
Brooklyn Nets,109,Memphis Grizzlies,100
Washington Wizards,109,Miami Heat,115
Orlando Magic,103,Minnesota Timberwolves,120
Atlanta Hawks,112,Milwaukee Bucks,144
Los Angeles Clippers,121,Phoenix Suns,111
New York Knicks,119,Los Angeles Lakers,112
Oklahoma City Thunder,111,Portland Trail Blazers,109
Charlotte Hornets,110,Denver Nuggets,123
Utah Jazz,110,Detroit Pistons,105
Dallas Mavericks,100,Philadelphia 76ers,106
New Orleans Pelicans,133,Cleveland Cavaliers,98
Toronto Raptors,123,Milwaukee Bucks,116
Memphis Grizzlies,88,San Antonio Spurs,108
Houston Rockets,101,Portland Trail Blazers,110
Golden State Warriors,127,Sacramento Kings,123
Brooklyn Nets,117,Chicago Bulls,100
Orlando Magic,96,Los Angeles Clippers,106
Los Angeles Lakers,86,Minnesota Timberwolves,108
Miami Heat,82,Atlanta Hawks,106
Washington Wizards,116,Oklahoma City Thunder,98
Indiana Pacers,105,Toronto Raptors,121
Charlotte Hornets,119,Phoenix Suns,113
San Antonio Spurs,119,Detroit Pistons,107
Brooklyn Nets,95,Boston Celtics,116
Denver Nuggets,113,Houston Rockets,125
Utah Jazz,102,Milwaukee Bucks,114
Memphis Grizzlies,95,New Orleans Pelicans,114
Los Angeles Lakers,107,Dallas Mavericks,97
New York Knicks,101,Portland Trail Blazers,111
Orlando Magic,95,Sacramento Kings,111
Indiana Pacers,123,Cleveland Cavaliers,115
Washington Wizards,115,Philadelphia 76ers,132
Denver Nuggets,103,Miami Heat,99
