Cleveland Cavaliers,112,Phoenix Suns,98
Atlanta Hawks,112,Los Angeles Clippers,108
New Orleans Pelicans,132,Washington Wizards,112
Chicago Bulls,99,Boston Celtics,107
Milwaukee Bucks,111,New York Knicks,107
San Antonio Spurs,113,Memphis Grizzlies,121
Los Angeles Lakers,109,Denver Nuggets,122
Orlando Magic,111,Sacramento Kings,136
Detroit Pistons,116,Philadelphia 76ers,147
Oklahoma City Thunder,111,Miami Heat,112
Charlotte Hornets,120,Toronto Raptors,132
Cleveland Cavaliers,114,Utah Jazz,116
Phoenix Suns,125,Golden State Warriors,113
Orlando Magic,109,Portland Trail Blazers,106
Dallas Mavericks,101,Los Angeles Clippers,113
Minnesota Timberwolves,118,Detroit Pistons,135
Chicago Bulls,97,Washington Wizards,100
Milwaukee Bucks,114,Atlanta Hawks,105
New Orleans Pelicans,114,Boston Celtics,125
Indiana Pacers,113,New York Knicks,119
San Antonio Spurs,129,Memphis Grizzlies,135
Phoenix Suns,97,Denver Nuggets,126
Houston Rockets,115,Sacramento Kings,135
Oklahoma City Thunder,133,Philadelphia 76ers,114
Boston Celtics,109,Brooklyn Nets,98
Milwaukee Bucks,102,Miami Heat,108
Charlotte Hornets,114,Toronto Raptors,124
Dallas Mavericks,119,Los Angeles Lakers,115
Cleveland Cavaliers,119,Portland Trail Blazers,113
New Orleans Pelicans,116,Detroit Pistons,110
Atlanta Hawks,113,Indiana Pacers,111
New York Knicks,112,Washington Wizards,108
Golden State Warriors,144,San Antonio Spurs,113
Oklahoma City Thunder,124,Chicago Bulls,110
Phoenix Suns,116,Minnesota Timberwolves,121
Orlando Magic,108,Utah Jazz,112
Denver Nuggets,115,Los Angeles Clippers,103
Houston Rockets,114,Sacramento Kings,139
Milwaukee Bucks,95,Miami Heat,111
Boston Celtics,122,Charlotte Hornets,106
Memphis Grizzlies,130,Indiana Pacers,112
Atlanta Hawks,114,Toronto Raptors,103
Cleveland Cavaliers,102,Minnesota Timberwolves,110
Philadelphia 76ers,118,Utah Jazz,117
Dallas Mavericks,119,Portland Trail Blazers,136
New York Knicks,117,Detroit Pistons,104
Houston Rockets,100,Los Angeles Clippers,121
Golden State Warriors,118,Chicago Bulls,132
Oklahoma City Thunder,112,Brooklyn Nets,102
Sacramento Kings,132,San Antonio Spurs,119
Orlando Magic,116,Denver Nuggets,119
Dallas Mavericks,123,Portland Trail Blazers,140
Philadelphia 76ers,113,Los Angeles Lakers,112
Boston Celtics,130,Charlotte Hornets,118
Indiana Pacers,119,Milwaukee Bucks,132
New Orleans Pelicans,103,Cleveland Cavaliers,113
Toronto Raptors,123,New York Knicks,121
Golden State Warriors,127,Washington Wizards,118
Miami Heat,113,Atlanta Hawks,121
Utah Jazz,126,Minnesota Timberwolves,125
Phoenix Suns,106,Memphis Grizzlies,136
Houston Rockets,132,Los Angeles Lakers,140
Toronto Raptors,122,Milwaukee Bucks,130
Brooklyn Nets,98,San Antonio Spurs,106
Portland Trail Blazers,113,Denver Nuggets,122
Philadelphia 76ers,120,Los Angeles Clippers,110
Atlanta Hawks,130,Dallas Mavericks,122
Washington Wizards,116,New York Knicks,105
Charlotte Hornets,122,Houston Rockets,117
Cleveland Cavaliers,114,Memphis Grizzlies,115
Miami Heat,124,New Orleans Pelicans,98
Indiana Pacers,106,Oklahoma City Thunder,126
Los Angeles Clippers,103,Utah Jazz,126
Minnesota Timberwolves,118,Denver Nuggets,122
Sacramento Kings,116,Los Angeles Lakers,111
Chicago Bulls,126,Detroit Pistons,108
Golden State Warriors,118,Boston Celtics,121
Toronto Raptors,126,Minnesota Timberwolves,128
Brooklyn Nets,112,Phoenix Suns,117
Philadelphia 76ers,105,Portland Trail Blazers,95
New Orleans Pelicans,110,Orlando Magic,123
New York Knicks,124,Atlanta Hawks,139
Golden State Warriors,120,Cleveland Cavaliers,114
Miami Heat,90,Dallas Mavericks,115
Los Angeles Clippers,131,San Antonio Spurs,126
Indiana Pacers,111,Denver Nuggets,134
Brooklyn Nets,117,Utah Jazz,106
Memphis Grizzlies,121,Los Angeles Lakers,122
Oklahoma City Thunder,113,Sacramento Kings,118
Boston Celtics,106,Toronto Raptors,104
Orlando Magic,118,Washington Wizards,138
Charlotte Hornets,122,Atlanta Hawks,118
Milwaukee Bucks,102,Cleveland Cavaliers,114
Houston Rockets,104,Minnesota Timberwolves,113
Indiana Pacers,107,Phoenix Suns,112
Philadelphia 76ers,129,Sacramento Kings,127
Los Angeles Clippers,112,Dallas Mavericks,98
New Orleans Pelicans,96,Miami Heat,100
New York Knicks,116,Toronto Raptors,125
Oklahoma City Thunder,101,Denver Nuggets,99
Memphis Grizzlies,110,Phoenix Suns,112
Brooklyn Nets,120,Golden State Warriors,116
Los Angeles Lakers,121,Portland Trail Blazers,112
Milwaukee Bucks,150,Detroit Pistons,130
Boston Celtics,98,Orlando Magic,113
Atlanta Hawks,100,Chicago Bulls,111
Minnesota Timberwolves,114,Houston Rockets,119
Charlotte Hornets,102,Utah Jazz,120
San Antonio Spurs,127,Portland Trail Blazers,147
Memphis Grizzlies,100,Sacramento Kings,133
Chicago Bulls,110,Indiana Pacers,116
Boston Celtics,95,Miami Heat,98
Cleveland Cavaliers,103,New York Knicks,105
Denver Nuggets,99,New Orleans Pelicans,98
Washington Wizards,127,Dallas Mavericks,126
Charlotte Hornets,97,Phoenix Suns,128
Los Angeles Clippers,133,Los Angeles Lakers,115
Indiana Pacers,120,Orlando Magic,126
Brooklyn Nets,133,Philadelphia 76ers,137
Washington Wizards,108,Houston Rockets,103
Denver Nuggets,99,Milwaukee Bucks,107
Minnesota Timberwolves,111,New Orleans Pelicans,102
Atlanta Hawks,137,Oklahoma City Thunder,132
Memphis Grizzlies,120,Golden State Warriors,122
Utah Jazz,124,Portland Trail Blazers,134
Toronto Raptors,113,Sacramento Kings,95
San Antonio Spurs,104,Los Angeles Lakers,113
New York Knicks,120,Boston Celtics,117
Detroit Pistons,130,Brooklyn Nets,122
Chicago Bulls,96,Charlotte Hornets,111
Cleveland Cavaliers,113,Houston Rockets,95
Dallas Mavericks,99,Phoenix Suns,95
San Antonio Spurs,100,Los Angeles Clippers,138
Milwaukee Bucks,141,Indiana Pacers,131
Memphis Grizzlies,100,Minnesota Timberwolves,111
Orlando Magic,105,Miami Heat,110
Cleveland Cavaliers,100,Oklahoma City Thunder,112
Toronto Raptors,117,Golden State Warriors,129
Denver Nuggets,119,Philadelphia 76ers,126
New York Knicks,115,Brooklyn Nets,122
Houston Rockets,117,Detroit Pistons,114
Chicago Bulls,128,Orlando Magic,109
Los Angeles Clippers,120,Atlanta Hawks,113
Sacramento Kings,110,Minnesota Timberwolves,117
Washington Wizards,113,New Orleans Pelicans,103
Phoenix Suns,128,San Antonio Spurs,118
Los Angeles Lakers,121,Boston Celtics,125
Dallas Mavericks,100,Utah Jazz,108
Toronto Raptors,123,Portland Trail Blazers,105
Miami Heat,117,Charlotte Hornets,122
Indiana Pacers,100,Memphis Grizzlies,112
Los Angeles Clippers,99,Cleveland Cavaliers,122
New Orleans Pelicans,110,Milwaukee Bucks,135
Orlando Magic,119,Philadelphia 76ers,109
Los Angeles Lakers,104,Brooklyn Nets,121
Sacramento Kings,118,Minnesota Timberwolves,111
Golden State Warriors,128,Oklahoma City Thunder,120
Washington Wizards,127,San Antonio Spurs,106
Detroit Pistons,105,Dallas Mavericks,111
Toronto Raptors,106,Phoenix Suns,114
Atlanta Hawks,125,Portland Trail Blazers,129
Miami Heat,100,Cleveland Cavaliers,97
Los Angeles Lakers,129,New York Knicks,123
Los Angeles Clippers,108,Chicago Bulls,103
Charlotte Hornets,115,Milwaukee Bucks,124
New Orleans Pelicans,113,Denver Nuggets,122
Portland Trail Blazers,122,Memphis Grizzlies,112
Orlando Magic,94,Philadelphia 76ers,105
Brooklyn Nets,96,Boston Celtics,139
Oklahoma City Thunder,106,Houston Rockets,112
Golden State Warriors,114,Minnesota Timberwolves,119
Sacramento Kings,119,San Antonio Spurs,109
Toronto Raptors,128,Utah Jazz,131
Atlanta Hawks,132,Phoenix Suns,100
Los Angeles Lakers,112,Indiana Pacers,111
Memphis Grizzlies,113,Cleveland Cavaliers,128
Miami Heat,104,New York Knicks,106
Charlotte Hornets,98,Chicago Bulls,114
New Orleans Pelicans,106,Dallas Mavericks,111
Golden State Warriors,117,Denver Nuggets,134
Los Angeles Clippers,105,Milwaukee Bucks,106
Charlotte Hornets,112,Detroit Pistons,118
Sacramento Kings,104,Indiana Pacers,107
Portland Trail Blazers,124,Washington Wizards,116
Phoenix Suns,106,Boston Celtics,94
Toronto Raptors,117,Houston Rockets,111
Orlando Magic,127,Minnesota Timberwolves,120
Philadelphia 76ers,137,San Antonio Spurs,125
Atlanta Hawks,115,Utah Jazz,108
Washington Wizards,123,Brooklyn Nets,125
Los Angeles Lakers,126,New Orleans Pelicans,131
Phoenix Suns,116,Detroit Pistons,100
Los Angeles Clippers,134,New York Knicks,128
Portland Trail Blazers,121,Chicago Bulls,129
Miami Heat,115,Milwaukee Bucks,123
Houston Rockets,121,Oklahoma City Thunder,153
Dallas Mavericks,113,Golden State Warriors,119
Atlanta Hawks,108,Denver Nuggets,128
Orlando Magic,119,Charlotte Hornets,113
Cleveland Cavaliers,122,Indiana Pacers,103
Toronto Raptors,106,Memphis Grizzlies,103
Philadelphia 76ers,97,New York Knicks,108
Denver Nuggets,98,Minnesota Timberwolves,128
Sacramento Kings,104,New Orleans Pelicans,136
Boston Celtics,111,Detroit Pistons,99
Cleveland Cavaliers,114,Washington Wizards,91
Los Angeles Clippers,124,Brooklyn Nets,116
San Antonio Spurs,104,Chicago Bulls,128
Sacramento Kings,140,Houston Rockets,120
Dallas Mavericks,124,Utah Jazz,111
Oklahoma City Thunder,114,Golden State Warriors,141
Milwaukee Bucks,127,Portland Trail Blazers,108
New York Knicks,102,Orlando Magic,98
Phoenix Suns,116,Brooklyn Nets,112
Atlanta Hawks,107,New Orleans Pelicans,116
Chicago Bulls,89,Memphis Grizzlies,104
Minnesota Timberwolves,112,Denver Nuggets,146
Oklahoma City Thunder,133,Los Angeles Lakers,130
Detroit Pistons,85,Cleveland Cavaliers,113
Charlotte Hornets,104,Washington Wizards,118
Philadelphia 76ers,99,Boston Celtics,106
Indiana Pacers,111,Miami Heat,116
San Antonio Spurs,98,Toronto Raptors,112
Sacramento Kings,130,Houston Rockets,128
Minnesota Timberwolves,143,Utah Jazz,118
Dallas Mavericks,110,Los Angeles Clippers,104
Golden State Warriors,122,Portland Trail Blazers,125
Denver Nuggets,104,Orlando Magic,115
Phoenix Suns,107,Atlanta Hawks,116
Chicago Bulls,105,Brooklyn Nets,116
Milwaukee Bucks,115,Los Angeles Lakers,106
San Antonio Spurs,131,Detroit Pistons,138
Phoenix Suns,117,Indiana Pacers,104
New York Knicks,108,Philadelphia 76ers,119
Charlotte Hornets,116,Boston Celtics,127
Utah Jazz,122,Toronto Raptors,116
Minnesota Timberwolves,107,Memphis Grizzlies,128
Houston Rockets,95,Miami Heat,97
Cleveland Cavaliers,118,New Orleans Pelicans,107
Oklahoma City Thunder,138,Portland Trail Blazers,129
Dallas Mavericks,122,Sacramento Kings,114
Milwaukee Bucks,119,Los Angeles Clippers,106
Philadelphia 76ers,101,Brooklyn Nets,98
Denver Nuggets,119,Charlotte Hornets,105
Miami Heat,107,Orlando Magic,103
Indiana Pacers,113,Washington Wizards,127
San Antonio Spurs,106,Atlanta Hawks,125
Utah Jazz,120,New York Knicks,126
Chicago Bulls,89,Cleveland Cavaliers,97
Los Angeles Lakers,109,Golden State Warriors,103
Dallas Mavericks,128,Sacramento Kings,133
Memphis Grizzlies,109,Boston Celtics,119
Detroit Pistons,118,Toronto Raptors,119
Atlanta Hawks,138,Charlotte Hornets,144
San Antonio Spurs,109,Cleveland Cavaliers,117
Utah Jazz,123,Indiana Pacers,117
Houston Rockets,104,Philadelphia 76ers,123
Denver Nuggets,112,Miami Heat,108
Brooklyn Nets,106,New York Knicks,124
Orlando Magic,100,Chicago Bulls,91
New Orleans Pelicans,103,Oklahoma City Thunder,100
Minnesota Timberwolves,124,Dallas Mavericks,121
Washington Wizards,126,Golden State Warriors,135
Los Angeles Lakers,115,Portland Trail Blazers,127
Boston Celtics,125,Milwaukee Bucks,131
Orlando Magic,113,Toronto Raptors,123
Sacramento Kings,109,Phoenix Suns,120
Golden State Warriors,124,Los Angeles Clippers,134
Washington Wizards,126,Portland Trail Blazers,101
San Antonio Spurs,110,Charlotte Hornets,120
Chicago Bulls,113,Indiana Pacers,117
New York Knicks,122,Atlanta Hawks,101
Detroit Pistons,109,Boston Celtics,127
Miami Heat,105,Brooklyn Nets,116
Cleveland Cavaliers,112,Philadelphia 76ers,118
Utah Jazz,111,Memphis Grizzlies,117
Houston Rockets,96,Oklahoma City Thunder,133
Dallas Mavericks,109,Denver Nuggets,118
New Orleans Pelicans,102,Los Angeles Lakers,120
Milwaukee Bucks,112,Chicago Bulls,100
Washington Wizards,114,Minnesota Timberwolves,106
Los Angeles Clippers,116,Phoenix Suns,107
Denver Nuggets,115,Cleveland Cavaliers,109
Boston Celtics,142,Indiana Pacers,138
Detroit Pistons,106,Orlando Magic,108
Memphis Grizzlies,105,Philadelphia 76ers,110
New Orleans Pelicans,110,Toronto Raptors,115
San Antonio Spurs,116,Dallas Mavericks,142
Oklahoma City Thunder,119,Utah Jazz,120
Golden State Warriors,111,Los Angeles Lakers,124
Portland Trail Blazers,116,Sacramento Kings,133
New York Knicks,115,Washington Wizards,109
Cleveland Cavaliers,119,Atlanta Hawks,136
Miami Heat,99,Milwaukee Bucks,128
Brooklyn Nets,87,Chicago Bulls,131
Charlotte Hornets,121,Minnesota Timberwolves,113
Houston Rockets,101,Golden State Warriors,116
Oklahoma City Thunder,115,Phoenix Suns,124
Sacramento Kings,176,Los Angeles Clippers,175
Toronto Raptors,95,Detroit Pistons,91
Miami Heat,103,Charlotte Hornets,108
Indiana Pacers,121,Orlando Magic,108
New Orleans Pelicans,106,New York Knicks,128
Denver Nuggets,94,Memphis Grizzlies,112
Boston Celtics,110,Philadelphia 76ers,107
San Antonio Spurs,102,Utah Jazz,118
Phoenix Suns,101,Milwaukee Bucks,104
Brooklyn Nets,127,Atlanta Hawks,129
Washington Wizards,82,Chicago Bulls,102
Los Angeles Lakers,111,Dallas Mavericks,108
Toronto Raptors,93,Cleveland Cavaliers,118
Sacramento Kings,124,Oklahoma City Thunder,115
Minnesota Timberwolves,104,Golden State Warriors,109
Houston Rockets,114,Portland Trail Blazers,131
Los Angeles Clippers,124,Denver Nuggets,134
Detroit Pistons,106,Charlotte Hornets,117
Miami Heat,101,Philadelphia 76ers,99
Boston Celtics,94,New York Knicks,109
Orlando Magic,101,New Orleans Pelicans,93
Washington Wizards,119,Atlanta Hawks,116
Milwaukee Bucks,118,Brooklyn Nets,104
Los Angeles Lakers,109,Memphis Grizzlies,121
Chicago Bulls,98,Toronto Raptors,104
Denver Nuggets,133,Houston Rockets,112
Sacramento Kings,123,Oklahoma City Thunder,117
Indiana Pacers,124,Dallas Mavericks,122
San Antonio Spurs,102,Utah Jazz,94
Portland Trail Blazers,105,Golden State Warriors,123
Minnesota Timberwolves,108,Los Angeles Clippers,101
Phoenix Suns,105,Charlotte Hornets,91
Chicago Bulls,117,Detroit Pistons,115
Cleveland Cavaliers,113,Boston Celtics,117
Philadelphia 76ers,119,Miami Heat,96
Brooklyn Nets,118,New York Knicks,142
Memphis Grizzlies,113,Houston Rockets,99
Orlando Magic,117,Milwaukee Bucks,139
Los Angeles Lakers,123,Oklahoma City Thunder,117
New Orleans Pelicans,121,Portland Trail Blazers,110
Toronto Raptors,108,Washington Wizards,119
Philadelphia 76ers,126,Dallas Mavericks,133
Indiana Pacers,99,San Antonio Spurs,110
Los Angeles Clippers,91,Golden State Warriors,115
Orlando Magic,117,Charlotte Hornets,106
Portland Trail Blazers,111,Atlanta Hawks,129
Brooklyn Nets,115,Boston Celtics,105
Phoenix Suns,125,Chicago Bulls,104
New York Knicks,122,Miami Heat,120
Utah Jazz,103,Oklahoma City Thunder,130
Memphis Grizzlies,97,Denver Nuggets,113
New Orleans Pelicans,99,Golden State Warriors,108
Los Angeles Clippers,127,Sacramento Kings,128
Minnesota Timberwolves,110,Los Angeles Lakers,102
Toronto Raptors,116,Washington Wizards,109
Detroit Pistons,90,Cleveland Cavaliers,114
Atlanta Hawks,109,Miami Heat,117
Houston Rockets,122,San Antonio Spurs,110
Philadelphia 76ers,133,Milwaukee Bucks,130
Minnesota Timberwolves,138,Sacramento Kings,134
Phoenix Suns,130,Dallas Mavericks,126
Indiana Pacers,125,Chicago Bulls,122
Golden State Warriors,105,Los Angeles Lakers,113
Charlotte Hornets,86,Brooklyn Nets,102
Portland Trail Blazers,122,Orlando Magic,119
San Antonio Spurs,110,Houston Rockets,142
Utah Jazz,119,Oklahoma City Thunder,129
New York Knicks,131,Boston Celtics,129
Milwaukee Bucks,117,Washington Wizards,111
Memphis Grizzlies,129,Los Angeles Clippers,135
Boston Celtics,114,Cleveland Cavaliers,118
Portland Trail Blazers,110,Detroit Pistons,104
Philadelphia 76ers,147,Indiana Pacers,143
Atlanta Hawks,128,Miami Heat,130
Toronto Raptors,113,Denver Nuggets,118
New Orleans Pelicans,108,Sacramento Kings,123
Washington Wizards,119,Detroit Pistons,117
Milwaukee Bucks,134,Orlando Magic,123
Philadelphia 76ers,117,Minnesota Timberwolves,94
Charlotte Hornets,112,New York Knicks,105
Brooklyn Nets,118,Houston Rockets,96
Golden State Warriors,128,Oklahoma City Thunder,137
Utah Jazz,116,Dallas Mavericks,120
Memphis Grizzlies,103,Los Angeles Lakers,112
Atlanta Hawks,122,Washington Wizards,120
Portland Trail Blazers,93,Boston Celtics,115
Cleveland Cavaliers,104,Miami Heat,100
Dallas Mavericks,106,New Orleans Pelicans,113
Chicago Bulls,117,Denver Nuggets,96
Oklahoma City Thunder,101,Phoenix Suns,132
Toronto Raptors,100,Los Angeles Clippers,108
Charlotte Hornets,113,Detroit Pistons,103
Houston Rockets,125,Indiana Pacers,134
Utah Jazz,131,Orlando Magic,124
Golden State Warriors,110,Memphis Grizzlies,131
Brooklyn Nets,113,Milwaukee Bucks,118
New York Knicks,117,Sacramento Kings,122
Portland Trail Blazers,119,Philadelphia 76ers,120
Atlanta Hawks,114,Washington Wizards,107
Cleveland Cavaliers,115,Miami Heat,119
Brooklyn Nets,124,Minnesota Timberwolves,123
Denver Nuggets,120,San Antonio Spurs,128
Toronto Raptors,112,Los Angeles Lakers,122
New York Knicks,95,Los Angeles Clippers,106
Utah Jazz,119,Charlotte Hornets,111
Indiana Pacers,121,Detroit Pistons,115
Miami Heat,114,Orlando Magic,126
Boston Celtics,134,Atlanta Hawks,125
Chicago Bulls,119,Houston Rockets,111
Dallas Mavericks,108,Memphis Grizzlies,112
Milwaukee Bucks,116,Golden State Warriors,125
Oklahoma City Thunder,110,New Orleans Pelicans,96
Sacramento Kings,128,Phoenix Suns,119
Brooklyn Nets,122,Denver Nuggets,120
Cleveland Cavaliers,114,Charlotte Hornets,108
Washington Wizards,93,Philadelphia 76ers,112
Portland Trail Blazers,110,New Orleans Pelicans,127
Oklahoma City Thunder,102,San Antonio Spurs,90
New York Knicks,112,Los Angeles Lakers,108
Indiana Pacers,97,Detroit Pistons,117
Minnesota Timberwolves,136,Atlanta Hawks,115
Memphis Grizzlies,104,Dallas Mavericks,88
Utah Jazz,115,Miami Heat,119
Boston Celtics,109,Houston Rockets,111
Phoenix Suns,112,Golden State Warriors,123
Milwaukee Bucks,133,Sacramento Kings,124
Cleveland Cavaliers,120,Charlotte Hornets,104
Detroit Pistons,97,Washington Wizards,117
Denver Nuggets,110,Toronto Raptors,125
Los Angeles Lakers,123,New Orleans Pelicans,108
Brooklyn Nets,107,Oklahoma City Thunder,121
Orlando Magic,114,San Antonio Spurs,132
Milwaukee Bucks,116,Phoenix Suns,104
New York Knicks,123,Portland Trail Blazers,107
Philadelphia 76ers,118,Cleveland Cavaliers,109
Memphis Grizzlies,119,Miami Heat,138
Sacramento Kings,117,Chicago Bulls,114
Los Angeles Lakers,110,Houston Rockets,114
Boston Celtics,104,Minnesota Timberwolves,102
Dallas Mavericks,137,San Antonio Spurs,128
Golden State Warriors,126,Los Angeles Clippers,134
Denver Nuggets,119,Detroit Pistons,100
Sacramento Kings,101,Brooklyn Nets,96
Oklahoma City Thunder,111,Toronto Raptors,128
Indiana Pacers,139,Milwaukee Bucks,123
Orlando Magic,113,Phoenix Suns,116
Philadelphia 76ers,121,Charlotte Hornets,82
Golden State Warriors,119,Atlanta Hawks,127
Washington Wizards,94,Cleveland Cavaliers,117
Minnesota Timberwolves,131,Chicago Bulls,139
New Orleans Pelicans,112,Houston Rockets,114
Memphis Grizzlies,126,San Antonio Spurs,120
Boston Celtics,126,Portland Trail Blazers,112
Dallas Mavericks,111,Los Angeles Lakers,110
Denver Nuggets,110,New York Knicks,116
Orlando Magic,113,Los Angeles Clippers,108
Philadelphia 76ers,141,Indiana Pacers,121
Minnesota Timberwolves,107,Toronto Raptors,122
Miami Heat,99,Chicago Bulls,113
Golden State Warriors,119,Memphis Grizzlies,133
Sacramento Kings,132,Washington Wizards,118
Boston Celtics,117,Utah Jazz,118
Denver Nuggets,108,Brooklyn Nets,102
Phoenix Suns,120,Oklahoma City Thunder,124
Atlanta Hawks,118,San Antonio Spurs,126
Miami Heat,112,Detroit Pistons,100
New Orleans Pelicans,117,Houston Rockets,107
Toronto Raptors,111,Milwaukee Bucks,118
Los Angeles Clippers,117,Portland Trail Blazers,102
Orlando Magic,105,Los Angeles Lakers,111
Indiana Pacers,109,Charlotte Hornets,115
Chicago Bulls,109,Philadelphia 76ers,105
Minnesota Timberwolves,140,New York Knicks,134
Golden State Warriors,121,Houston Rockets,108
Dallas Mavericks,108,Memphis Grizzlies,112
Sacramento Kings,120,Utah Jazz,128
Washington Wizards,112,Orlando Magic,122
Detroit Pistons,107,Atlanta Hawks,129
Cleveland Cavaliers,115,Brooklyn Nets,109
San Antonio Spurs,84,New Orleans Pelicans,119
Boston Celtics,132,Sacramento Kings,109
Oklahoma City Thunder,101,Los Angeles Clippers,100
Denver Nuggets,118,Washington Wizards,104
Golden State Warriors,127,Dallas Mavericks,125
New York Knicks,120,Miami Heat,127
Indiana Pacers,118,Toronto Raptors,114
Philadelphia 76ers,116,Chicago Bulls,91
Houston Rockets,125,Memphis Grizzlies,130
San Antonio Spurs,94,Milwaukee Bucks,130
Atlanta Hawks,124,Minnesota Timberwolves,125
Portland Trail Blazers,127,Utah Jazz,115
Phoenix Suns,111,Los Angeles Lakers,122
New York Knicks,106,Orlando Magic,111
Cleveland Cavaliers,116,Brooklyn Nets,114
Charlotte Hornets,96,New Orleans Pelicans,115
Oklahoma City Thunder,105,Los Angeles Clippers,127
Indiana Pacers,95,Boston Celtics,120
San Antonio Spurs,124,Washington Wizards,136
Detroit Pistons,97,Toronto Raptors,118
Houston Rockets,114,Memphis Grizzlies,151
Charlotte Hornets,117,Dallas Mavericks,109
Milwaukee Bucks,144,Utah Jazz,116
Philadelphia 76ers,112,Golden State Warriors,120
Chicago Bulls,124,Portland Trail Blazers,96
Phoenix Suns,127,Sacramento Kings,135
Oklahoma City Thunder,111,Los Angeles Lakers,116
Indiana Pacers,130,Atlanta Hawks,143
Brooklyn Nets,129,Miami Heat,100
Milwaukee Bucks,106,Denver Nuggets,129
Philadelphia 76ers,105,Phoenix Suns,125
Utah Jazz,113,Sacramento Kings,121
New Orleans Pelicans,131,Los Angeles Clippers,110
Dallas Mavericks,104,Charlotte Hornets,110
Chicago Bulls,118,Los Angeles Lakers,108
Memphis Grizzlies,123,Atlanta Hawks,119
San Antonio Spurs,93,Boston Celtics,137
Houston Rockets,91,Cleveland Cavaliers,108
Brooklyn Nets,106,Orlando Magic,119
Washington Wizards,104,Toronto Raptors,114
Oklahoma City Thunder,118,Portland Trail Blazers,112
Minnesota Timberwolves,99,Golden State Warriors,96
Milwaukee Bucks,126,Detroit Pistons,117
Dallas Mavericks,127,Indiana Pacers,104
Houston Rockets,115,New York Knicks,137
Phoenix Suns,117,Utah Jazz,103
Philadelphia 76ers,111,Denver Nuggets,116
New Orleans Pelicans,124,Portland Trail Blazers,90
Minnesota Timberwolves,119,Sacramento Kings,115
Chicago Bulls,112,Los Angeles Clippers,124
Boston Celtics,111,Washington Wizards,130
Cleveland Cavaliers,118,Atlanta Hawks,120
Miami Heat,92,Toronto Raptors,106
Orlando Magic,108,Memphis Grizzlies,113
Charlotte Hornets,137,Oklahoma City Thunder,134
New Orleans Pelicans,109,Golden State Warriors,120
Milwaukee Bucks,149,Indiana Pacers,136
Houston Rockets,114,Brooklyn Nets,123
Miami Heat,92,New York Knicks,101
Dallas Mavericks,108,Philadelphia 76ers,116
Los Angeles Lakers,121,Chicago Bulls,110
Los Angeles Clippers,141,Memphis Grizzlies,132
Detroit Pistons,106,Oklahoma City Thunder,107
Utah Jazz,128,San Antonio Spurs,117
Minnesota Timberwolves,100,Phoenix Suns,107
Sacramento Kings,120,Portland Trail Blazers,80
Boston Celtics,140,Milwaukee Bucks,99
New Orleans Pelicans,107,Denver Nuggets,88
Chicago Bulls,121,Charlotte Hornets,91
Oklahoma City Thunder,117,Indiana Pacers,121
Toronto Raptors,110,Philadelphia 76ers,117
Orlando Magic,116,Washington Wizards,109
Utah Jazz,114,Boston Celtics,122
Atlanta Hawks,107,Brooklyn Nets,124
New York Knicks,130,Cleveland Cavaliers,116
Detroit Pistons,115,Houston Rockets,121
Los Angeles Clippers,94,Memphis Grizzlies,108
Los Angeles Lakers,123,Minnesota Timberwolves,111
San Antonio Spurs,115,Golden State Warriors,130
Sacramento Kings,138,Portland Trail Blazers,114
Denver Nuggets,93,Phoenix Suns,100
Dallas Mavericks,122,Miami Heat,129
Los Angeles Clippers,114,New Orleans Pelicans,122
Toronto Raptors,128,Charlotte Hornets,108
Utah Jazz,110,Brooklyn Nets,111
Memphis Grizzlies,107,Chicago Bulls,128
Portland Trail Blazers,107,Minnesota Timberwolves,105
Dallas Mavericks,130,Atlanta Hawks,132
Washington Wizards,109,New York Knicks,118
Detroit Pistons,102,Orlando Magic,128
San Antonio Spurs,142,Sacramento Kings,134
Los Angeles Lakers,134,Houston Rockets,109
Phoenix Suns,128,Oklahoma City Thunder,118
Indiana Pacers,105,Cleveland Cavaliers,115
Philadelphia 76ers,104,Milwaukee Bucks,117
Golden State Warriors,110,Denver Nuggets,112
Toronto Raptors,120,Charlotte Hornets,100
Miami Heat,118,Detroit Pistons,105
Cleveland Cavaliers,117,Orlando Magic,113
Milwaukee Bucks,140,Washington Wizards,128
Minnesota Timberwolves,107,Brooklyn Nets,102
Atlanta Hawks,123,Chicago Bulls,105
Denver Nuggets,103,Houston Rockets,124
Portland Trail Blazers,109,Memphis Grizzlies,119
Sacramento Kings,121,New Orleans Pelicans,103
Boston Celtics,101,Philadelphia 76ers,103
Los Angeles Lakers,135,Utah Jazz,133
Oklahoma City Thunder,125,Golden State Warriors,136
San Antonio Spurs,94,Phoenix Suns,115
Brooklyn Nets,123,Detroit Pistons,108
New York Knicks,138,Indiana Pacers,129
Washington Wizards,116,Atlanta Hawks,134
Toronto Raptors,93,Boston Celtics,97
Chicago Bulls,92,Milwaukee Bucks,105
Memphis Grizzlies,131,New Orleans Pelicans,138
Sacramento Kings,119,Dallas Mavericks,123
Los Angeles Lakers,118,Los Angeles Clippers,125
Cleveland Cavaliers,118,Orlando Magic,94
Miami Heat,129,Philadelphia 76ers,101
Portland Trail Blazers,127,San Antonio Spurs,129
Oklahoma City Thunder,114,Utah Jazz,98
Denver Nuggets,115,Phoenix Suns,119
Houston Rockets,112,Charlotte Hornets,109
Detroit Pistons,122,Indiana Pacers,115
