Atlanta Hawks,97,Miami Heat,112
Dallas Mavericks,109,Denver Nuggets,106
Memphis Grizzlies,91,Los Angeles Lakers,120
Chicago Bulls,111,Cleveland Cavaliers,117
New York Knicks,83,Orlando Magic,95
Minnesota Timberwolves,95,Philadelphia 76ers,117
Milwaukee Bucks,105,Boston Celtics,116
Indiana Pacers,118,Brooklyn Nets,108
Detroit Pistons,113,Toronto Raptors,125
Portland Trail Blazers,102,Oklahoma City Thunder,99
Houston Rockets,159,Washington Wizards,158
Charlotte Hornets,118,Sacramento Kings,111
Los Angeles Clippers,96,Utah Jazz,110
Phoenix Suns,121,Golden State Warriors,110
Miami Heat,106,Atlanta Hawks,97
Denver Nuggets,107,New Orleans Pelicans,122
San Antonio Spurs,97,Los Angeles Clippers,103
Houston Rockets,116,Brooklyn Nets,123
Cleveland Cavaliers,95,Indiana Pacers,102
Milwaukee Bucks,123,Orlando Magic,91
New York Knicks,102,Boston Celtics,104
Detroit Pistons,106,Chicago Bulls,112
Los Angeles Lakers,119,Dallas Mavericks,110
Utah Jazz,101,Sacramento Kings,102
San Antonio Spurs,127,Golden State Warriors,110
New Orleans Pelicans,104,Oklahoma City Thunder,115
Brooklyn Nets,109,Detroit Pistons,113
Denver Nuggets,91,Orlando Magic,87
Phoenix Suns,114,Memphis Grizzlies,105
Toronto Raptors,105,Milwaukee Bucks,115
Minnesota Timberwolves,131,Washington Wizards,109
Charlotte Hornets,93,Golden State Warriors,87
Philadelphia 76ers,129,Portland Trail Blazers,128
Chicago Bulls,95,Indiana Pacers,108
Houston Rockets,100,Miami Heat,129
Sacramento Kings,113,New York Knicks,92
Los Angeles Lakers,103,San Antonio Spurs,96
Dallas Mavericks,131,Cleveland Cavaliers,111
Utah Jazz,94,Los Angeles Clippers,105
Detroit Pistons,99,Washington Wizards,115
New Orleans Pelicans,125,Brooklyn Nets,135
Houston Rockets,107,Memphis Grizzlies,100
Milwaukee Bucks,134,Minnesota Timberwolves,106
Philadelphia 76ers,109,Phoenix Suns,114
Portland Trail Blazers,118,Golden State Warriors,127
Indiana Pacers,120,Charlotte Hornets,122
Boston Celtics,119,Cleveland Cavaliers,113
San Antonio Spurs,100,Atlanta Hawks,108
Los Angeles Lakers,118,Chicago Bulls,112
Orlando Magic,94,Oklahoma City Thunder,102
Miami Heat,89,Denver Nuggets,109
New York Knicks,102,Detroit Pistons,122
Washington Wizards,106,Indiana Pacers,121
Chicago Bulls,113,Atlanta Hawks,93
Golden State Warriors,112,Houston Rockets,129
Sacramento Kings,120,Toronto Raptors,124
Minnesota Timberwolves,121,Memphis Grizzlies,137
Orlando Magic,106,Dallas Mavericks,107
Philadelphia 76ers,104,Utah Jazz,106
Milwaukee Bucks,129,Los Angeles Clippers,124
Boston Celtics,108,Charlotte Hornets,87
Oklahoma City Thunder,112,San Antonio Spurs,121
Miami Heat,124,Phoenix Suns,108
Portland Trail Blazers,101,Los Angeles Clippers,107
Detroit Pistons,106,Indiana Pacers,112
Memphis Grizzlies,86,Orlando Magic,118
Cleveland Cavaliers,113,Washington Wizards,100
Sacramento Kings,121,Atlanta Hawks,109
Golden State Warriors,119,Minnesota Timberwolves,125
Toronto Raptors,122,New Orleans Pelicans,104
New York Knicks,106,Dallas Mavericks,102
Philadelphia 76ers,97,Denver Nuggets,100
Milwaukee Bucks,100,Utah Jazz,103
Brooklyn Nets,119,Portland Trail Blazers,115
Miami Heat,80,Los Angeles Lakers,95
Boston Celtics,135,San Antonio Spurs,115
New Orleans Pelicans,115,Charlotte Hornets,110
Houston Rockets,117,Chicago Bulls,94
Dallas Mavericks,138,Memphis Grizzlies,122
Golden State Warriors,108,Oklahoma City Thunder,114
Denver Nuggets,100,Minnesota Timberwolves,98
Indiana Pacers,109,Orlando Magic,102
Charlotte Hornets,106,Philadelphia 76ers,114
Milwaukee Bucks,121,Oklahoma City Thunder,119
Cleveland Cavaliers,108,New York Knicks,87
Brooklyn Nets,112,Phoenix Suns,138
Atlanta Hawks,113,Portland Trail Blazers,124
Toronto Raptors,113,Los Angeles Lakers,104
Minnesota Timberwolves,120,Detroit Pistons,114
Dallas Mavericks,106,Boston Celtics,116
Memphis Grizzlies,113,San Antonio Spurs,109
Houston Rockets,122,New Orleans Pelicans,116
Utah Jazz,122,Golden State Warriors,108
Toronto Raptors,88,Los Angeles Clippers,98
Oklahoma City Thunder,85,Indiana Pacers,111
Cleveland Cavaliers,97,Philadelphia 76ers,98
Detroit Pistons,108,Miami Heat,117
New York Knicks,102,Chicago Bulls,120
Atlanta Hawks,125,Denver Nuggets,121
Los Angeles Lakers,123,Phoenix Suns,115
Brooklyn Nets,114,Utah Jazz,119
Portland Trail Blazers,99,Sacramento Kings,107
Memphis Grizzlies,119,Charlotte Hornets,117
Philadelphia 76ers,97,Orlando Magic,112
Washington Wizards,133,Boston Celtics,140
Los Angeles Clippers,93,Houston Rockets,102
San Antonio Spurs,114,Minnesota Timberwolves,129
Golden State Warriors,94,Los Angeles Lakers,120
Toronto Raptors,114,Portland Trail Blazers,106
Miami Heat,108,Cleveland Cavaliers,97
Chicago Bulls,115,Milwaukee Bucks,124
Los Angeles Clippers,127,New Orleans Pelicans,132
Dallas Mavericks,103,New York Knicks,106
Atlanta Hawks,112,Phoenix Suns,128
Brooklyn Nets,93,Denver Nuggets,101
Detroit Pistons,106,Charlotte Hornets,109
San Antonio Spurs,109,Orlando Magic,111
Indiana Pacers,102,Houston Rockets,111
Utah Jazz,106,Memphis Grizzlies,107
Washington Wizards,137,Minnesota Timberwolves,116
Philadelphia 76ers,119,Oklahoma City Thunder,127
Boston Celtics,105,Golden State Warriors,100
Sacramento Kings,97,Los Angeles Lakers,99
Brooklyn Nets,117,Chicago Bulls,111
Milwaukee Bucks,102,Indiana Pacers,83
Charlotte Hornets,103,New York Knicks,102
New Orleans Pelicans,94,Miami Heat,109
Houston Rockets,125,Minnesota Timberwolves,105
Toronto Raptors,102,Dallas Mavericks,110
Portland Trail Blazers,121,San Antonio Spurs,116
Atlanta Hawks,101,Los Angeles Clippers,150
Philadelphia 76ers,114,Cleveland Cavaliers,95
Boston Celtics,99,Sacramento Kings,100
Denver Nuggets,131,Memphis Grizzlies,114
Washington Wizards,121,Orlando Magic,125
Golden State Warriors,100,New Orleans Pelicans,108
Atlanta Hawks,101,Los Angeles Lakers,122
Cleveland Cavaliers,105,New York Knicks,123
Indiana Pacers,115,Brooklyn Nets,86
Charlotte Hornets,96,Toronto Raptors,132
Milwaukee Bucks,115,Chicago Bulls,101
Portland Trail Blazers,108,Houston Rockets,132
San Antonio Spurs,110,Dallas Mavericks,117
Boston Celtics,99,Phoenix Suns,85
Minnesota Timberwolves,112,Utah Jazz,102
Oklahoma City Thunder,88,Los Angeles Clippers,90
Golden State Warriors,114,Memphis Grizzlies,95
Portland Trail Blazers,104,New Orleans Pelicans,115
Phoenix Suns,116,Sacramento Kings,120
Oklahoma City Thunder,107,Los Angeles Lakers,112
New York Knicks,104,Philadelphia 76ers,109
San Antonio Spurs,132,Washington Wizards,138
Milwaukee Bucks,135,Atlanta Hawks,127
Charlotte Hornets,91,Brooklyn Nets,101
Golden State Warriors,94,Dallas Mavericks,142
Cleveland Cavaliers,100,Miami Heat,124
Orlando Magic,97,Toronto Raptors,113
Detroit Pistons,89,Chicago Bulls,109
Utah Jazz,103,Minnesota Timberwolves,95
Houston Rockets,95,Denver Nuggets,105
Boston Celtics,104,Los Angeles Clippers,107
Portland Trail Blazers,129,Milwaukee Bucks,137
New Orleans Pelicans,124,Phoenix Suns,121
Atlanta Hawks,103,Detroit Pistons,128
Charlotte Hornets,118,Washington Wizards,125
Sacramento Kings,97,Brooklyn Nets,116
Miami Heat,116,Chicago Bulls,108
Los Angeles Lakers,130,Oklahoma City Thunder,127
San Antonio Spurs,104,Philadelphia 76ers,115
Cleveland Cavaliers,101,Dallas Mavericks,143
Boston Celtics,92,Denver Nuggets,96
Golden State Warriors,109,Utah Jazz,113
Houston Rockets,119,Los Angeles Clippers,122
Phoenix Suns,100,Minnesota Timberwolves,98
Chicago Bulls,116,Charlotte Hornets,115
Orlando Magic,106,Indiana Pacers,111
Toronto Raptors,119,Atlanta Hawks,116
San Antonio Spurs,111,New York Knicks,104
Miami Heat,86,Philadelphia 76ers,113
Portland Trail Blazers,104,Cleveland Cavaliers,110
Los Angeles Lakers,109,Memphis Grizzlies,108
Detroit Pistons,90,Milwaukee Bucks,104
New Orleans Pelicans,120,Utah Jazz,128
Dallas Mavericks,137,Houston Rockets,123
Brooklyn Nets,103,New York Knicks,101
Sacramento Kings,113,Washington Wizards,106
Phoenix Suns,104,Denver Nuggets,116
New Orleans Pelicans,109,Los Angeles Clippers,134
Brooklyn Nets,108,Cleveland Cavaliers,106
Orlando Magic,88,Detroit Pistons,103
Memphis Grizzlies,114,Indiana Pacers,126
Minnesota Timberwolves,125,Atlanta Hawks,113
Sacramento Kings,102,Boston Celtics,103
Charlotte Hornets,100,Miami Heat,117
Philadelphia 76ers,96,Toronto Raptors,101
Portland Trail Blazers,117,Chicago Bulls,94
Utah Jazz,118,Milwaukee Bucks,122
Los Angeles Lakers,114,San Antonio Spurs,104
Oklahoma City Thunder,100,Golden State Warriors,97
Los Angeles Clippers,114,Dallas Mavericks,99
Washington Wizards,104,Denver Nuggets,117
Brooklyn Nets,110,Boston Celtics,121
Detroit Pistons,101,Charlotte Hornets,102
Orlando Magic,116,Cleveland Cavaliers,104
Utah Jazz,102,Indiana Pacers,121
Sacramento Kings,91,Philadelphia 76ers,97
New York Knicks,98,Toronto Raptors,126
Miami Heat,108,Houston Rockets,117
Los Angeles Clippers,121,Memphis Grizzlies,119
Atlanta Hawks,102,Milwaukee Bucks,111
Minnesota Timberwolves,113,San Antonio Spurs,101
Washington Wizards,140,Phoenix Suns,132
Los Angeles Lakers,114,New Orleans Pelicans,110
Oklahoma City Thunder,119,Portland Trail Blazers,136
Chicago Bulls,90,Golden State Warriors,104
Boston Celtics,107,Brooklyn Nets,112
Charlotte Hornets,110,Detroit Pistons,107
Toronto Raptors,90,Orlando Magic,83
Milwaukee Bucks,119,Cleveland Cavaliers,110
Philadelphia 76ers,101,New York Knicks,95
Atlanta Hawks,104,Indiana Pacers,105
Utah Jazz,103,Memphis Grizzlies,94
Golden State Warriors,105,Miami Heat,122
New Orleans Pelicans,104,Oklahoma City Thunder,109
Los Angeles Clippers,97,San Antonio Spurs,107
Dallas Mavericks,120,Phoenix Suns,113
Chicago Bulls,103,Portland Trail Blazers,107
Washington Wizards,103,Los Angeles Lakers,125
Denver Nuggets,97,Sacramento Kings,100
Indiana Pacers,116,Philadelphia 76ers,119
Atlanta Hawks,111,Houston Rockets,158
Charlotte Hornets,96,Milwaukee Bucks,137
Miami Heat,109,Brooklyn Nets,106
Memphis Grizzlies,115,Minnesota Timberwolves,107
Boston Celtics,113,New York Knicks,104
Dallas Mavericks,114,Los Angeles Lakers,100
San Antonio Spurs,98,Detroit Pistons,132
Oklahoma City Thunder,107,New Orleans Pelicans,104
Golden State Warriors,96,Orlando Magic,100
Utah Jazz,110,Toronto Raptors,130
Washington Wizards,125,Los Angeles Clippers,150
Phoenix Suns,109,Charlotte Hornets,104
Utah Jazz,94,Philadelphia 76ers,103
Golden State Warriors,79,Atlanta Hawks,104
Indiana Pacers,117,Memphis Grizzlies,104
New York Knicks,88,Milwaukee Bucks,132
Chicago Bulls,113,Sacramento Kings,106
Detroit Pistons,127,Cleveland Cavaliers,94
Orlando Magic,127,Washington Wizards,120
Dallas Mavericks,118,New Orleans Pelicans,97
Miami Heat,121,Toronto Raptors,110
Houston Rockets,133,San Antonio Spurs,135
Los Angeles Lakers,105,Denver Nuggets,96
Portland Trail Blazers,97,Los Angeles Clippers,117
Golden State Warriors,91,Charlotte Hornets,106
Milwaukee Bucks,127,Detroit Pistons,103
Phoenix Suns,114,Orlando Magic,128
Brooklyn Nets,130,Atlanta Hawks,118
Miami Heat,93,Boston Celtics,112
Memphis Grizzlies,99,Chicago Bulls,106
Indiana Pacers,107,Oklahoma City Thunder,100
Minnesota Timberwolves,114,Dallas Mavericks,121
Los Angeles Lakers,121,Utah Jazz,96
Sacramento Kings,116,Portland Trail Blazers,127
Philadelphia 76ers,113,Washington Wizards,119
Denver Nuggets,129,New York Knicks,92
Houston Rockets,119,Toronto Raptors,109
Phoenix Suns,139,New Orleans Pelicans,132
Brooklyn Nets,111,Charlotte Hornets,104
Orlando Magic,93,Cleveland Cavaliers,87
Indiana Pacers,101,Detroit Pistons,108
Denver Nuggets,95,Boston Celtics,108
Golden State Warriors,100,Chicago Bulls,98
Washington Wizards,103,Miami Heat,112
Minnesota Timberwolves,127,Oklahoma City Thunder,139
Los Angeles Clippers,91,Milwaukee Bucks,119
Sacramento Kings,104,San Antonio Spurs,105
Los Angeles Lakers,136,Portland Trail Blazers,113
New Orleans Pelicans,84,Dallas Mavericks,130
Indiana Pacers,104,New York Knicks,103
Cleveland Cavaliers,94,Philadelphia 76ers,141
Phoenix Suns,109,Houston Rockets,115
Memphis Grizzlies,112,Utah Jazz,126
Denver Nuggets,102,Brooklyn Nets,105
Atlanta Hawks,122,Charlotte Hornets,107
Chicago Bulls,105,Miami Heat,110
Toronto Raptors,104,Philadelphia 76ers,110
Los Angeles Clippers,135,Washington Wizards,119
Sacramento Kings,110,Dallas Mavericks,106
Oklahoma City Thunder,108,Portland Trail Blazers,96
Minnesota Timberwolves,125,Los Angeles Lakers,142
Los Angeles Clippers,110,Indiana Pacers,99
Cleveland Cavaliers,88,Boston Celtics,110
Toronto Raptors,93,Chicago Bulls,92
Sacramento Kings,119,Houston Rockets,118
Orlando Magic,101,Milwaukee Bucks,110
Detroit Pistons,105,New Orleans Pelicans,103
Minnesota Timberwolves,109,Phoenix Suns,125
Oklahoma City Thunder,104,Utah Jazz,90
Memphis Grizzlies,110,Golden State Warriors,102
Washington Wizards,107,Charlotte Hornets,114
Atlanta Hawks,121,Miami Heat,135
Denver Nuggets,92,Philadelphia 76ers,97
New York Knicks,87,Portland Trail Blazers,115
Houston Rockets,116,Cleveland Cavaliers,110
Boston Celtics,117,Indiana Pacers,122
Los Angeles Lakers,96,Orlando Magic,87
Los Angeles Clippers,112,Toronto Raptors,92
Charlotte Hornets,113,Brooklyn Nets,108
Atlanta Hawks,102,Chicago Bulls,136
Utah Jazz,127,Minnesota Timberwolves,116
Memphis Grizzlies,115,Phoenix Suns,108
New Orleans Pelicans,112,Milwaukee Bucks,127
Oklahoma City Thunder,93,Sacramento Kings,94
New York Knicks,124,Golden State Warriors,122
Philadelphia 76ers,115,Boston Celtics,109
Cleveland Cavaliers,117,San Antonio Spurs,109
Dallas Mavericks,122,Detroit Pistons,111
Portland Trail Blazers,99,Denver Nuggets,114
Los Angeles Lakers,113,Miami Heat,110
Houston Rockets,130,Orlando Magic,107
New Orleans Pelicans,109,Philadelphia 76ers,116
Indiana Pacers,110,Atlanta Hawks,100
Charlotte Hornets,83,Chicago Bulls,73
Milwaukee Bucks,127,Memphis Grizzlies,114
Golden State Warriors,106,Utah Jazz,114
Los Angeles Clippers,124,Minnesota Timberwolves,117
New York Knicks,103,Sacramento Kings,101
San Antonio Spurs,121,Phoenix Suns,119
Brooklyn Nets,102,Toronto Raptors,110
Los Angeles Clippers,106,Chicago Bulls,109
Washington Wizards,111,Memphis Grizzlies,128
Miami Heat,122,Dallas Mavericks,118
Cleveland Cavaliers,108,Milwaukee Bucks,125
Oklahoma City Thunder,102,Denver Nuggets,110
Detroit Pistons,115,Houston Rockets,107
Orlando Magic,130,New Orleans Pelicans,119
Charlotte Hornets,85,Indiana Pacers,107
Los Angeles Lakers,101,Atlanta Hawks,96
Philadelphia 76ers,89,Brooklyn Nets,109
New York Knicks,105,Denver Nuggets,111
Sacramento Kings,100,Golden State Warriors,79
Washington Wizards,133,Detroit Pistons,119
Cleveland Cavaliers,113,Toronto Raptors,133
San Antonio Spurs,107,Houston Rockets,109
Miami Heat,111,Memphis Grizzlies,118
Dallas Mavericks,120,Milwaukee Bucks,116
Chicago Bulls,106,Oklahoma City Thunder,109
Portland Trail Blazers,111,Phoenix Suns,110
Sacramento Kings,102,Charlotte Hornets,110
Los Angeles Lakers,102,Indiana Pacers,105
Atlanta Hawks,120,New York Knicks,143
Brooklyn Nets,108,New Orleans Pelicans,101
Orlando Magic,102,Utah Jazz,109
Phoenix Suns,99,Los Angeles Clippers,120
Charlotte Hornets,98,Cleveland Cavaliers,100
Toronto Raptors,112,Detroit Pistons,99
Miami Heat,108,Philadelphia 76ers,104
Chicago Bulls,110,Washington Wizards,109
New Orleans Pelicans,107,Minnesota Timberwolves,99
Memphis Grizzlies,122,Oklahoma City Thunder,126
Orlando Magic,104,Denver Nuggets,113
Boston Celtics,109,Dallas Mavericks,103
Golden State Warriors,112,Portland Trail Blazers,122
Utah Jazz,111,Atlanta Hawks,106
Los Angeles Lakers,104,Milwaukee Bucks,111
Brooklyn Nets,105,San Antonio Spurs,118
Houston Rockets,122,Los Angeles Clippers,117
Memphis Grizzlies,107,Cleveland Cavaliers,114
Sacramento Kings,105,Indiana Pacers,119
Detroit Pistons,93,Boston Celtics,114
Washington Wizards,118,Toronto Raptors,122
New York Knicks,114,Miami Heat,129
Phoenix Suns,108,Oklahoma City Thunder,126
Dallas Mavericks,117,Philadelphia 76ers,98
Minnesota Timberwolves,100,Denver Nuggets,109
Orlando Magic,103,Portland Trail Blazers,118
New Orleans Pelicans,102,Golden State Warriors,106
Utah Jazz,114,Charlotte Hornets,107
Atlanta Hawks,112,Brooklyn Nets,122
Chicago Bulls,119,Detroit Pistons,107
Washington Wizards,108,Philadelphia 76ers,125
Milwaukee Bucks,123,New York Knicks,102
Sacramento Kings,115,Memphis Grizzlies,119
Los Angeles Clippers,134,San Antonio Spurs,109
Houston Rockets,139,Phoenix Suns,125
Minnesota Timberwolves,106,Portland Trail Blazers,113
Dallas Mavericks,107,Toronto Raptors,110
Charlotte Hornets,93,Boston Celtics,119
Indiana Pacers,89,Milwaukee Bucks,117
Los Angeles Clippers,112,Oklahoma City Thunder,118
Denver Nuggets,128,Los Angeles Lakers,104
Atlanta Hawks,118,Cleveland Cavaliers,121
Philadelphia 76ers,125,Detroit Pistons,109
Toronto Raptors,115,Indiana Pacers,120
Washington Wizards,121,New York Knicks,115
Chicago Bulls,95,Orlando Magic,103
Utah Jazz,104,Miami Heat,107
San Antonio Spurs,145,Memphis Grizzlies,115
Denver Nuggets,113,Phoenix Suns,111
New Orleans Pelicans,102,Portland Trail Blazers,94
Houston Rockets,113,Sacramento Kings,104
Minnesota Timberwolves,104,Golden State Warriors,113
Boston Celtics,118,Toronto Raptors,102
Milwaukee Bucks,109,Philadelphia 76ers,121
Houston Rockets,104,Golden State Warriors,116
Los Angeles Clippers,111,Los Angeles Lakers,106
New Orleans Pelicans,112,Denver Nuggets,100
Washington Wizards,102,Detroit Pistons,132
New York Knicks,94,Brooklyn Nets,82
San Antonio Spurs,98,Dallas Mavericks,102
Memphis Grizzlies,110,Oklahoma City Thunder,97
Minnesota Timberwolves,105,Sacramento Kings,104
Portland Trail Blazers,115,Utah Jazz,121
Cleveland Cavaliers,117,Boston Celtics,129
Oklahoma City Thunder,104,Charlotte Hornets,102
Philadelphia 76ers,97,Orlando Magic,98
Milwaukee Bucks,112,Atlanta Hawks,86
Indiana Pacers,112,Miami Heat,113
Phoenix Suns,96,Golden State Warriors,105
Memphis Grizzlies,110,Denver Nuggets,119
Toronto Raptors,113,Boston Celtics,97
Indiana Pacers,98,New Orleans Pelicans,120
Atlanta Hawks,81,Chicago Bulls,116
Brooklyn Nets,98,Houston Rockets,108
Philadelphia 76ers,116,Miami Heat,117
Cleveland Cavaliers,94,Minnesota Timberwolves,88
New York Knicks,107,Washington Wizards,100
Dallas Mavericks,141,Golden State Warriors,121
Orlando Magic,100,Milwaukee Bucks,111
Detroit Pistons,109,San Antonio Spurs,136
Phoenix Suns,112,Sacramento Kings,110
Los Angeles Lakers,128,Portland Trail Blazers,120
Utah Jazz,120,Los Angeles Clippers,107
Oklahoma City Thunder,98,Toronto Raptors,97
Sacramento Kings,115,Denver Nuggets,120
Charlotte Hornets,104,Memphis Grizzlies,117
Houston Rockets,112,New Orleans Pelicans,127
Dallas Mavericks,95,Los Angeles Lakers,108
Atlanta Hawks,101,Orlando Magic,93
Miami Heat,105,Washington Wizards,123
Milwaukee Bucks,123,Chicago Bulls,102
Brooklyn Nets,115,Minnesota Timberwolves,122
Detroit Pistons,81,Utah Jazz,104
Phoenix Suns,122,Portland Trail Blazers,116
Boston Celtics,109,Charlotte Hornets,92
Philadelphia 76ers,97,Indiana Pacers,115
Los Angeles Clippers,105,Sacramento Kings,87
Denver Nuggets,104,Houston Rockets,130
Golden State Warriors,113,San Antonio Spurs,117
Cleveland Cavaliers,97,Toronto Raptors,117
Dallas Mavericks,101,Oklahoma City Thunder,106
Orlando Magic,122,Washington Wizards,101
Portland Trail Blazers,93,New York Knicks,117
Minnesota Timberwolves,104,Milwaukee Bucks,106
Phoenix Suns,107,Los Angeles Lakers,117
Charlotte Hornets,109,Cleveland Cavaliers,106
Denver Nuggets,124,Indiana Pacers,116
Toronto Raptors,76,Miami Heat,84
Utah Jazz,102,Chicago Bulls,98
Golden State Warriors,84,Minnesota Timberwolves,99
Brooklyn Nets,111,Dallas Mavericks,123
Oklahoma City Thunder,109,San Antonio Spurs,103
Memphis Grizzlies,123,Sacramento Kings,128
Detroit Pistons,112,Los Angeles Clippers,126
Atlanta Hawks,106,Boston Celtics,109
Miami Heat,85,Orlando Magic,105
Portland Trail Blazers,122,Washington Wizards,103
Philadelphia 76ers,108,Houston Rockets,118
New York Knicks,112,Phoenix Suns,120
New Orleans Pelicans,113,Los Angeles Lakers,123
Memphis Grizzlies,140,Los Angeles Clippers,114
Toronto Raptors,121,Brooklyn Nets,102
Utah Jazz,109,Orlando Magic,96
Indiana Pacers,111,Atlanta Hawks,116
Oklahoma City Thunder,121,Cleveland Cavaliers,106
Boston Celtics,111,Chicago Bulls,104
Denver Nuggets,114,Washington Wizards,128
Charlotte Hornets,123,Dallas Mavericks,120
Detroit Pistons,111,Golden State Warriors,104
San Antonio Spurs,118,Milwaukee Bucks,127
New Orleans Pelicans,117,Sacramento Kings,115
New York Knicks,132,Los Angeles Clippers,135
Portland Trail Blazers,111,Miami Heat,122
Minnesota Timberwolves,118,Cleveland Cavaliers,103
Memphis Grizzlies,121,Phoenix Suns,114
Detroit Pistons,99,Los Angeles Lakers,106
Indiana Pacers,115,Charlotte Hornets,104
Brooklyn Nets,89,Orlando Magic,101
Oklahoma City Thunder,113,Philadelphia 76ers,120
Boston Celtics,94,Washington Wizards,99
Denver Nuggets,123,Atlanta Hawks,115
Utah Jazz,128,New Orleans Pelicans,126
Chicago Bulls,110,Dallas Mavericks,118
Milwaukee Bucks,104,San Antonio Spurs,126
Golden State Warriors,98,Sacramento Kings,111
Detroit Pistons,115,Cleveland Cavaliers,113
Portland Trail Blazers,101,Toronto Raptors,99
Oklahoma City Thunder,111,Brooklyn Nets,103
Minnesota Timberwolves,112,Memphis Grizzlies,119
Sacramento Kings,114,Phoenix Suns,103
New York Knicks,87,Los Angeles Lakers,117
San Antonio Spurs,129,Boston Celtics,114
Toronto Raptors,112,Charlotte Hornets,110
Miami Heat,122,Indiana Pacers,108
Washington Wizards,89,Orlando Magic,123
Houston Rockets,122,Atlanta Hawks,115
Denver Nuggets,107,Dallas Mavericks,106
Chicago Bulls,108,New Orleans Pelicans,123
New York Knicks,104,Utah Jazz,128
Milwaukee Bucks,107,Golden State Warriors,98
Cleveland Cavaliers,115,Detroit Pistons,112
Boston Celtics,98,Philadelphia 76ers,109
Portland Trail Blazers,102,Minnesota Timberwolves,116
Houston Rockets,92,Oklahoma City Thunder,113
Atlanta Hawks,101,Washington Wizards,111
New Orleans Pelicans,123,New York Knicks,111
Miami Heat,113,Brooklyn Nets,117
Indiana Pacers,116,Chicago Bulls,105
San Antonio Spurs,121,Memphis Grizzlies,134
Orlando Magic,94,Phoenix Suns,98
Charlotte Hornets,92,Utah Jazz,109
Los Angeles Lakers,129,Dallas Mavericks,114
Milwaukee Bucks,127,Sacramento Kings,106
Golden State Warriors,100,Los Angeles Clippers,109
Minnesota Timberwolves,109,Houston Rockets,139
New Orleans Pelicans,105,Boston Celtics,140
Chicago Bulls,108,Detroit Pistons,99
Los Angeles Lakers,125,Oklahoma City Thunder,110
Philadelphia 76ers,91,Dallas Mavericks,109
Cleveland Cavaliers,111,Denver Nuggets,103
Milwaukee Bucks,122,Portland Trail Blazers,101
Miami Heat,121,New York Knicks,124
Utah Jazz,127,Washington Wizards,116
Atlanta Hawks,86,Brooklyn Nets,108
Golden State Warriors,102,Memphis Grizzlies,122
San Antonio Spurs,105,Toronto Raptors,104
Los Angeles Clippers,104,Denver Nuggets,114
Charlotte Hornets,92,Phoenix Suns,100
New Orleans Pelicans,117,Detroit Pistons,110
Philadelphia 76ers,95,Indiana Pacers,101
Chicago Bulls,101,Boston Celtics,113
Oklahoma City Thunder,117,Minnesota Timberwolves,104
Charlotte Hornets,112,Portland Trail Blazers,115
Orlando Magic,114,Sacramento Kings,112
Cleveland Cavaliers,99,Los Angeles Lakers,128
Phoenix Suns,110,Atlanta Hawks,123
Utah Jazz,118,Brooklyn Nets,107
Houston Rockets,110,Memphis Grizzlies,121
New York Knicks,102,Milwaukee Bucks,128
