Cleveland Cavaliers,109,Sacramento Kings,108
Oklahoma City Thunder,118,Washington Wizards,122
Phoenix Suns,99,Toronto Raptors,95
Detroit Pistons,87,Chicago Bulls,133
Golden State Warriors,108,Memphis Grizzlies,116
Minnesota Timberwolves,125,New Orleans Pelicans,128
Denver Nuggets,85,Los Angeles Clippers,87
Boston Celtics,119,Indiana Pacers,100
Charlotte Hornets,109,Philadelphia 76ers,98
Orlando Magic,106,Washington Wizards,112
Miami Heat,115,Atlanta Hawks,91
Dallas Mavericks,85,New York Knicks,108
Houston Rockets,128,San Antonio Spurs,124
Cleveland Cavaliers,111,Utah Jazz,91
Brooklyn Nets,138,Chicago Bulls,112
Los Angeles Lakers,116,Sacramento Kings,125
Golden State Warriors,99,Milwaukee Bucks,118
Minnesota Timberwolves,108,Memphis Grizzlies,116
Los Angeles Clippers,89,New Orleans Pelicans,113
Oklahoma City Thunder,130,Brooklyn Nets,109
Portland Trail Blazers,108,Denver Nuggets,140
Orlando Magic,116,Charlotte Hornets,109
Toronto Raptors,87,Detroit Pistons,103
Phoenix Suns,112,Indiana Pacers,94
Boston Celtics,99,Philadelphia 76ers,111
Golden State Warriors,138,Chicago Bulls,96
Atlanta Hawks,118,Miami Heat,124
Cleveland Cavaliers,114,San Antonio Spurs,109
Dallas Mavericks,112,Memphis Grizzlies,85
Houston Rockets,114,Sacramento Kings,126
Toronto Raptors,103,Milwaukee Bucks,96
Portland Trail Blazers,115,Washington Wizards,110
New York Knicks,117,Atlanta Hawks,108
New Orleans Pelicans,105,Brooklyn Nets,120
Philadelphia 76ers,109,Miami Heat,98
Cleveland Cavaliers,107,Oklahoma City Thunder,102
Chicago Bulls,112,Boston Celtics,114
Los Angeles Clippers,94,San Antonio Spurs,101
Los Angeles Lakers,96,Denver Nuggets,133
Orlando Magic,92,Dallas Mavericks,108
Phoenix Suns,135,Detroit Pistons,108
Houston Rockets,118,Sacramento Kings,112
Utah Jazz,125,Denver Nuggets,102
Golden State Warriors,99,Minnesota Timberwolves,119
New Orleans Pelicans,92,Boston Celtics,104
Charlotte Hornets,97,New York Knicks,87
Philadelphia 76ers,98,Washington Wizards,117
Brooklyn Nets,107,Cleveland Cavaliers,114
Indiana Pacers,133,Los Angeles Clippers,139
Chicago Bulls,106,Memphis Grizzlies,119
Milwaukee Bucks,114,Atlanta Hawks,121
Portland Trail Blazers,98,Orlando Magic,88
Toronto Raptors,99,Miami Heat,104
Oklahoma City Thunder,102,Dallas Mavericks,104
Phoenix Suns,121,San Antonio Spurs,107
Utah Jazz,95,Los Angeles Lakers,101
Minnesota Timberwolves,112,New York Knicks,110
Detroit Pistons,86,Golden State Warriors,102
Orlando Magic,110,Philadelphia 76ers,123
Brooklyn Nets,119,Washington Wizards,118
Minnesota Timberwolves,122,Atlanta Hawks,134
Charlotte Hornets,111,Boston Celtics,102
Portland Trail Blazers,92,Miami Heat,104
Cleveland Cavaliers,104,Chicago Bulls,117
Memphis Grizzlies,114,Milwaukee Bucks,126
Toronto Raptors,98,Dallas Mavericks,102
Oklahoma City Thunder,96,San Antonio Spurs,118
Houston Rockets,116,Utah Jazz,111
Los Angeles Clippers,128,Denver Nuggets,130
Detroit Pistons,133,Sacramento Kings,131
Indiana Pacers,111,Los Angeles Lakers,104
Phoenix Suns,109,Dallas Mavericks,101
New Orleans Pelicans,102,New York Knicks,91
Indiana Pacers,121,Golden State Warriors,117
Oklahoma City Thunder,98,Charlotte Hornets,121
Los Angeles Lakers,116,Orlando Magic,105
Los Angeles Clippers,102,Philadelphia 76ers,101
Miami Heat,108,Atlanta Hawks,110
Portland Trail Blazers,109,Boston Celtics,105
Chicago Bulls,90,Milwaukee Bucks,94
Toronto Raptors,109,Washington Wizards,105
Brooklyn Nets,117,San Antonio Spurs,102
Memphis Grizzlies,122,Denver Nuggets,118
Detroit Pistons,101,Utah Jazz,111
Houston Rockets,103,Golden State Warriors,105
Sacramento Kings,127,Milwaukee Bucks,133
Oklahoma City Thunder,87,Cleveland Cavaliers,94
Indiana Pacers,103,Phoenix Suns,113
Los Angeles Clippers,102,New York Knicks,110
Boston Celtics,116,Washington Wizards,87
Los Angeles Lakers,107,Miami Heat,113
Chicago Bulls,95,Orlando Magic,114
Portland Trail Blazers,114,Toronto Raptors,105
Atlanta Hawks,113,Charlotte Hornets,91
Philadelphia 76ers,115,San Antonio Spurs,109
Memphis Grizzlies,91,Dallas Mavericks,104
Detroit Pistons,111,Denver Nuggets,117
Brooklyn Nets,125,Minnesota Timberwolves,136
Utah Jazz,92,Golden State Warriors,94
New York Knicks,93,Cleveland Cavaliers,95
Indiana Pacers,113,New Orleans Pelicans,117
Chicago Bulls,111,Oklahoma City Thunder,110
Utah Jazz,109,Phoenix Suns,115
Denver Nuggets,110,Detroit Pistons,105
New Orleans Pelicans,107,Philadelphia 76ers,117
Charlotte Hornets,113,Toronto Raptors,125
Los Angeles Clippers,116,Washington Wizards,115
Sacramento Kings,75,Boston Celtics,128
Los Angeles Lakers,106,Brooklyn Nets,96
San Antonio Spurs,134,Houston Rockets,104
Dallas Mavericks,92,Golden State Warriors,130
Minnesota Timberwolves,109,Portland Trail Blazers,107
Milwaukee Bucks,99,Cleveland Cavaliers,115
Charlotte Hornets,158,Indiana Pacers,126
Los Angeles Clippers,111,Orlando Magic,102
Sacramento Kings,104,Atlanta Hawks,121
New York Knicks,96,Miami Heat,110
Denver Nuggets,124,Brooklyn Nets,118
Toronto Raptors,105,Chicago Bulls,111
Memphis Grizzlies,118,San Antonio Spurs,110
Dallas Mavericks,132,Portland Trail Blazers,112
Phoenix Suns,105,Utah Jazz,97
Los Angeles Lakers,87,Philadelphia 76ers,105
Minnesota Timberwolves,115,Golden State Warriors,124
Detroit Pistons,103,Orlando Magic,119
Boston Celtics,92,Atlanta Hawks,108
Los Angeles Lakers,114,Charlotte Hornets,117
Portland Trail Blazers,125,Houston Rockets,110
Utah Jazz,109,Memphis Grizzlies,119
Los Angeles Clippers,114,Miami Heat,121
Denver Nuggets,116,New Orleans Pelicans,105
Indiana Pacers,113,Oklahoma City Thunder,110
Chicago Bulls,122,San Antonio Spurs,131
Minnesota Timberwolves,124,Phoenix Suns,134
New York Knicks,108,Milwaukee Bucks,123
Indiana Pacers,105,Dallas Mavericks,132
Boston Celtics,107,New Orleans Pelicans,97
Sacramento Kings,101,Philadelphia 76ers,103
Washington Wizards,95,Memphis Grizzlies,115
Toronto Raptors,124,Miami Heat,120
Brooklyn Nets,106,Golden State Warriors,110
Los Angeles Lakers,121,Atlanta Hawks,129
Los Angeles Clippers,115,Charlotte Hornets,90
Portland Trail Blazers,116,Chicago Bulls,130
Cleveland Cavaliers,105,Detroit Pistons,115
Denver Nuggets,136,Milwaukee Bucks,100
Dallas Mavericks,108,Orlando Magic,110
Utah Jazz,106,Minnesota Timberwolves,126
San Antonio Spurs,110,Phoenix Suns,115
New Orleans Pelicans,90,Cleveland Cavaliers,93
Los Angeles Clippers,116,Indiana Pacers,122
Memphis Grizzlies,119,Philadelphia 76ers,122
Toronto Raptors,106,Atlanta Hawks,100
Miami Heat,92,Boston Celtics,122
Sacramento Kings,96,New York Knicks,116
Golden State Warriors,122,Houston Rockets,108
Portland Trail Blazers,81,Oklahoma City Thunder,98
New Orleans Pelicans,111,Detroit Pistons,101
Washington Wizards,98,Milwaukee Bucks,112
Miami Heat,106,Toronto Raptors,110
Orlando Magic,115,Chicago Bulls,126
Denver Nuggets,115,Minnesota Timberwolves,130
Golden State Warriors,124,San Antonio Spurs,120
Brooklyn Nets,111,Phoenix Suns,121
Orlando Magic,119,Indiana Pacers,118
Washington Wizards,106,Philadelphia 76ers,103
Charlotte Hornets,107,Boston Celtics,113
Memphis Grizzlies,120,New York Knicks,108
Cleveland Cavaliers,104,Houston Rockets,115
Oklahoma City Thunder,120,Dallas Mavericks,114
Brooklyn Nets,101,Sacramento Kings,112
Denver Nuggets,104,Utah Jazz,108
Portland Trail Blazers,94,Los Angeles Lakers,99
Minnesota Timberwolves,128,Detroit Pistons,117
Miami Heat,112,San Antonio Spurs,95
Phoenix Suns,115,Atlanta Hawks,124
Chicago Bulls,120,Toronto Raptors,127
Sacramento Kings,114,Golden State Warriors,126
Los Angeles Lakers,110,Los Angeles Clippers,111
Cleveland Cavaliers,102,Charlotte Hornets,101
Boston Celtics,102,Detroit Pistons,93
Chicago Bulls,122,Indiana Pacers,115
Atlanta Hawks,114,Toronto Raptors,125
Houston Rockets,106,San Antonio Spurs,131
New Orleans Pelicans,113,Denver Nuggets,105
Brooklyn Nets,102,Utah Jazz,125
Philadelphia 76ers,98,Dallas Mavericks,107
Oklahoma City Thunder,96,Portland Trail Blazers,93
Memphis Grizzlies,135,Orlando Magic,115
Miami Heat,104,Charlotte Hornets,86
Phoenix Suns,95,Washington Wizards,80
New York Knicks,115,Los Angeles Lakers,122
Milwaukee Bucks,137,Portland Trail Blazers,108
Oklahoma City Thunder,103,Sacramento Kings,113
Philadelphia 76ers,119,Chicago Bulls,108
Brooklyn Nets,104,Denver Nuggets,124
Detroit Pistons,105,Minnesota Timberwolves,118
Indiana Pacers,85,Cleveland Cavaliers,98
Atlanta Hawks,94,Dallas Mavericks,103
Boston Celtics,116,Orlando Magic,83
New Orleans Pelicans,120,Houston Rockets,107
Milwaukee Bucks,137,Los Angeles Clippers,113
Toronto Raptors,116,Charlotte Hornets,101
Miami Heat,121,Washington Wizards,100
Phoenix Suns,127,Chicago Bulls,124
Golden State Warriors,110,Oklahoma City Thunder,98
New York Knicks,104,Utah Jazz,113
Phoenix Suns,114,Philadelphia 76ers,109
Indiana Pacers,112,Atlanta Hawks,133
Boston Celtics,126,Brooklyn Nets,91
Los Angeles Clippers,109,Memphis Grizzlies,135
Houston Rockets,97,New Orleans Pelicans,110
Detroit Pistons,86,Dallas Mavericks,116
New York Knicks,115,Denver Nuggets,132
Milwaukee Bucks,131,Los Angeles Lakers,116
Orlando Magic,113,Portland Trail Blazers,95
Minnesota Timberwolves,134,Sacramento Kings,114
San Antonio Spurs,92,Cleveland Cavaliers,105
Chicago Bulls,121,Charlotte Hornets,109
Toronto Raptors,117,Oklahoma City Thunder,98
Los Angeles Lakers,105,Portland Trail Blazers,107
Minnesota Timberwolves,119,Sacramento Kings,132
Golden State Warriors,85,Utah Jazz,111
Memphis Grizzlies,132,Detroit Pistons,107
Miami Heat,112,New Orleans Pelicans,97
Brooklyn Nets,112,Washington Wizards,113
Toronto Raptors,139,Houston Rockets,120
Los Angeles Clippers,105,Dallas Mavericks,112
New York Knicks,116,Golden State Warriors,114
Milwaukee Bucks,107,Phoenix Suns,131
Charlotte Hornets,141,Detroit Pistons,119
Cleveland Cavaliers,120,Indiana Pacers,113
Oklahoma City Thunder,87,Philadelphia 76ers,100
San Antonio Spurs,136,Atlanta Hawks,121
Denver Nuggets,102,Boston Celtics,108
Minnesota Timberwolves,122,Chicago Bulls,134
Orlando Magic,99,Utah Jazz,114
New York Knicks,103,Portland Trail Blazers,112
Memphis Grizzlies,125,Charlotte Hornets,118
San Antonio Spurs,124,New Orleans Pelicans,114
Sacramento Kings,123,Washington Wizards,110
Cleveland Cavaliers,93,Philadelphia 76ers,103
Denver Nuggets,110,Toronto Raptors,109
Oklahoma City Thunder,101,Chicago Bulls,106
Brooklyn Nets,111,Miami Heat,115
Los Angeles Clippers,99,Dallas Mavericks,97
Los Angeles Lakers,115,Golden State Warriors,117
Orlando Magic,105,Phoenix Suns,132
Atlanta Hawks,95,Boston Celtics,105
Minnesota Timberwolves,129,Indiana Pacers,120
Detroit Pistons,94,Washington Wizards,103
Sacramento Kings,85,Brooklyn Nets,109
Oklahoma City Thunder,127,New York Knicks,123
San Antonio Spurs,109,Chicago Bulls,120
Portland Trail Blazers,122,Milwaukee Bucks,107
Toronto Raptors,90,New Orleans Pelicans,120
Orlando Magic,111,Denver Nuggets,121
Houston Rockets,101,Utah Jazz,135
Golden State Warriors,104,Los Angeles Clippers,119
Cleveland Cavaliers,116,Atlanta Hawks,124
Dallas Mavericks,107,Miami Heat,99
Boston Celtics,135,Philadelphia 76ers,87
Indiana Pacers,119,Milwaukee Bucks,128
Charlotte Hornets,120,Minnesota Timberwolves,126
Memphis Grizzlies,121,New Orleans Pelicans,109
Los Angeles Clippers,96,Phoenix Suns,103
Atlanta Hawks,130,Orlando Magic,109
Detroit Pistons,112,Boston Celtics,111
Washington Wizards,108,Indiana Pacers,113
Brooklyn Nets,111,New York Knicks,106
Sacramento Kings,118,Chicago Bulls,125
Portland Trail Blazers,123,Memphis Grizzlies,119
Toronto Raptors,103,Minnesota Timberwolves,91
San Antonio Spurs,114,Oklahoma City Thunder,106
Houston Rockets,121,Phoenix Suns,124
Denver Nuggets,117,Golden State Warriors,116
Utah Jazz,101,Los Angeles Lakers,106
Miami Heat,111,Charlotte Hornets,107
Washington Wizards,117,Brooklyn Nets,103
Dallas Mavericks,125,New Orleans Pelicans,118
Philadelphia 76ers,123,Milwaukee Bucks,120
Houston Rockets,111,Los Angeles Clippers,142
Cleveland Cavaliers,103,Detroit Pistons,106
Boston Celtics,129,Brooklyn Nets,106
Atlanta Hawks,108,Chicago Bulls,112
Memphis Grizzlies,114,Minnesota Timberwolves,119
Phoenix Suns,124,Oklahoma City Thunder,104
Golden State Warriors,132,Portland Trail Blazers,95
Denver Nuggets,128,Sacramento Kings,110
Toronto Raptors,93,Charlotte Hornets,125
Oklahoma City Thunder,129,Indiana Pacers,125
Houston Rockets,111,Orlando Magic,119
San Antonio Spurs,157,Washington Wizards,153
Miami Heat,115,New York Knicks,100
Philadelphia 76ers,133,Minnesota Timberwolves,102
New Orleans Pelicans,117,Phoenix Suns,102
Dallas Mavericks,109,Utah Jazz,114
Los Angeles Clippers,105,Los Angeles Lakers,102
Boston Celtics,113,Detroit Pistons,104
Toronto Raptors,100,Atlanta Hawks,127
Memphis Grizzlies,116,Chicago Bulls,110
Washington Wizards,86,Cleveland Cavaliers,92
San Antonio Spurs,129,Miami Heat,133
Brooklyn Nets,126,Milwaukee Bucks,123
Sacramento Kings,110,Denver Nuggets,115
Philadelphia 76ers,125,New York Knicks,109
Utah Jazz,118,Phoenix Suns,114
Boston Celtics,107,Indiana Pacers,128
Detroit Pistons,127,Charlotte Hornets,126
Los Angeles Clippers,99,Houston Rockets,98
Dallas Mavericks,107,Golden State Warriors,101
Denver Nuggets,124,Portland Trail Blazers,92
New Orleans Pelicans,123,Los Angeles Lakers,95
Minnesota Timberwolves,127,Cleveland Cavaliers,122
Indiana Pacers,103,Orlando Magic,119
Toronto Raptors,133,Brooklyn Nets,97
Chicago Bulls,99,Miami Heat,112
San Antonio Spurs,105,Memphis Grizzlies,118
Charlotte Hornets,106,Milwaukee Bucks,130
Sacramento Kings,131,Oklahoma City Thunder,110
Detroit Pistons,113,Washington Wizards,116
Atlanta Hawks,98,Boston Celtics,107
Brooklyn Nets,108,Toronto Raptors,109
Los Angeles Clippers,113,Houston Rockets,100
Golden State Warriors,114,Minnesota Timberwolves,129
Dallas Mavericks,109,Los Angeles Lakers,104
Charlotte Hornets,119,Cleveland Cavaliers,98
Indiana Pacers,122,Orlando Magic,114
New York Knicks,108,Philadelphia 76ers,123
Utah Jazz,132,Houston Rockets,127
Miami Heat,119,Milwaukee Bucks,120
Sacramento Kings,95,New Orleans Pelicans,125
Oklahoma City Thunder,119,Denver Nuggets,107
Portland Trail Blazers,90,Phoenix Suns,120
Chicago Bulls,124,Atlanta Hawks,130
Memphis Grizzlies,107,Boston Celtics,120
Miami Heat,113,Brooklyn Nets,107
Detroit Pistons,108,Toronto Raptors,106
Golden State Warriors,113,Dallas Mavericks,122
Sacramento Kings,115,San Antonio Spurs,112
Los Angeles Lakers,111,Los Angeles Clippers,132
Indiana Pacers,106,Detroit Pistons,111
Cleveland Cavaliers,119,Philadelphia 76ers,125
Atlanta Hawks,117,Washington Wizards,114
Milwaukee Bucks,118,Chicago Bulls,112
Orlando Magic,103,Toronto Raptors,97
Utah Jazz,90,New Orleans Pelicans,124
Minnesota Timberwolves,138,Oklahoma City Thunder,101
Houston Rockets,101,Denver Nuggets,116
New York Knicks,114,Phoenix Suns,115
Sacramento Kings,113,Dallas Mavericks,114
San Antonio Spurs,117,Charlotte Hornets,123
Orlando Magic,96,Memphis Grizzlies,124
Philadelphia 76ers,82,Miami Heat,99
Portland Trail Blazers,121,Minnesota Timberwolves,135
Golden State Warriors,116,Los Angeles Lakers,124
Brooklyn Nets,120,Boston Celtics,126
Phoenix Suns,122,Milwaukee Bucks,132
Indiana Pacers,123,Washington Wizards,133
Memphis Grizzlies,112,Houston Rockets,123
Utah Jazz,116,Oklahoma City Thunder,103
Toronto Raptors,96,Cleveland Cavaliers,104
New Orleans Pelicans,130,Denver Nuggets,138
New York Knicks,116,Los Angeles Clippers,93
Atlanta Hawks,110,Detroit Pistons,113
Chicago Bulls,106,Philadelphia 76ers,121
Houston Rockets,106,Miami Heat,123
Portland Trail Blazers,81,Minnesota Timberwolves,124
Utah Jazz,103,Dallas Mavericks,111
Los Angeles Lakers,110,San Antonio Spurs,117
Golden State Warriors,124,Denver Nuggets,131
New York Knicks,131,Sacramento Kings,115
Brooklyn Nets,132,Charlotte Hornets,121
Cleveland Cavaliers,127,Indiana Pacers,124
Phoenix Suns,102,Orlando Magic,99
New Orleans Pelicans,111,Memphis Grizzlies,132
Milwaukee Bucks,142,Oklahoma City Thunder,115
Los Angeles Clippers,97,Golden State Warriors,112
Boston Celtics,115,Charlotte Hornets,101
Chicago Bulls,114,Detroit Pistons,108
Phoenix Suns,111,Miami Heat,90
Los Angeles Lakers,130,Houston Rockets,139
Atlanta Hawks,115,Milwaukee Bucks,124
Oklahoma City Thunder,102,Minnesota Timberwolves,132
Orlando Magic,108,New Orleans Pelicans,102
New York Knicks,107,Dallas Mavericks,77
Toronto Raptors,119,San Antonio Spurs,104
Denver Nuggets,106,Sacramento Kings,100
Portland Trail Blazers,85,Utah Jazz,123
Washington Wizards,109,Los Angeles Clippers,115
Brooklyn Nets,129,Philadelphia 76ers,100
Golden State Warriors,113,Denver Nuggets,102
Minnesota Timberwolves,110,Orlando Magic,118
Los Angeles Clippers,106,Atlanta Hawks,112
Detroit Pistons,103,Boston Celtics,114
Dallas Mavericks,113,Houston Rockets,100
New York Knicks,114,Memphis Grizzlies,118
Cleveland Cavaliers,105,Miami Heat,117
Charlotte Hornets,142,New Orleans Pelicans,120
Utah Jazz,102,San Antonio Spurs,104
Toronto Raptors,117,Phoenix Suns,112
Washington Wizards,109,Los Angeles Lakers,122
Cleveland Cavaliers,91,Chicago Bulls,101
Minnesota Timberwolves,113,Miami Heat,104
Indiana Pacers,119,San Antonio Spurs,108
Milwaukee Bucks,109,Golden State Warriors,122
Toronto Raptors,127,Denver Nuggets,115
Sacramento Kings,125,Utah Jazz,134
Washington Wizards,118,Portland Trail Blazers,127
New York Knicks,107,Brooklyn Nets,110
Los Angeles Clippers,106,Detroit Pistons,102
Dallas Mavericks,95,Boston Celtics,92
Philadelphia 76ers,116,Orlando Magic,114
Indiana Pacers,128,Atlanta Hawks,131
Houston Rockets,105,New Orleans Pelicans,130
Memphis Grizzlies,125,Oklahoma City Thunder,118
Los Angeles Lakers,111,Phoenix Suns,140
Los Angeles Clippers,111,Cleveland Cavaliers,120
Portland Trail Blazers,113,Atlanta Hawks,122
Denver Nuggets,114,Philadelphia 76ers,110
Charlotte Hornets,134,Oklahoma City Thunder,116
Minnesota Timberwolves,149,San Antonio Spurs,139
Washington Wizards,112,Golden State Warriors,126
Chicago Bulls,103,Sacramento Kings,112
Milwaukee Bucks,117,Utah Jazz,111
Toronto Raptors,114,Los Angeles Lakers,103
Memphis Grizzlies,135,Indiana Pacers,102
Brooklyn Nets,150,Orlando Magic,108
Detroit Pistons,98,Miami Heat,105
Phoenix Suns,131,New Orleans Pelicans,115
Atlanta Hawks,106,Charlotte Hornets,116
Philadelphia 76ers,118,Cleveland Cavaliers,114
Denver Nuggets,127,Washington Wizards,109
Dallas Mavericks,113,Brooklyn Nets,111
Portland Trail Blazers,98,New York Knicks,128
Phoenix Suns,129,Houston Rockets,112
Los Angeles Lakers,104,Minnesota Timberwolves,124
Oklahoma City Thunder,120,San Antonio Spurs,122
Chicago Bulls,110,Utah Jazz,125
Boston Celtics,110,Golden State Warriors,88
Milwaukee Bucks,135,Sacramento Kings,126
Toronto Raptors,103,Los Angeles Clippers,100
Detroit Pistons,134,Orlando Magic,120
Dallas Mavericks,101,Philadelphia 76ers,111
Memphis Grizzlies,105,Atlanta Hawks,120
Portland Trail Blazers,123,Brooklyn Nets,128
Denver Nuggets,116,Cleveland Cavaliers,119
Washington Wizards,97,New York Knicks,100
Los Angeles Lakers,128,Toronto Raptors,123
Indiana Pacers,121,Houston Rockets,118
Oklahoma City Thunder,108,Miami Heat,120
New Orleans Pelicans,124,San Antonio Spurs,91
Los Angeles Clippers,92,Utah Jazz,121
Chicago Bulls,102,Phoenix Suns,129
Boston Celtics,126,Sacramento Kings,97
Milwaukee Bucks,119,Minnesota Timberwolves,138
Dallas Mavericks,108,Charlotte Hornets,129
Detroit Pistons,109,Cleveland Cavaliers,113
Los Angeles Lakers,119,Washington Wizards,127
Memphis Grizzlies,122,Houston Rockets,98
Portland Trail Blazers,98,Indiana Pacers,129
New Orleans Pelicans,117,Atlanta Hawks,112
Oklahoma City Thunder,85,Orlando Magic,90
Phoenix Suns,127,Sacramento Kings,124
Utah Jazz,108,New York Knicks,93
Boston Celtics,124,Denver Nuggets,104
San Antonio Spurs,110,Golden State Warriors,108
Toronto Raptors,93,Philadelphia 76ers,88
New Orleans Pelicans,103,Charlotte Hornets,106
Los Angeles Lakers,131,Cleveland Cavaliers,120
Portland Trail Blazers,119,Detroit Pistons,115
Utah Jazz,106,Brooklyn Nets,114
Miami Heat,106,Philadelphia 76ers,113
Toronto Raptors,99,Chicago Bulls,113
Washington Wizards,97,Houston Rockets,115
Boston Celtics,132,Oklahoma City Thunder,123
Minnesota Timberwolves,108,Dallas Mavericks,110
Golden State Warriors,90,Orlando Magic,94
Atlanta Hawks,117,New York Knicks,111
Chicago Bulls,98,Milwaukee Bucks,126
Los Angeles Clippers,115,Denver Nuggets,127
New York Knicks,121,Charlotte Hornets,106
Atlanta Hawks,101,Detroit Pistons,122
Sacramento Kings,110,Indiana Pacers,109
Utah Jazz,97,Boston Celtics,125
Brooklyn Nets,120,Memphis Grizzlies,132
Golden State Warriors,118,Miami Heat,104
Phoenix Suns,125,Minnesota Timberwolves,116
Orlando Magic,102,Oklahoma City Thunder,118
Houston Rockets,91,Dallas Mavericks,110
Philadelphia 76ers,126,Los Angeles Lakers,121
San Antonio Spurs,133,Portland Trail Blazers,96
Cleveland Cavaliers,104,Toronto Raptors,117
Indiana Pacers,103,Memphis Grizzlies,133
Washington Wizards,102,Milwaukee Bucks,114
Chicago Bulls,109,New Orleans Pelicans,126
Phoenix Suns,140,Denver Nuggets,130
Utah Jazz,101,Charlotte Hornets,107
Washington Wizards,100,Detroit Pistons,97
Golden State Warriors,110,Atlanta Hawks,121
New York Knicks,111,Miami Heat,103
Dallas Mavericks,95,Minnesota Timberwolves,116
Houston Rockets,125,Portland Trail Blazers,106
Philadelphia 76ers,122,Los Angeles Clippers,97
San Antonio Spurs,107,New Orleans Pelicans,103
Sacramento Kings,114,Orlando Magic,110
Indiana Pacers,91,Toronto Raptors,131
Chicago Bulls,98,Cleveland Cavaliers,94
Milwaukee Bucks,102,Memphis Grizzlies,127
Brooklyn Nets,110,Miami Heat,95
Oklahoma City Thunder,107,Denver Nuggets,113
Houston Rockets,115,Portland Trail Blazers,98
New York Knicks,104,Detroit Pistons,102
Minnesota Timberwolves,112,Boston Celtics,134
Philadelphia 76ers,104,Phoenix Suns,114
Golden State Warriors,115,Washington Wizards,123
Los Angeles Lakers,108,New Orleans Pelicans,116
Charlotte Hornets,119,Brooklyn Nets,110
Utah Jazz,100,Dallas Mavericks,114
Denver Nuggets,113,Charlotte Hornets,109
Orlando Magic,101,Cleveland Cavaliers,107
Atlanta Hawks,132,Indiana Pacers,123
Sacramento Kings,100,Miami Heat,123
Chicago Bulls,104,New York Knicks,109
Boston Celtics,112,Toronto Raptors,115
San Antonio Spurs,123,Houston Rockets,120
Golden State Warriors,95,Memphis Grizzlies,123
Oklahoma City Thunder,134,Portland Trail Blazers,131
Milwaukee Bucks,118,Philadelphia 76ers,116
Chicago Bulls,107,Washington Wizards,94
Detroit Pistons,123,Brooklyn Nets,130
Los Angeles Lakers,110,Dallas Mavericks,128
Utah Jazz,115,Los Angeles Clippers,121
Dallas Mavericks,120,Cleveland Cavaliers,112
Denver Nuggets,125,Indiana Pacers,118
Orlando Magic,110,Washington Wizards,127
Miami Heat,106,Boston Celtics,98
Charlotte Hornets,125,New York Knicks,114
Minnesota Timberwolves,102,Toronto Raptors,125
Sacramento Kings,121,Houston Rockets,118
Atlanta Hawks,136,Oklahoma City Thunder,118
Memphis Grizzlies,112,San Antonio Spurs,111
Phoenix Suns,107,Golden State Warriors,103
New Orleans Pelicans,117,Portland Trail Blazers,107
Philadelphia 76ers,94,Detroit Pistons,102
Cleveland Cavaliers,107,Atlanta Hawks,131
Milwaukee Bucks,120,Brooklyn Nets,119
Los Angeles Clippers,130,Chicago Bulls,135
Los Angeles Lakers,109,Utah Jazz,122
Toronto Raptors,102,Orlando Magic,89
Dallas Mavericks,103,Washington Wizards,135
Indiana Pacers,123,Boston Celtics,128
Sacramento Kings,122,Houston Rockets,117
Phoenix Suns,114,Memphis Grizzlies,122
Los Angeles Clippers,153,Milwaukee Bucks,119
Detroit Pistons,110,Oklahoma City Thunder,101
Portland Trail Blazers,111,San Antonio Spurs,130
Minnesota Timberwolves,136,Denver Nuggets,130
New Orleans Pelicans,114,Los Angeles Lakers,111
Charlotte Hornets,114,Philadelphia 76ers,144
Cleveland Cavaliers,119,New York Knicks,101
Brooklyn Nets,115,Atlanta Hawks,122
Miami Heat,127,Chicago Bulls,109
Utah Jazz,107,Golden State Warriors,111
Washington Wizards,102,Boston Celtics,144
Dallas Mavericks,118,Milwaukee Bucks,112
Denver Nuggets,129,Los Angeles Lakers,118
Detroit Pistons,121,Indiana Pacers,117
Philadelphia 76ers,112,Cleveland Cavaliers,108
New York Knicks,118,Orlando Magic,88
Minnesota Timberwolves,139,Houston Rockets,132
Phoenix Suns,96,Oklahoma City Thunder,117
Portland Trail Blazers,92,San Antonio Spurs,113
Miami Heat,114,Toronto Raptors,109
Golden State Warriors,109,Sacramento Kings,90
New Orleans Pelicans,100,Los Angeles Clippers,119
Philadelphia 76ers,131,Indiana Pacers,122
Cleveland Cavaliers,115,Orlando Magic,120
Houston Rockets,105,Brooklyn Nets,118
Charlotte Hornets,115,Miami Heat,144
Atlanta Hawks,108,Toronto Raptors,118
Milwaukee Bucks,127,Chicago Bulls,106
Washington Wizards,132,Minnesota Timberwolves,114
Portland Trail Blazers,94,Oklahoma City Thunder,98
San Antonio Spurs,116,Denver Nuggets,97
Memphis Grizzlies,115,Utah Jazz,121
New Orleans Pelicans,123,Sacramento Kings,109
Los Angeles Lakers,110,Phoenix Suns,121
Dallas Mavericks,131,Detroit Pistons,113
Brooklyn Nets,110,New York Knicks,98
Washington Wizards,103,Atlanta Hawks,118
Boston Celtics,117,Chicago Bulls,94
Oklahoma City Thunder,101,Utah Jazz,137
Phoenix Suns,109,Los Angeles Clippers,113
Orlando Magic,101,Charlotte Hornets,128
Boston Celtics,121,Milwaukee Bucks,127
Philadelphia 76ers,114,Toronto Raptors,119
San Antonio Spurs,121,Minnesota Timberwolves,127
Portland Trail Blazers,94,New Orleans Pelicans,127
Memphis Grizzlies,109,Denver Nuggets,122
Los Angeles Lakers,112,Golden State Warriors,128
