date,away_team,away_pt,home_team,home_pt,away_open_sp,away_open_line,away_b365_sp,away_b365_line,away_fduel_sp,away_fduel_line,away_bmgm_sp,away_bmgm_line,away_czr_sp,away_czr_line,away_dking_sp,away_dking_line,away_rivers_sp,away_rivers_line,away_vinsider_sp,away_vinsider_line,home_open_sp,home_open_line,home_b365_sp,home_b365_line,home_fduel_sp,home_fduel_line,home_bmgm_sp,home_bmgm_line,home_czr_sp,home_czr_line,home_dking_sp,home_dking_line,home_rivers_sp,home_rivers_line,home_vinsider_sp,home_vinsider_line
Fri Dec 8 2023,Los Angeles Clippers,117,Utah Jazz,103,o224.5,-110,o225.5,-110,o225,-110,o225.5,-115,o224,-110,o225.5,-110,o225.5,-108,o225,-110,u224.5,-110,u225.5,-110,u225,-110,u225.5,-105,u224,-110,u225.5,-110,u225.5,-113,u225,-110
Sat Dec 9 2023,Indiana Pacers,109,Los Angeles Lakers,123,N/A,o242.5,-110,o242,-110,o242.5,-110,o242.5,-110,o242.5,-110,o242.5,-112,o242,-110,N/A,u242.5,-110,u242,-110,u242.5,-110,u242.5,-110,u242.5,-110,u242.5,-108,u242,-110,,
Mon Dec 11 2023,Miami Heat,116,Charlotte Hornets,114,o219.5,-112,o222.5,-110,o222.5,-112,o222.5,-110,o221,-110,o222.5,-115,o220.5,-115,o222.5,-112,u219.5,-108,u222.5,-110,u222.5,-108,u222.5,-110,u221,-110,u222.5,-105,u220.5,-115,u222.5,-108
Mon Dec 11 2023,Indiana Pacers,131,Detroit Pistons,123,o247,-112,o248.5,-110,o247.5,-112,o248.5,-105,o247,-110,o247.5,-110,o246.5,-112,o247.5,-112,u247,-108,u248.5,-110,u247.5,-108,u248.5,-115,u247,-110,u247.5,-110,u246.5,-112,u247.5,-108
Mon Dec 11 2023,Cleveland Cavaliers,94,Orlando Magic,104,o223.5,-112,o225.5,-110,o226,-110,o225.5,-110,o227,-110,o225.5,-110,o226.5,-113,o226,-110,u223.5,-108,u225.5,-110,u226,-110,u225.5,-110,u227,-110,u225.5,-110,u226.5,-108,u226,-110
Mon Dec 11 2023,Washington Wizards,101,Philadelphia 76ers,146,o245,-110,o244,-110,o243.5,-110,o243.5,-115,o244.5,-115,o244.5,-110,o244.5,-115,o243.5,-110,u245,-110,u244,-110,u243.5,-110,u243.5,-105,u244.5,-105,u244.5,-110,u244.5,-115,u243.5,-110
Mon Dec 11 2023,Denver Nuggets,129,Atlanta Hawks,122,o238,-110,o242,-110,o242,-108,o242.5,-105,o242.5,-115,o242.5,-105,o241.5,-112,o242,-108,u238,-110,u242,-110,u242,-112,u242.5,-115,u242.5,-105,u242.5,-115,u241.5,-109,u242,-112
Mon Dec 11 2023,Toronto Raptors,130,New York Knicks,136,o216.5,-110,o221.5,-110,o222,-110,o221.5,-115,o221,-110,o221.5,-115,o221.5,-112,o222,-110,u216.5,-110,u221.5,-110,u222,-110,u221.5,-105,u221,-110,u221.5,-105,u221.5,-109,u222,-110
Mon Dec 11 2023,San Antonio Spurs,82,Houston Rockets,93,o222.5,-110,o223,-110,o224,-108,o223.5,-110,o223.5,-110,o223.5,-112,o223,-113,o224,-108,u222.5,-110,u223,-110,u224,-112,u223.5,-110,u223.5,-110,u223.5,-108,u223,-108,u224,-112
Mon Dec 11 2023,Dallas Mavericks,120,Memphis Grizzlies,113,o227,-110,o227.5,-110,o227.5,-110,o227.5,-110,o227,-110,o227.5,-110,o227.5,-112,o227.5,-110,u227,-110,u227.5,-110,u227.5,-110,u227.5,-110,u227,-110,u227.5,-110,u227.5,-109,u227.5,-110
Mon Dec 11 2023,Chicago Bulls,129,Milwaukee Bucks,133,o231.5,-110,o233,-110,o233,-110,o232.5,-115,o232.5,-110,o233.5,-110,o233.5,-109,o233,-110,u231.5,-110,u233,-110,u233,-110,u232.5,-105,u232.5,-110,u233.5,-110,u233.5,-112,u233,-110
Mon Dec 11 2023,Minnesota Timberwolves,107,New Orleans Pelicans,121,o222,-110,o222,-110,o222,-112,o222.5,-110,o222.5,-110,o223,-110,o222,-110,o222,-112,u222,-110,u222,-110,u222,-108,u222.5,-110,u222.5,-110,u223,-110,u222,-110,u222,-108
Mon Dec 11 2023,Utah Jazz,120,Oklahoma City Thunder,134,o232.5,-110,o236,-110,o235.5,-112,o236.5,-105,o234.5,-110,o236,-105,o235.5,-109,o235.5,-112,u232.5,-110,u236,-110,u235.5,-108,u236.5,-115,u234.5,-110,u236,-115,u235.5,-112,u235.5,-108
Mon Dec 11 2023,Brooklyn Nets,118,Sacramento Kings,131,o235,-110,o238.5,-110,o237,-110,o238.5,-110,o236,-110,o237.5,-115,o237.5,-109,o237,-110,u235,-110,u238.5,-110,u237,-110,u238.5,-110,u236,-110,u237.5,-105,u237.5,-112,u237,-110
Mon Dec 11 2023,Portland Trail Blazers,127,Los Angeles Clippers,132,o216.5,-110,o220.5,-110,o220.5,-110,o221.5,-105,o220.5,-110,o220.5,-110,o220.5,-109,o220.5,-110,u216.5,-110,u220.5,-110,u220.5,-110,u221.5,-115,u220.5,-110,u220.5,-110,u220.5,-112,u220.5,-110
Tue Dec 12 2023,Cleveland Cavaliers,113,Boston Celtics,120,o221,-110,o226.5,-110,o226.5,-112,o226.5,-110,o227.5,-115,o226.5,-115,o226,-110,o226.5,-112,u221,-110,u226.5,-110,u226.5,-108,u226.5,-110,u227.5,-105,u226.5,-105,u226,-110,u226.5,-108
Tue Dec 12 2023,Los Angeles Lakers,125,Dallas Mavericks,127,o235,-110,o235,-110,o235,-110,o235.5,-110,o235.5,-115,o235.5,-110,o235.5,-112,o235,-110,u235,-110,u235,-110,u235,-110,u235.5,-110,u235.5,-105,u235.5,-110,u235.5,-109,u235,-110
Tue Dec 12 2023,Denver Nuggets,114,Chicago Bulls,106,o213.5,-110,o220.5,-110,o220,-110,o220.5,-110,o219.5,-115,o219.5,-120,o219.5,-115,o220,-110,u213.5,-110,u220.5,-110,u220,-110,u220.5,-110,u219.5,-105,u219.5,even,u219.5,-115,u220,-110
Tue Dec 12 2023,Golden State Warriors,116,Phoenix Suns,119,o231.5,-110,o228.5,-110,o228.5,-110,o229.5,even,o228.5,-110,o229.5,-112,o228.5,-109,o228.5,-110,u231.5,-110,u228.5,-110,u228.5,-110,u229.5,-120,u228.5,-110,u229.5,-108,u228.5,-112,u228.5,-110
Tue Dec 12 2023,Sacramento Kings,99,Los Angeles Clippers,119,o229.5,-110,o237.5,-110,o238,-110,o238.5,-105,o237.5,-115,o237.5,-115,o237.5,-110,o238,-110,u229.5,-110,u237.5,-110,u238,-110,u238.5,-115,u237.5,-105,u237.5,-105,u237.5,-110,u238,-110
Wed Dec 13 2023,Philadelphia 76ers,129,Detroit Pistons,111,o227,-110,o233.5,-110,o233.5,-112,o233.5,-110,o233.5,-110,o233.5,-105,o233.5,-112,o233.5,-112,u227,-110,u233.5,-110,u233.5,-108,u233.5,-110,u233.5,-110,u233.5,-115,u233.5,-109,u233.5,-108
Wed Dec 13 2023,New Orleans Pelicans,142,Washington Wizards,122,o245.5,-110,o240,-110,o240,-108,o239.5,-110,o240,-110,o239.5,-110,o239.5,-110,o240,-108,u245.5,-110,u240,-110,u240,-112,u239.5,-110,u240,-110,u239.5,-110,u239.5,-110,u240,-112
Wed Dec 13 2023,Charlotte Hornets,104,Miami Heat,115,o226.5,-110,o223.5,-110,o223.5,-112,o224.5,-105,o222,-110,o222.5,-110,o222.5,-109,o223.5,-112,u226.5,-110,u223.5,-110,u223.5,-108,u224.5,-115,u222,-110,u222.5,-108,u222.5,-112,u223.5,-108
Wed Dec 13 2023,Atlanta Hawks,128,Toronto Raptors,135,o241,-110,o241,-110,o240.5,-112,o240.5,-115,o241,-115,o240.5,-110,o241.5,-113,o240.5,-112,u241,-110,u241,-110,u240.5,-108,u240.5,-105,u241,-105,u240.5,-110,u241.5,-108,u240.5,-108
Wed Dec 13 2023,Memphis Grizzlies,104,Houston Rockets,117,o211,-112,o210.5,-110,o210.5,-108,o210.5,-110,o209.5,-105,o209.5,-115,o209.5,-114,o210.5,-108,u211,-108,u210.5,-110,u210.5,-112,u210.5,-110,u209.5,-115,u209.5,-105,u209.5,-120,u210.5,-112
Wed Dec 13 2023,Indiana Pacers,126,Milwaukee Bucks,140,o258.5,-110,o258,-110,o258,-110,o258.5,-110,o258,-110,o258.5,-110,o258.5,-113,o258,-110,u258.5,-110,u258,-110,u258,-110,u258.5,-110,u258,-110,u258.5,-110,u258.5,-108,u258,-110
Wed Dec 13 2023,Los Angeles Lakers,122,San Antonio Spurs,119,o230,-110,o232,-110,o231,-110,o232.5,-110,o233,-115,o232.5,-105,o230,-110,o231,-110,u230,-110,u232,-110,u231,-110,u232.5,-110,u233,-105,u232.5,-115,u230,-110,u231,-110
Wed Dec 13 2023,Brooklyn Nets,116,Phoenix Suns,112,o228.5,-110,o230,-110,o229.5,-120,o230.5,-105,o232,-105,o230.5,-105,o231,-110,o229.5,-120,u228.5,-110,u230,-110,u229.5,-108,u230.5,-115,u232,-115,u230.5,-115,u231,-110,u229.5,-108
Wed Dec 13 2023,New York Knicks,113,Utah Jazz,117,o229.5,-110,o229,-110,o229.5,-108,o229.5,-110,o229.5,-110,o229,-115,o229,-113,o229.5,-108,u229.5,-110,u229,-110,u229.5,-112,u229.5,-110,u229.5,-110,u229,-105,u229,-108,u229.5,-112
Thu Dec 14 2023,Cleveland Cavaliers,107,Boston Celtics,116,o226.5,-110,o227.5,-110,o227,-110,o226.5,-110,o227.5,-110,o227.5,-112,o226.5,-110,o227,-110,u226.5,-110,u227.5,-110,u227,-110,u226.5,-110,u227.5,-110,u227.5,-108,u226.5,-110,u227,-110
Thu Dec 14 2023,Chicago Bulls,124,Miami Heat,116,o217.5,-110,o213,-110,o213,-110,o213.5,-110,o213,-110,o213.5,-110,o214,-112,o213,-110,u217.5,-110,u213,-110,u213,-110,u213.5,-110,u213,-110,u213.5,-110,u214,-108,u213,-110
Thu Dec 14 2023,Minnesota Timberwolves,119,Dallas Mavericks,101,N/A,o230,-110,o231,-108,o230.5,-110,o231.5,-110,o231.5,-110,o231,-108,o231,-108,N/A,u230,-110,u231,-112,u230.5,-110,u231.5,-110,u231.5,-110,u231,-113,u231,-112,,
Thu Dec 14 2023,Brooklyn Nets,101,Denver Nuggets,124,o228.5,-110,o231,-110,o231,-110,o230.5,-110,o231.5,-110,o230.5,-115,o231,-112,o231,-110,u228.5,-110,u231,-110,u231,-110,u230.5,-110,u231.5,-110,u230.5,-105,u231,-109,u231,-110
Thu Dec 14 2023,Utah Jazz,122,Portland Trail Blazers,114,o230.5,-110,o226,-110,o226.5,-110,o227.5,-105,o225,-105,o228.5,-105,o226,-112,o226.5,-110,u230.5,-110,u226,-110,u226.5,-110,u227.5,-115,u225,-115,u228.5,-115,u226,-109,u226.5,-110
Thu Dec 14 2023,Oklahoma City Thunder,123,Sacramento Kings,128,o241.5,-110,o245.5,-110,o245.5,-110,o245.5,-115,o245.5,-110,o245.5,-110,o245,-109,o245.5,-110,u241.5,-110,u245.5,-110,u245.5,-110,u245.5,-105,u245.5,-110,u245.5,-110,u245,-112,u245.5,-110
Thu Dec 14 2023,Golden State Warriors,113,Los Angeles Clippers,121,o230.5,-110,o231.5,-110,o230.5,-110,o231.5,-110,o231,-110,o231.5,-110,o230.5,-109,o230.5,-110,u230.5,-110,u231.5,-110,u230.5,-110,u231.5,-110,u231,-110,u231.5,-110,u230.5,-112,u230.5,-110
Fri Dec 15 2023,New Orleans Pelicans,112,Charlotte Hornets,107,o233,-110,o233.5,-110,o234,-110,o233.5,-110,o233.5,-110,o233,-108,o233.5,-108,o234,-110,u233,-110,u233.5,-110,u234,-110,u233.5,-110,u233.5,-110,u233,-112,u233.5,-113,u234,-110
Fri Dec 15 2023,Detroit Pistons,92,Philadelphia 76ers,124,o234.5,-108,o234.5,-110,o235,-110,o234.5,-110,o234.5,-110,o234.5,-110,o234.5,-110,o235,-110,u234.5,-112,u234.5,-110,u235,-110,u234.5,-110,u234.5,-110,u234.5,-110,u234.5,-110,u235,-110
Fri Dec 15 2023,Indiana Pacers,123,Washington Wizards,137,o256.5,-110,o262,-110,o260,-110,o259.5,-110,o260.5,-110,o260.5,-115,o259.5,-109,o260,-110,u256.5,-110,u262,-110,u260,-110,u259.5,-110,u260.5,-110,u260.5,-105,u259.5,-112,u260,-110
Fri Dec 15 2023,Orlando Magic,111,Boston Celtics,128,o222.5,-110,o227.5,-110,o227.5,-110,o226.5,-110,o226,-110,o227.5,-105,o225.5,-113,o227.5,-110,u222.5,-110,u227.5,-110,u227.5,-110,u226.5,-110,u226,-110,u227.5,-115,u225.5,-110,u227.5,-110
Fri Dec 15 2023,Los Angeles Lakers,115,San Antonio Spurs,129,o232,-110,o236,-110,o235.5,-110,o236.5,-110,o236,-110,o235.5,-110,o235,-114,o235.5,-110,u232,-110,u236,-110,u235.5,-110,u236.5,-110,u236,-110,u235.5,-110,u235,-109,u235.5,-110
Fri Dec 15 2023,Atlanta Hawks,125,Toronto Raptors,104,o243.5,-110,o241,-110,o240.5,-110,o241.5,-110,o241,-110,o241.5,-105,o241.5,-112,o240.5,-110,u243.5,-110,u241,-110,u240.5,-110,u241.5,-110,u241,-110,u241.5,-115,u241.5,-112,u240.5,-110
Fri Dec 15 2023,Houston Rockets,103,Memphis Grizzlies,96,o211,-110,o212.5,-110,o212.5,-110,o212.5,-110,o213,-110,o212,-110,o212.5,-108,o212.5,-110,u211,-110,u212.5,-110,u212.5,-110,u212.5,-110,u213,-110,u212,-110,u212.5,-113,u212.5,-110
Fri Dec 15 2023,New York Knicks,139,Phoenix Suns,122,o230,-110,o229,-110,o230,-112,o229.5,-110,o229.5,-110,o229.5,-115,o230.5,-113,o230,-112,u230,-110,u229,-110,u230,-108,u229.5,-110,u229.5,-110,u229.5,-105,u230.5,-118,u230,-108
Sat Dec 16 2023,Detroit Pistons,114,Milwaukee Bucks,146,o240.5,-110,o241.5,-110,o241,-110,o241.5,-110,o241,-110,o240.5,-110,o241.5,-110,o241,-110,u240.5,-110,u241.5,-110,u241,-110,u241.5,-110,u241,-110,u240.5,-110,u241.5,-110,u241,-110
Sat Dec 16 2023,Philadelphia 76ers,135,Charlotte Hornets,82,o233.5,-110,o228.5,-110,o228,-112,o229.5,-110,o230.5,-105,o228,-110,o230.5,-112,o228,-112,u233.5,-110,u228.5,-110,u228,-108,u229.5,-110,u230.5,-115,u228,-110,u230.5,-109,u228,-108
Sat Dec 16 2023,Atlanta Hawks,119,Cleveland Cavaliers,127,o240.5,-110,o236.5,-110,o236.5,-110,o236.5,-110,o235.5,-110,o236.5,-110,o236,-110,o236.5,-110,u240.5,-110,u236.5,-110,u236.5,-110,u236.5,-110,u235.5,-110,u236.5,-110,u236,-110,u236.5,-110
Sat Dec 16 2023,Chicago Bulls,116,Miami Heat,118,o215.5,-110,o219.5,-110,o219.5,-112,o219.5,-110,o218,-110,o219.5,-115,o219.5,-112,o219.5,-112,u215.5,-110,u219.5,-110,u219.5,-108,u219.5,-110,u218,-110,u219.5,-105,u219.5,-109,u219.5,-108
Sat Dec 16 2023,Indiana Pacers,109,Minnesota Timberwolves,127,o247.5,-110,o238.5,-110,o238,-110,o239.5,-110,o241.5,-110,o239.5,-108,o240,-109,o238,-110,u247.5,-110,u238.5,-110,u238,-110,u239.5,-110,u241.5,-110,u239.5,-112,u240,-112,u238,-110
Sat Dec 16 2023,Brooklyn Nets,120,Golden State Warriors,124,o234.5,-110,o235,-110,o235.5,-108,o234.5,-115,o235,-110,o235.5,-105,o234.5,-109,o235.5,-108,u234.5,-110,u235,-110,u235.5,-112,u234.5,-105,u235,-110,u235.5,-115,u234.5,-112,u235.5,-112
Sat Dec 16 2023,Oklahoma City Thunder,118,Denver Nuggets,117,o235.5,-110,o238,-110,o237.5,-110,o237.5,-110,o237.5,-110,o237.5,-110,o237,-112,o237.5,-110,u235.5,-110,u238,-110,u237.5,-110,u237.5,-110,u237.5,-110,u237.5,-110,u237,-109,u237.5,-110
Sat Dec 16 2023,Dallas Mavericks,131,Portland Trail Blazers,120,o231,-110,o232.5,-110,o233,-112,o232.5,-110,o233,-110,o232.5,-110,o233.5,-112,o233,-112,u231,-110,u232.5,-110,u233,-108,u232.5,-110,u233,-110,u232.5,-110,u233.5,-109,u233,-108
Sat Dec 16 2023,Utah Jazz,104,Sacramento Kings,125,o238.5,-110,o235,-110,o235,-110,o234.5,-110,o240.5,-110,o235.5,-105,o235,-109,o235,-110,u238.5,-110,u235,-110,u235,-110,u234.5,-110,u240.5,-110,u235.5,-115,u235,-112,u235,-110
Sat Dec 16 2023,New York Knicks,122,Los Angeles Clippers,144,o228.5,-112,o229.5,-110,o230.5,-110,o229.5,-110,o229.5,-110,o229.5,-110,o230.5,-109,o230.5,-110,u228.5,-108,u229.5,-110,u230.5,-110,u229.5,-110,u229.5,-110,u229.5,-110,u230.5,-112,u230.5,-110
Sun Dec 17 2023,Orlando Magic,97,Boston Celtics,114,o227.5,-110,o226.5,-110,o226,-110,o226.5,-105,o225,-110,o227.5,-105,o226,-108,o226,-110,u227.5,-110,u226.5,-110,u226,-110,u226.5,-115,u225,-110,u227.5,-115,u226,-113,u226,-110
Sun Dec 17 2023,New Orleans Pelicans,146,San Antonio Spurs,110,o236.5,-110,o238.5,-110,o239,-110,o238.5,-110,o238,-105,o238.5,-110,o237.5,-113,o239,-110,u236.5,-110,u238.5,-110,u239,-110,u238.5,-110,u238,-115,u238.5,-110,u237.5,-108,u239,-110
Sun Dec 17 2023,Houston Rockets,119,Milwaukee Bucks,128,o230.5,-110,o231.5,-110,o231.5,-110,o231.5,-110,o231.5,-110,o231.5,-105,o232.5,-108,o231.5,-110,u230.5,-110,u231.5,-110,u231.5,-110,u231.5,-110,u231.5,-110,u231.5,-115,u232.5,-113,u231.5,-110
Sun Dec 17 2023,Washington Wizards,108,Phoenix Suns,112,o245,-108,o246.5,-110,o245.5,-112,o246.5,even,o246.5,-110,o246.5,-110,o246,-113,o245.5,-112,u245,-112,u246.5,-110,u245.5,-108,u246.5,-120,u246.5,-110,u246.5,-110,u246,-108,u245.5,-108
Sun Dec 17 2023,Golden State Warriors,118,Portland Trail Blazers,114,o232,-110,o233,-110,o233,-112,o233.5,-110,o232.5,-110,o232.5,-110,o232.5,-112,o233,-112,u232,-110,u233,-110,u233,-108,u233.5,-110,u232.5,-110,u232.5,-110,u232.5,-109,u233,-108
Mon Dec 18 2023,Houston Rockets,130,Cleveland Cavaliers,135,o214.5,-108,o214.5,-110,o215.5,-110,o214.5,-110,o215,-110,o215,-108,o216,-108,o215.5,-110,u214.5,-112,u214.5,-110,u215.5,-110,u214.5,-110,u215,-110,u215,-112,u216,-113,u215.5,-110
Mon Dec 18 2023,Los Angeles Clippers,151,Indiana Pacers,127,o238,-110,o253,-110,o252.5,-108,o253.5,-110,o247,-115,o251,-110,o253.5,-109,o252.5,-108,u238,-110,u253,-110,u252.5,-112,u253.5,-110,u247,-105,u251,-110,u253.5,-112,u252.5,-112
Mon Dec 18 2023,Chicago Bulls,108,Philadelphia 76ers,104,o229,-110,o227,-110,o227,-112,o227.5,-105,o225.5,-105,o227,-108,o227,-109,o227,-112,u229,-112,u227,-110,u227,-108,u227.5,-115,u225.5,-115,u227,-112,u227,-112,u227,-108
Mon Dec 18 2023,Detroit Pistons,124,Atlanta Hawks,130,o243.5,-112,o247,-110,o247,-110,o246.5,-110,o247,-115,o246.5,-110,o247.5,-110,o247,-110,u243.5,-108,u247,-110,u247,-110,u246.5,-110,u247,-105,u246.5,-110,u247.5,-113,u247,-110
Mon Dec 18 2023,Minnesota Timberwolves,112,Miami Heat,108,o219.5,-110,o217,-110,o217,-112,o217.5,-105,o217.5,-110,o217.5,-105,o218,-109,o217,-112,u219.5,-110,u217,-110,u217,-108,u217.5,-115,u217.5,-110,u217.5,-115,u218,-112,u217,-108
Mon Dec 18 2023,Charlotte Hornets,99,Toronto Raptors,114,o227,-110,o224,-110,o224,-110,o223.5,-110,o224,-110,o224.5,-110,o223.5,-114,o224,-110,u227,-110,u224,-110,u224,-110,u223.5,-110,u224,-110,u224.5,-110,u223.5,-109,u224,-110
Mon Dec 18 2023,Memphis Grizzlies,97,Oklahoma City Thunder,116,o228.5,-110,o228.5,-110,o228.5,-110,o229.5,-110,o229.5,-110,o229.5,-102,o230,-112,o228.5,-110,u228.5,-110,u228.5,-110,u228.5,-110,u229.5,-110,u229.5,-110,u229.5,-118,u230,-120,u228.5,-110
Mon Dec 18 2023,Dallas Mavericks,104,Denver Nuggets,130,o237.5,-110,o239.5,-110,o239.5,-112,o239.5,-110,o238,-115,o239.5,-110,o239.5,-109,o239.5,-112,u237.5,-110,u239.5,-110,u239.5,-108,u239.5,-110,u238,-105,u239.5,-110,u239.5,-114,u239.5,-108
Mon Dec 18 2023,Brooklyn Nets,108,Utah Jazz,125,o232,-110,o233.5,-110,o233,-112,o233.5,-110,o234.5,-110,o233.5,-110,o232.5,-109,o233,-112,u232,-110,u233.5,-110,u233,-108,u233.5,-110,u234.5,-110,u233.5,-110,u232.5,-112,u233,-108
Mon Dec 18 2023,Washington Wizards,131,Sacramento Kings,143,o244.5,-110,o251.5,-110,o252,-110,o251.5,-110,o251.5,-115,o252.5,-105,o251.5,-112,o252,-110,u244.5,-110,u251.5,-110,u252,-110,u251.5,-110,u251.5,-105,u252.5,-115,u251.5,-112,u252,-110
Mon Dec 18 2023,New York Knicks,114,Los Angeles Lakers,109,o227.5,-110,o236,-110,o235.5,-112,o235.5,-110,o236,-115,o236.5,-105,o234.5,-109,o235.5,-112,u227.5,-110,u236,-110,u235.5,-108,u235.5,-110,u236,-105,u236.5,-115,u234.5,-112,u235.5,-108
Tue Dec 19 2023,Memphis Grizzlies,115,New Orleans Pelicans,113,o232.5,-110,o229,-110,o228.5,-110,o229.5,-105,o230,-110,o229.5,-115,o229.5,-110,o228.5,-110,u232.5,-110,u229,-110,u228.5,-110,u229.5,-115,u230,-110,u229.5,-105,u229.5,-110,u228.5,-110
Tue Dec 19 2023,San Antonio Spurs,119,Milwaukee Bucks,132,o247.5,-110,o249,-110,o249,-110,o249.5,-110,o249,-115,o249,-110,o248.5,-112,o249,-110,u247.5,-110,u249,-110,u249,-110,u249.5,-110,u249,-105,u249,-110,u248.5,-109,u249,-110
Tue Dec 19 2023,Boston Celtics,126,Golden State Warriors,132,o231.5,-110,o233.5,-110,o233.5,-110,o233.5,-110,o234.5,-110,o233.5,-112,o233.5,-110,o233.5,-110,u231.5,-110,u233.5,-110,u233.5,-110,u233.5,-110,u234.5,-110,u233.5,-108,u233.5,-110,u233.5,-110
Tue Dec 19 2023,Phoenix Suns,104,Portland Trail Blazers,109,o232,-110,o230,-110,o230.5,-110,o230.5,-110,o230,-110,o230.5,-110,o230.5,-112,o230.5,-110,u232,-110,u230,-110,u230.5,-110,u230.5,-110,u230,-110,u230.5,-110,u230.5,-109,u230.5,-110
Wed Dec 20 2023,Utah Jazz,116,Cleveland Cavaliers,124,o227.5,-110,o226,-110,o225.5,-112,o225.5,-115,o227,-110,o226,-112,o225.5,-110,o225.5,-112,u227.5,-110,u226,-110,u225.5,-108,u225.5,-105,u227,-110,u226,-108,u225.5,-110,u225.5,-108
Wed Dec 20 2023,Charlotte Hornets,113,Indiana Pacers,144,o249.5,-110,o245.5,-110,o245.5,-110,o245.5,-110,o248,-110,o245.5,-105,o246,-112,o245.5,-110,u249.5,-110,u245.5,-110,u245.5,-110,u245.5,-110,u248,-110,u245.5,-115,u246,-109,u245.5,-110
Wed Dec 20 2023,Miami Heat,115,Orlando Magic,106,o218.5,-110,o219,-110,o219.5,-108,o219.5,-110,o219,-105,o219.5,-108,o219,-110,o219.5,-108,u218.5,-110,u219,-110,u219.5,-112,u219.5,-110,u219,-115,u219.5,-112,u219,-110,u219.5,-112
Wed Dec 20 2023,Minnesota Timberwolves,113,Philadelphia 76ers,127,o224.5,-110,o226,-110,o226,-110,o225.5,-115,o225,-105,o226,-115,o226.5,-109,o226,-110,u224.5,-110,u226,-110,u226,-110,u225.5,-105,u225,-115,u226,-105,u226.5,-112,u226,-110
Wed Dec 20 2023,New York Knicks,121,Brooklyn Nets,102,o231.5,-110,o233,-110,o232.5,-110,o233.5,-105,o232.5,-110,o233,-112,o232.5,-112,o232.5,-110,u231.5,-110,u233,-110,u232.5,-110,u233.5,-115,u232.5,-110,u233,-108,u232.5,-109,u232.5,-110
Wed Dec 20 2023,Denver Nuggets,113,Toronto Raptors,104,o228.5,-110,o229.5,-110,o229,-112,o229.5,-110,o229,-110,o228,-108,o229,-112,o229,-112,u228.5,-110,u229.5,-110,u229,-108,u229.5,-110,u229,-110,u228,-112,u229,-109,u229,-108
Wed Dec 20 2023,Los Angeles Lakers,108,Chicago Bulls,124,o225.5,-110,o225,-110,o225,-110,o225.5,-110,o224,-110,o226,-110,o224.5,-110,o225,-110,u225.5,-110,u225,-110,u225,-110,u225.5,-110,u224,-110,u226,-110,u224.5,-110,u225,-110
Wed Dec 20 2023,Atlanta Hawks,134,Houston Rockets,127,o233.5,-110,o234,-110,o233,-108,o233.5,-105,o233.5,-105,o232.5,-110,o233,-109,o233,-108,u233.5,-110,u234,-110,u233,-112,u233.5,-115,u233.5,-115,u232.5,-110,u233,-112,u233,-112
Wed Dec 20 2023,Los Angeles Clippers,120,Dallas Mavericks,111,o240.5,-110,o237.5,-110,o237.5,-108,o238.5,-105,o236.5,-110,o237.5,-112,o237,-113,o237.5,-108,u240.5,-110,u237.5,-110,u237.5,-112,u238.5,-115,u236.5,-110,u237.5,-108,u237,-108,u237.5,-112
Wed Dec 20 2023,Boston Celtics,144,Sacramento Kings,119,o232.5,-110,o238.5,-110,o238.5,-110,o238.5,-115,o239,-110,o238.5,-112,o239,-110,o238.5,-110,u232.5,-110,u238.5,-110,u238.5,-110,u238.5,-105,u239,-110,u238.5,-108,u239,-113,u238.5,-110
Thu Dec 21 2023,Utah Jazz,119,Detroit Pistons,111,o238.5,-110,o233,-110,o233,-112,o233.5,-105,o233.5,-110,o235.5,-115,o228.5,-114,o233,-112,u238.5,-110,u233,-110,u233,-108,u233.5,-115,u233.5,-110,u235.5,-110,u228.5,-120,u233,-108
Thu Dec 21 2023,New Orleans Pelicans,123,Cleveland Cavaliers,104,o226.5,-110,o225,-110,o225,-110,o224.5,-110,o224.5,-110,o224.5,-110,o235.5,-118,o225,-110,u226.5,-110,u225,-110,u225,-110,u224.5,-110,u224.5,-110,u224.5,-110,u235.5,-115,u225,-110
Thu Dec 21 2023,San Antonio Spurs,95,Chicago Bulls,114,o230.5,-110,o229.5,-110,o229.5,-110,o229.5,-110,o229.5,-110,o229.5,-110,o229.5,-118,o229.5,-110,u230.5,-110,u229.5,-110,u229.5,-110,u229.5,-110,u229.5,-110,u229.5,-110,u229.5,-115,u229.5,-110
Thu Dec 21 2023,Indiana Pacers,103,Memphis Grizzlies,116,o247.5,-110,o246.5,-110,o246.5,-110,o246.5,-110,o246,-110,o247,-112,o239,-115,o246.5,-110,u247.5,-110,u246.5,-110,u246.5,-110,u246.5,-110,u246,-110,u247,-108,u239,-118,u246.5,-110
Thu Dec 21 2023,Orlando Magic,114,Milwaukee Bucks,118,o238,-110,o238,-110,o238,-110,o238.5,-105,o238,-110,o238.5,-108,o239.5,-110,o238,-110,u238,-110,u238,-110,u238,-110,u238.5,-115,u238,-110,u238.5,-112,u239.5,-110,u238,-110
Thu Dec 21 2023,Los Angeles Clippers,115,Oklahoma City Thunder,134,o234.5,-110,o237.5,-110,o237.5,-110,o237.5,-110,o237.5,-110,o237.5,-112,o237.5,-112,o237.5,-110,u234.5,-110,u237.5,-110,u237.5,-110,u237.5,-110,u237.5,-110,u237.5,-108,u237.5,-109,u237.5,-110
