date,away_team,away_pt,home_team,home_pt,away_line,home_line
Fri Apr 30 2021,Washington Wizards,122,Cleveland Cavaliers,93,-255,+215
Fri Apr 30 2021,Portland Trail Blazers,128,Brooklyn Nets,109,-151,+132
Fri Apr 30 2021,Orlando Magic,75,Memphis Grizzlies,92,+663,-941
Fri Apr 30 2021,Milwaukee Bucks,108,Chicago Bulls,98,-123,+105
Fri Apr 30 2021,Utah Jazz,100,Phoenix Suns,121,+144,-166
Fri Apr 30 2021,Sacramento Kings,110,Los Angeles Lakers,106,+493,-668
Sat May 1 2021,Detroit Pistons,94,Charlotte Hornets,107,+261,-313
Sat May 1 2021,Golden State Warriors,113,Houston Rockets,87,-397,+320
Sat May 1 2021,Chicago Bulls,97,Atlanta Hawks,108,+290,-364
Sat May 1 2021,Miami Heat,124,Cleveland Cavaliers,107,-726,+524
Sat May 1 2021,New Orleans Pelicans,140,Minnesota Timberwolves,136,-163,+141
Sat May 1 2021,Indiana Pacers,152,Oklahoma City Thunder,95,-351,+284
Sat May 1 2021,Memphis Grizzlies,111,Orlando Magic,112,-747,+538
Sat May 1 2021,Washington Wizards,124,Dallas Mavericks,125,+163,-187
Sat May 1 2021,Denver Nuggets,110,Los Angeles Clippers,104,+190,-224
Sat May 1 2021,Toronto Raptors,102,Utah Jazz,106,+223,-265
Sun May 2 2021,Brooklyn Nets,114,Milwaukee Bucks,117,+113,-131
Sun May 2 2021,Portland Trail Blazers,129,Boston Celtics,119,-116,-103
Sun May 2 2021,Miami Heat,121,Charlotte Hornets,111,-213,+180
Sun May 2 2021,Sacramento Kings,111,Dallas Mavericks,99,+229,-271
Sun May 2 2021,New York Knicks,122,Houston Rockets,97,-628,+456
Sun May 2 2021,Phoenix Suns,123,Oklahoma City Thunder,120,-1462,+936
Sun May 2 2021,Philadelphia 76ers,113,San Antonio Spurs,111,-547,+420
Sun May 2 2021,Toronto Raptors,121,Los Angeles Lakers,114,+401,-522
Mon May 3 2021,Orlando Magic,119,Detroit Pistons,112,+109,-127
Mon May 3 2021,Indiana Pacers,141,Washington Wizards,154,+164,-191
Mon May 3 2021,Golden State Warriors,123,New Orleans Pelicans,108,+106,-124
Mon May 3 2021,Portland Trail Blazers,114,Atlanta Hawks,123,+116,-135
Mon May 3 2021,Philadelphia 76ers,106,Chicago Bulls,94,-336,+276
Mon May 3 2021,New York Knicks,118,Memphis Grizzlies,104,+150,-172
Mon May 3 2021,Denver Nuggets,89,Los Angeles Lakers,93,-168,+148
Mon May 3 2021,San Antonio Spurs,99,Utah Jazz,110,+262,-315
Tue May 4 2021,Phoenix Suns,134,Cleveland Cavaliers,118,-886,+618
Tue May 4 2021,Charlotte Hornets,102,Detroit Pistons,99,-179,+157
Tue May 4 2021,Brooklyn Nets,118,Milwaukee Bucks,124,+110,-128
Tue May 4 2021,Dallas Mavericks,127,Miami Heat,113,-105,-114
Tue May 4 2021,Golden State Warriors,103,New Orleans Pelicans,108,+109,-127
Tue May 4 2021,Sacramento Kings,103,Oklahoma City Thunder,99,-206,+177
Tue May 4 2021,Toronto Raptors,100,Los Angeles Clippers,105,+502,-681
Wed May 5 2021,Boston Celtics,132,Orlando Magic,96,-883,+622
Wed May 5 2021,Portland Trail Blazers,141,Cleveland Cavaliers,105,-801,+572
Wed May 5 2021,Phoenix Suns,103,Atlanta Hawks,135,-113,-105
Wed May 5 2021,Philadelphia 76ers,135,Houston Rockets,115,-1334,+850
Wed May 5 2021,Sacramento Kings,104,Indiana Pacers,93,+207,-247
Wed May 5 2021,Washington Wizards,134,Milwaukee Bucks,135,+150,-172
Wed May 5 2021,Memphis Grizzlies,139,Minnesota Timberwolves,135,-158,+139
Wed May 5 2021,New York Knicks,97,Denver Nuggets,113,+137,-156
Wed May 5 2021,San Antonio Spurs,94,Utah Jazz,126,+223,-265
Thu May 6 2021,Chicago Bulls,120,Charlotte Hornets,99,-187,+163
Thu May 6 2021,Brooklyn Nets,109,Dallas Mavericks,113,-141,+123
Thu May 6 2021,Washington Wizards,131,Toronto Raptors,129,-132,+113
Thu May 6 2021,Memphis Grizzlies,97,Detroit Pistons,111,-447,+354
Thu May 6 2021,Atlanta Hawks,126,Indiana Pacers,133,-247,+207
Thu May 6 2021,Oklahoma City Thunder,97,Golden State Warriors,118,+777,-1168
Thu May 6 2021,Los Angeles Lakers,94,Los Angeles Clippers,118,+301,-366
Fri May 7 2021,New Orleans Pelicans,107,Philadelphia 76ers,109,+560,-780
Fri May 7 2021,Boston Celtics,99,Chicago Bulls,121,-177,+152
Fri May 7 2021,Orlando Magic,112,Charlotte Hornets,122,+262,-317
Fri May 7 2021,Minnesota Timberwolves,112,Miami Heat,121,+282,-345
Fri May 7 2021,Houston Rockets,133,Milwaukee Bucks,141,+1289,-2510
Fri May 7 2021,Cleveland Cavaliers,90,Dallas Mavericks,110,+452,-590
Fri May 7 2021,Denver Nuggets,120,Utah Jazz,127,+157,-179
Fri May 7 2021,New York Knicks,105,Phoenix Suns,128,+226,-268
Fri May 7 2021,Los Angeles Lakers,101,Portland Trail Blazers,106,+271,-325
Fri May 7 2021,San Antonio Spurs,113,Sacramento Kings,104,-189,+165
Sat May 8 2021,Washington Wizards,133,Indiana Pacers,132,-183,+158
Sat May 8 2021,Detroit Pistons,104,Philadelphia 76ers,118,+342,-431
Sat May 8 2021,Memphis Grizzlies,109,Toronto Raptors,99,-251,+210
Sat May 8 2021,Brooklyn Nets,125,Denver Nuggets,119,-161,+142
Sat May 8 2021,Oklahoma City Thunder,97,Golden State Warriors,136,+770,-1173
Sat May 8 2021,San Antonio Spurs,102,Portland Trail Blazers,124,+205,-244
Sat May 8 2021,Houston Rockets,116,Utah Jazz,124,+1042,-1692
Sun May 9 2021,Miami Heat,130,Boston Celtics,124,+100,-112
Sun May 9 2021,New York Knicks,106,Los Angeles Clippers,100,+263,-314
Sun May 9 2021,New Orleans Pelicans,112,Charlotte Hornets,110,+131,-150
Sun May 9 2021,Dallas Mavericks,124,Cleveland Cavaliers,97,-555,+421
Sun May 9 2021,Minnesota Timberwolves,128,Orlando Magic,96,-307,+254
Sun May 9 2021,Chicago Bulls,108,Detroit Pistons,96,-479,+376
Sun May 9 2021,Phoenix Suns,110,Los Angeles Lakers,123,-255,+214
Sun May 9 2021,Oklahoma City Thunder,98,Sacramento Kings,126,+327,-407
Mon May 10 2021,Washington Wizards,124,Atlanta Hawks,125,+292,-355
Mon May 10 2021,Indiana Pacers,111,Cleveland Cavaliers,102,-428,+344
Mon May 10 2021,New Orleans Pelicans,110,Memphis Grizzlies,115,+366,-464
Mon May 10 2021,Milwaukee Bucks,125,San Antonio Spurs,146,-291,+241
Mon May 10 2021,Utah Jazz,116,Golden State Warriors,119,-128,+110
Mon May 10 2021,Houston Rockets,129,Portland Trail Blazers,140,+959,-1526
Tue May 11 2021,Denver Nuggets,117,Charlotte Hornets,112,-237,+200
Tue May 11 2021,Minnesota Timberwolves,119,Detroit Pistons,100,-303,+254
Tue May 11 2021,Miami Heat,129,Boston Celtics,121,-122,+104
Tue May 11 2021,Los Angeles Clippers,115,Toronto Raptors,96,-1145,+752
Tue May 11 2021,Brooklyn Nets,115,Chicago Bulls,107,-183,+160
Tue May 11 2021,Philadelphia 76ers,94,Indiana Pacers,103,-210,+178
Tue May 11 2021,Dallas Mavericks,104,Memphis Grizzlies,133,-157,+137
Tue May 11 2021,Orlando Magic,102,Milwaukee Bucks,114,+928,-1497
Tue May 11 2021,Phoenix Suns,116,Golden State Warriors,122,-191,+167
Tue May 11 2021,New York Knicks,99,Los Angeles Lakers,101,+120,-141
Tue May 11 2021,Oklahoma City Thunder,106,Sacramento Kings,122,+356,-447
Wed May 12 2021,Washington Wizards,116,Atlanta Hawks,120,+237,-283
Wed May 12 2021,San Antonio Spurs,116,Brooklyn Nets,128,+167,-192
Wed May 12 2021,Boston Celtics,94,Cleveland Cavaliers,102,-240,+202
Wed May 12 2021,New Orleans Pelicans,107,Dallas Mavericks,125,+370,-471
Wed May 12 2021,Portland Trail Blazers,105,Utah Jazz,98,-104,-115
Wed May 12 2021,Houston Rockets,122,Los Angeles Lakers,124,+380,-486
Thu May 13 2021,Los Angeles Clippers,113,Charlotte Hornets,90,-396,+318
Thu May 13 2021,Milwaukee Bucks,142,Indiana Pacers,133,-463,+364
Thu May 13 2021,Orlando Magic,93,Atlanta Hawks,116,+674,-953
Thu May 13 2021,Philadelphia 76ers,94,Miami Heat,106,+104,-122
Thu May 13 2021,San Antonio Spurs,98,New York Knicks,102,+166,-190
Thu May 13 2021,Toronto Raptors,102,Chicago Bulls,114,+425,-559
Thu May 13 2021,Sacramento Kings,110,Memphis Grizzlies,116,+303,-369
Thu May 13 2021,Denver Nuggets,114,Minnesota Timberwolves,103,-130,+112
Thu May 13 2021,Portland Trail Blazers,117,Phoenix Suns,118,+115,-134
Fri May 14 2021,Cleveland Cavaliers,105,Washington Wizards,120,+336,-422
Fri May 14 2021,Denver Nuggets,104,Detroit Pistons,91,-405,+323
Fri May 14 2021,Utah Jazz,109,Oklahoma City Thunder,93,-1455,+945
Fri May 14 2021,Orlando Magic,97,Philadelphia 76ers,122,+857,-1379
Fri May 14 2021,Toronto Raptors,110,Dallas Mavericks,114,+932,-1553
Fri May 14 2021,Los Angeles Clippers,115,Houston Rockets,122,-305,+254
Fri May 14 2021,Sacramento Kings,106,Memphis Grizzlies,107,+143,-164
Fri May 14 2021,New Orleans Pelicans,122,Golden State Warriors,125,-102,-117
Sat May 15 2021,Chicago Bulls,91,Brooklyn Nets,105,+532,-733
Sat May 15 2021,Los Angeles Lakers,122,Indiana Pacers,115,-397,+319
Sat May 15 2021,Charlotte Hornets,109,New York Knicks,118,+189,-223
Sat May 15 2021,Boston Celtics,124,Minnesota Timberwolves,108,+169,-195
Sat May 15 2021,Phoenix Suns,140,San Antonio Spurs,103,-643,+480
Sat May 15 2021,Miami Heat,108,Milwaukee Bucks,122,+155,-177
Sun May 16 2021,Boston Celtics,92,New York Knicks,96,+631,-896
Sun May 16 2021,Indiana Pacers,125,Toronto Raptors,113,-233,+195
Sun May 16 2021,Charlotte Hornets,110,Washington Wizards,115,+239,-287
Sun May 16 2021,Phoenix Suns,123,San Antonio Spurs,121,-134,+114
Sun May 16 2021,Memphis Grizzlies,101,Golden State Warriors,113,+142,-162
Sun May 16 2021,Houston Rockets,95,Atlanta Hawks,124,+286,-343
Sun May 16 2021,Cleveland Cavaliers,109,Brooklyn Nets,123,+822,-1183
Sun May 16 2021,Orlando Magic,117,Philadelphia 76ers,128,+262,-309
Sun May 16 2021,Miami Heat,120,Detroit Pistons,107,-175,+152
Sun May 16 2021,Milwaukee Bucks,112,Chicago Bulls,118,-250,+211
Sun May 16 2021,Dallas Mavericks,121,Minnesota Timberwolves,136,-261,+220
Sun May 16 2021,Los Angeles Lakers,110,New Orleans Pelicans,98,-378,+298
Sun May 16 2021,Los Angeles Clippers,112,Oklahoma City Thunder,117,-386,+316
Sun May 16 2021,Denver Nuggets,116,Portland Trail Blazers,132,+322,-399
Sun May 16 2021,Utah Jazz,121,Sacramento Kings,99,-829,+586
Tue May 18 2021,Charlotte Hornets,117,Indiana Pacers,144,+136,-161
Tue May 18 2021,Washington Wizards,100,Boston Celtics,118,+109,-127
Wed May 19 2021,San Antonio Spurs,96,Memphis Grizzlies,100,+161,-187
Wed May 19 2021,Golden State Warriors,100,Los Angeles Lakers,103,+209,-248
Thu May 20 2021,Indiana Pacers,115,Washington Wizards,142,+137,-158
Fri May 21 2021,Memphis Grizzlies,117,Golden State Warriors,112,+182,-215
Sat May 22 2021,Miami Heat,107,Milwaukee Bucks,109,+188,-223
Sat May 22 2021,Dallas Mavericks,113,Los Angeles Clippers,103,+199,-238
Sat May 22 2021,Boston Celtics,93,Brooklyn Nets,104,+315,-396
Sat May 22 2021,Portland Trail Blazers,123,Denver Nuggets,109,-104,-114
Sun May 23 2021,Washington Wizards,118,Philadelphia 76ers,125,+278,-340
Sun May 23 2021,Los Angeles Lakers,90,Phoenix Suns,99,+114,-132
Sun May 23 2021,Atlanta Hawks,107,New York Knicks,105,-112,-112
Sun May 23 2021,Memphis Grizzlies,112,Utah Jazz,109,+359,-505
Mon May 24 2021,Miami Heat,98,Milwaukee Bucks,132,+171,-199
Mon May 24 2021,Portland Trail Blazers,109,Denver Nuggets,128,+111,-129
Tue May 25 2021,Boston Celtics,108,Brooklyn Nets,130,+359,-748
Tue May 25 2021,Los Angeles Lakers,109,Phoenix Suns,102,-134,+113
Tue May 25 2021,Dallas Mavericks,127,Los Angeles Clippers,121,+255,-307
Wed May 26 2021,Washington Wizards,95,Philadelphia 76ers,120,+308,-382
Wed May 26 2021,Atlanta Hawks,92,New York Knicks,101,+115,-136
Wed May 26 2021,Memphis Grizzlies,129,Utah Jazz,141,+396,-515
Thu May 27 2021,Milwaukee Bucks,113,Miami Heat,84,-124,+106
Thu May 27 2021,Phoenix Suns,95,Los Angeles Lakers,109,+236,-283
Thu May 27 2021,Denver Nuggets,120,Portland Trail Blazers,115,+148,-168
Fri May 28 2021,New York Knicks,94,Atlanta Hawks,105,+164,-191
Fri May 28 2021,Brooklyn Nets,119,Boston Celtics,125,-319,+262
Fri May 28 2021,Los Angeles Clippers,118,Dallas Mavericks,108,-144,+124
Sat May 29 2021,Milwaukee Bucks,120,Miami Heat,103,-168,+149
Sat May 29 2021,Denver Nuggets,95,Portland Trail Blazers,115,+168,-196
Sat May 29 2021,Philadelphia 76ers,132,Washington Wizards,103,-220,+186
Sat May 29 2021,Utah Jazz,121,Memphis Grizzlies,111,-217,+183
Sun May 30 2021,New York Knicks,96,Atlanta Hawks,113,+164,-203
Sun May 30 2021,Phoenix Suns,100,Los Angeles Lakers,92,+248,-298
Sun May 30 2021,Brooklyn Nets,141,Boston Celtics,126,-382,+309
Sun May 30 2021,Los Angeles Clippers,106,Dallas Mavericks,81,-156,+144
Mon May 31 2021,Philadelphia 76ers,114,Washington Wizards,122,-383,+311
Mon May 31 2021,Utah Jazz,120,Memphis Grizzlies,113,-237,+198
Tue Jun 1 2021,Boston Celtics,109,Brooklyn Nets,123,+670,-970
Tue Jun 1 2021,Portland Trail Blazers,140,Denver Nuggets,147,+108,-126
Tue Jun 1 2021,Los Angeles Lakers,85,Phoenix Suns,115,+168,-193
Wed Jun 2 2021,Washington Wizards,112,Philadelphia 76ers,129,+202,-3534
Wed Jun 2 2021,Atlanta Hawks,103,New York Knicks,89,-102,-117
Wed Jun 2 2021,Memphis Grizzlies,110,Utah Jazz,126,+363,-5403
Wed Jun 2 2021,Dallas Mavericks,105,Los Angeles Clippers,100,+268,-324
Thu Jun 3 2021,Denver Nuggets,126,Portland Trail Blazers,115,+180,-212
Thu Jun 3 2021,Phoenix Suns,113,Los Angeles Lakers,100,+128,-149
Fri Jun 4 2021,Los Angeles Clippers,104,Dallas Mavericks,97,-144,+126
Sat Jun 5 2021,Milwaukee Bucks,107,Brooklyn Nets,115,+152,-175
Sun Jun 6 2021,Atlanta Hawks,128,Philadelphia 76ers,124,+164,-192
Sun Jun 6 2021,Dallas Mavericks,111,Los Angeles Clippers,126,+208,-250
Mon Jun 7 2021,Milwaukee Bucks,86,Brooklyn Nets,125,-123,+105
Mon Jun 7 2021,Denver Nuggets,105,Phoenix Suns,122,+189,-224
Tue Jun 8 2021,Atlanta Hawks,102,Philadelphia 76ers,118,+217,-258
Tue Jun 8 2021,Los Angeles Clippers,109,Utah Jazz,112,+125,-143
Wed Jun 9 2021,Denver Nuggets,98,Phoenix Suns,123,+203,-250
Thu Jun 10 2021,Brooklyn Nets,83,Milwaukee Bucks,86,+132,-150
Thu Jun 10 2021,Los Angeles Clippers,111,Utah Jazz,117,+130,-150
Fri Jun 11 2021,Philadelphia 76ers,127,Atlanta Hawks,111,-127,+109
Fri Jun 11 2021,Phoenix Suns,116,Denver Nuggets,102,+108,-127
Sat Jun 12 2021,Utah Jazz,106,Los Angeles Clippers,132,+159,-183
Sun Jun 13 2021,Brooklyn Nets,96,Milwaukee Bucks,107,-137,+118
Sun Jun 13 2021,Phoenix Suns,125,Denver Nuggets,118,-159,+133
Mon Jun 14 2021,Philadelphia 76ers,100,Atlanta Hawks,103,-146,+128
Mon Jun 14 2021,Utah Jazz,104,Los Angeles Clippers,118,+181,-211
Tue Jun 15 2021,Milwaukee Bucks,108,Brooklyn Nets,114,-135,-102
Wed Jun 16 2021,Atlanta Hawks,109,Philadelphia 76ers,106,+257,-311
Wed Jun 16 2021,Los Angeles Clippers,119,Utah Jazz,111,+308,-379
Thu Jun 17 2021,Brooklyn Nets,89,Milwaukee Bucks,104,+165,-194
Fri Jun 18 2021,Philadelphia 76ers,104,Atlanta Hawks,99,-156,+136
Fri Jun 18 2021,Utah Jazz,119,Los Angeles Clippers,131,-145,+127
Sat Jun 19 2021,Milwaukee Bucks,115,Brooklyn Nets,111,+116,-135
Sun Jun 20 2021,Los Angeles Clippers,114,Phoenix Suns,120,+146,-165
Sun Jun 20 2021,Atlanta Hawks,103,Philadelphia 76ers,96,+223,-267
Tue Jun 22 2021,Los Angeles Clippers,103,Phoenix Suns,104,+157,-182
Wed Jun 23 2021,Atlanta Hawks,116,Milwaukee Bucks,113,+280,-369
Thu Jun 24 2021,Phoenix Suns,92,Los Angeles Clippers,106,-117,+102
Fri Jun 25 2021,Atlanta Hawks,91,Milwaukee Bucks,125,+299,-358
Sat Jun 26 2021,Phoenix Suns,84,Los Angeles Clippers,80,-113,-105
Sun Jun 27 2021,Milwaukee Bucks,113,Atlanta Hawks,102,-184,+150
Mon Jun 28 2021,Los Angeles Clippers,116,Phoenix Suns,102,+245,-292
Tue Jun 29 2021,Milwaukee Bucks,88,Atlanta Hawks,110,-394,+315
Wed Jun 30 2021,Phoenix Suns,130,Los Angeles Clippers,103,-119,+102
Thu Jul 1 2021,Atlanta Hawks,112,Milwaukee Bucks,123,+173,-199
Sat Jul 3 2021,Milwaukee Bucks,118,Atlanta Hawks,107,+136,-186
Tue Jul 6 2021,Milwaukee Bucks,105,Phoenix Suns,118,+182,-213
Thu Jul 8 2021,Milwaukee Bucks,108,Phoenix Suns,118,+165,-191
Sun Jul 11 2021,Phoenix Suns,100,Milwaukee Bucks,120,+169,-195
Wed Jul 14 2021,Phoenix Suns,103,Milwaukee Bucks,109,+165,-190
Sat Jul 17 2021,Milwaukee Bucks,123,Phoenix Suns,119,+154,-175
Tue Jul 20 2021,Phoenix Suns,98,Milwaukee Bucks,105,+161,-185
