date,away_team,away_pt,home_team,home_pt,away_line,home_line
Sat Oct 26 2019,Los Angeles Clippers,122,Phoenix Suns,130,-527,+405
Sun Oct 27 2019,Golden State Warriors,92,Oklahoma City Thunder,120,-111,+102
Sun Oct 27 2019,Brooklyn Nets,133,Memphis Grizzlies,134,-184,+159
Sun Oct 27 2019,Portland Trail Blazers,121,Dallas Mavericks,119,+123,-140
Sun Oct 27 2019,Miami Heat,109,Minnesota Timberwolves,116,+224,-267
Sun Oct 27 2019,Charlotte Hornets,101,Los Angeles Lakers,120,+858,-1392
Mon Oct 28 2019,Chicago Bulls,98,New York Knicks,105,-175,+137
Mon Oct 28 2019,Indiana Pacers,94,Detroit Pistons,96,-125,+108
Mon Oct 28 2019,Orlando Magic,95,Toronto Raptors,104,+216,-297
Mon Oct 28 2019,Philadelphia 76ers,105,Atlanta Hawks,103,-260,+220
Mon Oct 28 2019,Oklahoma City Thunder,112,Houston Rockets,116,+426,-562
Mon Oct 28 2019,Cleveland Cavaliers,112,Milwaukee Bucks,129,+1175,-2063
Mon Oct 28 2019,Golden State Warriors,134,New Orleans Pelicans,123,+113,-131
Mon Oct 28 2019,Portland Trail Blazers,110,San Antonio Spurs,113,+251,-343
Mon Oct 28 2019,Utah Jazz,96,Phoenix Suns,95,-190,+166
Mon Oct 28 2019,Denver Nuggets,101,Sacramento Kings,94,-247,+200
Mon Oct 28 2019,Charlotte Hornets,96,Los Angeles Clippers,111,+1225,-2179
Tue Oct 29 2019,Atlanta Hawks,97,Miami Heat,112,+402,-381
Tue Oct 29 2019,Dallas Mavericks,109,Denver Nuggets,106,+177,-212
Tue Oct 29 2019,Memphis Grizzlies,91,Los Angeles Lakers,120,+579,-805
Wed Oct 30 2019,Chicago Bulls,111,Cleveland Cavaliers,117,-128,+111
Wed Oct 30 2019,New York Knicks,83,Orlando Magic,95,+404,-526
Wed Oct 30 2019,Minnesota Timberwolves,95,Philadelphia 76ers,117,+267,-337
Wed Oct 30 2019,Milwaukee Bucks,105,Boston Celtics,116,-155,+136
Wed Oct 30 2019,Indiana Pacers,118,Brooklyn Nets,108,+128,-145
Wed Oct 30 2019,Detroit Pistons,113,Toronto Raptors,125,+465,-1345
Wed Oct 30 2019,Portland Trail Blazers,102,Oklahoma City Thunder,99,-123,+104
Wed Oct 30 2019,Houston Rockets,159,Washington Wizards,158,-330,+271
Wed Oct 30 2019,Charlotte Hornets,118,Sacramento Kings,111,+264,-322
Wed Oct 30 2019,Los Angeles Clippers,96,Utah Jazz,110,+240,-290
Wed Oct 30 2019,Phoenix Suns,121,Golden State Warriors,110,+182,-213
Thu Oct 31 2019,Miami Heat,106,Atlanta Hawks,97,-355,+260
Thu Oct 31 2019,Denver Nuggets,107,New Orleans Pelicans,122,-163,+144
Thu Oct 31 2019,San Antonio Spurs,97,Los Angeles Clippers,103,+218,-309
Fri Nov 1 2019,Houston Rockets,116,Brooklyn Nets,123,-182,+159
Fri Nov 1 2019,Cleveland Cavaliers,95,Indiana Pacers,102,+291,-421
Fri Nov 1 2019,Milwaukee Bucks,123,Orlando Magic,91,-232,+186
Fri Nov 1 2019,New York Knicks,102,Boston Celtics,104,+427,-636
Fri Nov 1 2019,Detroit Pistons,106,Chicago Bulls,112,+179,-219
Fri Nov 1 2019,Los Angeles Lakers,119,Dallas Mavericks,110,-116,+101
Fri Nov 1 2019,Utah Jazz,101,Sacramento Kings,102,-179,+157
Fri Nov 1 2019,San Antonio Spurs,127,Golden State Warriors,110,-418,+293
Sat Nov 2 2019,New Orleans Pelicans,104,Oklahoma City Thunder,115,+124,-150
Sat Nov 2 2019,Brooklyn Nets,109,Detroit Pistons,113,-171,+151
Sat Nov 2 2019,Denver Nuggets,91,Orlando Magic,87,-195,+166
Sat Nov 2 2019,Phoenix Suns,114,Memphis Grizzlies,105,-191,+152
Sat Nov 2 2019,Toronto Raptors,105,Milwaukee Bucks,115,+247,-319
Sat Nov 2 2019,Minnesota Timberwolves,131,Washington Wizards,109,+128,-146
Sat Nov 2 2019,Charlotte Hornets,93,Golden State Warriors,87,-236,+196
Sat Nov 2 2019,Philadelphia 76ers,129,Portland Trail Blazers,128,-109,-139
Sun Nov 3 2019,Chicago Bulls,95,Indiana Pacers,108,+161,-226
Sun Nov 3 2019,Houston Rockets,100,Miami Heat,129,-153,+132
Sun Nov 3 2019,Sacramento Kings,113,New York Knicks,92,-230,-102
Sun Nov 3 2019,Los Angeles Lakers,103,San Antonio Spurs,96,-153,+124
Sun Nov 3 2019,Dallas Mavericks,131,Cleveland Cavaliers,111,-1110,+283
Sun Nov 3 2019,Utah Jazz,94,Los Angeles Clippers,105,+175,-208
Mon Nov 4 2019,Detroit Pistons,99,Washington Wizards,115,+215,-382
Mon Nov 4 2019,New Orleans Pelicans,125,Brooklyn Nets,135,+168,-207
Mon Nov 4 2019,Houston Rockets,107,Memphis Grizzlies,100,-404,+257
Mon Nov 4 2019,Milwaukee Bucks,134,Minnesota Timberwolves,106,-1207,+366
Mon Nov 4 2019,Philadelphia 76ers,109,Phoenix Suns,114, , 
Mon Nov 4 2019,Portland Trail Blazers,118,Golden State Warriors,127,-849,+600
Tue Nov 5 2019,Indiana Pacers,120,Charlotte Hornets,122,-137,+117
Tue Nov 5 2019,Boston Celtics,119,Cleveland Cavaliers,113,-260,+218
Tue Nov 5 2019,San Antonio Spurs,100,Atlanta Hawks,108,-227,+192
Tue Nov 5 2019,Los Angeles Lakers,118,Chicago Bulls,112,-293,+243
Tue Nov 5 2019,Orlando Magic,94,Oklahoma City Thunder,102,+129,-152
Tue Nov 5 2019,Miami Heat,89,Denver Nuggets,109,+226,-315
Wed Nov 6 2019,New York Knicks,102,Detroit Pistons,122,+149,-174
Wed Nov 6 2019,Washington Wizards,106,Indiana Pacers,121,+134,-158
Wed Nov 6 2019,Chicago Bulls,113,Atlanta Hawks,93, , 
Wed Nov 6 2019,Golden State Warriors,112,Houston Rockets,129,+1225,-2958
Wed Nov 6 2019,Sacramento Kings,120,Toronto Raptors,124,+314,-406
Wed Nov 6 2019,Minnesota Timberwolves,121,Memphis Grizzlies,137,-161,+142
Wed Nov 6 2019,Orlando Magic,106,Dallas Mavericks,107,+239,-291
Wed Nov 6 2019,Philadelphia 76ers,104,Utah Jazz,106,+162,-220
Wed Nov 6 2019,Milwaukee Bucks,129,Los Angeles Clippers,124,-322,+244
Thu Nov 7 2019,Boston Celtics,108,Charlotte Hornets,87,-422,+303
Thu Nov 7 2019,Oklahoma City Thunder,112,San Antonio Spurs,121,+215,-292
Thu Nov 7 2019,Miami Heat,124,Phoenix Suns,108,+106,-124
Thu Nov 7 2019,Portland Trail Blazers,101,Los Angeles Clippers,107,+195,-234
Fri Nov 8 2019,Detroit Pistons,106,Indiana Pacers,112,+238,-304
Fri Nov 8 2019,Memphis Grizzlies,86,Orlando Magic,118,+280,-353
Fri Nov 8 2019,Cleveland Cavaliers,113,Washington Wizards,100,+166,-192
Fri Nov 8 2019,Sacramento Kings,121,Atlanta Hawks,109,-167,+141
Fri Nov 8 2019,Golden State Warriors,119,Minnesota Timberwolves,125,+504,-687
Fri Nov 8 2019,Toronto Raptors,122,New Orleans Pelicans,104,-147,+123
Fri Nov 8 2019,New York Knicks,106,Dallas Mavericks,102,+464,-622
Fri Nov 8 2019,Philadelphia 76ers,97,Denver Nuggets,100,+173,-201
Fri Nov 8 2019,Milwaukee Bucks,100,Utah Jazz,103,-130,+113
Fri Nov 8 2019,Brooklyn Nets,119,Portland Trail Blazers,115,+137,-155
Fri Nov 8 2019,Miami Heat,80,Los Angeles Lakers,95,+341,-454
Sat Nov 9 2019,Boston Celtics,135,San Antonio Spurs,115,+108,-126
Sat Nov 9 2019,New Orleans Pelicans,115,Charlotte Hornets,110,-127,+109
Sat Nov 9 2019,Houston Rockets,117,Chicago Bulls,94,-317,+257
Sat Nov 9 2019,Dallas Mavericks,138,Memphis Grizzlies,122,-282,+221
Sat Nov 9 2019,Golden State Warriors,108,Oklahoma City Thunder,114,+552,-766
Sun Nov 10 2019,Denver Nuggets,100,Minnesota Timberwolves,98,-180,+156
Sun Nov 10 2019,Indiana Pacers,109,Orlando Magic,102,+166,-194
Sun Nov 10 2019,Charlotte Hornets,106,Philadelphia 76ers,114,+842,-1522
Sun Nov 10 2019,Milwaukee Bucks,121,Oklahoma City Thunder,119,-458,+348
Sun Nov 10 2019,Cleveland Cavaliers,108,New York Knicks,87,+115,-132
Sun Nov 10 2019,Brooklyn Nets,112,Phoenix Suns,138,+216,-586
Sun Nov 10 2019,Atlanta Hawks,113,Portland Trail Blazers,124,+321,-404
Sun Nov 10 2019,Toronto Raptors,113,Los Angeles Lakers,104,+403,-521
Mon Nov 11 2019,Minnesota Timberwolves,120,Detroit Pistons,114,+150,-170
Mon Nov 11 2019,Dallas Mavericks,106,Boston Celtics,116,+131,-151
Mon Nov 11 2019,Memphis Grizzlies,113,San Antonio Spurs,109,+454,-603
Mon Nov 11 2019,Houston Rockets,122,New Orleans Pelicans,116,-389,+288
Mon Nov 11 2019,Utah Jazz,122,Golden State Warriors,108,-628,+354
Mon Nov 11 2019,Toronto Raptors,88,Los Angeles Clippers,98,+352,-459
Tue Nov 12 2019,Oklahoma City Thunder,85,Indiana Pacers,111,+148,-212
Tue Nov 12 2019,Cleveland Cavaliers,97,Philadelphia 76ers,98,+439,-579
Tue Nov 12 2019,Detroit Pistons,108,Miami Heat,117,+383,-546
Tue Nov 12 2019,New York Knicks,102,Chicago Bulls,120,+223,-267
Tue Nov 12 2019,Atlanta Hawks,125,Denver Nuggets,121,+440,-578
Tue Nov 12 2019,Los Angeles Lakers,123,Phoenix Suns,115,-161,+142
Tue Nov 12 2019,Brooklyn Nets,114,Utah Jazz,119,+224,-268
Tue Nov 12 2019,Portland Trail Blazers,99,Sacramento Kings,107,-126,+109
Wed Nov 13 2019,Memphis Grizzlies,119,Charlotte Hornets,117,+119,-136
Wed Nov 13 2019,Philadelphia 76ers,97,Orlando Magic,112,+174,-263
Wed Nov 13 2019,Washington Wizards,133,Boston Celtics,140,+278,-349
Wed Nov 13 2019,Los Angeles Clippers,93,Houston Rockets,102,+129,-153
Wed Nov 13 2019,San Antonio Spurs,114,Minnesota Timberwolves,129,+108,-129
Wed Nov 13 2019,Golden State Warriors,94,Los Angeles Lakers,120,+380,-570
Wed Nov 13 2019,Toronto Raptors,114,Portland Trail Blazers,106,+135,-153
Thu Nov 14 2019,Miami Heat,108,Cleveland Cavaliers,97,-292,+214
Thu Nov 14 2019,Chicago Bulls,115,Milwaukee Bucks,124,+582,-825
Thu Nov 14 2019,Los Angeles Clippers,127,New Orleans Pelicans,132,-173,+151
Thu Nov 14 2019,Dallas Mavericks,103,New York Knicks,106,-313,+257
Thu Nov 14 2019,Atlanta Hawks,112,Phoenix Suns,128,+300,-396
Thu Nov 14 2019,Brooklyn Nets,93,Denver Nuggets,101,+280,-346
Fri Nov 15 2019,Detroit Pistons,106,Charlotte Hornets,109,-159,+143
Fri Nov 15 2019,San Antonio Spurs,109,Orlando Magic,111,+120,-136
Fri Nov 15 2019,Indiana Pacers,102,Houston Rockets,111,+200,-238
Fri Nov 15 2019,Utah Jazz,106,Memphis Grizzlies,107,-312,+256
Fri Nov 15 2019,Washington Wizards,137,Minnesota Timberwolves,116,+189,-220
Fri Nov 15 2019,Philadelphia 76ers,119,Oklahoma City Thunder,127,-266,+191
Fri Nov 15 2019,Boston Celtics,105,Golden State Warriors,100,-294,+243
Fri Nov 15 2019,Sacramento Kings,97,Los Angeles Lakers,99,+432,-572
Sat Nov 16 2019,Brooklyn Nets,117,Chicago Bulls,111,+146,-165
Sat Nov 16 2019,Milwaukee Bucks,102,Indiana Pacers,83,-464,+326
Sat Nov 16 2019,Charlotte Hornets,103,New York Knicks,102,+165,-194
Sat Nov 16 2019,New Orleans Pelicans,94,Miami Heat,109,+271,-334
Sat Nov 16 2019,Houston Rockets,125,Minnesota Timberwolves,105,+116,-133
Sat Nov 16 2019,Toronto Raptors,102,Dallas Mavericks,110,+155,-178
Sat Nov 16 2019,Portland Trail Blazers,121,San Antonio Spurs,116,+148,-212
Sat Nov 16 2019,Atlanta Hawks,101,Los Angeles Clippers,150,+401,-549
Sun Nov 17 2019,Philadelphia 76ers,114,Cleveland Cavaliers,95,-451,+299
Sun Nov 17 2019,Boston Celtics,99,Sacramento Kings,100,-148,+128
Sun Nov 17 2019,Denver Nuggets,131,Memphis Grizzlies,114,-1146,+327
Sun Nov 17 2019,Washington Wizards,121,Orlando Magic,125,+306,-1126
Sun Nov 17 2019,Golden State Warriors,100,New Orleans Pelicans,108,+201,-300
Sun Nov 17 2019,Atlanta Hawks,101,Los Angeles Lakers,122,+854,-1325
Mon Nov 18 2019,Cleveland Cavaliers,105,New York Knicks,123,+190,-227
Mon Nov 18 2019,Indiana Pacers,115,Brooklyn Nets,86,+119,-139
Mon Nov 18 2019,Charlotte Hornets,96,Toronto Raptors,132,+302,-374
Mon Nov 18 2019,Milwaukee Bucks,115,Chicago Bulls,101,-370,+299
Mon Nov 18 2019,Portland Trail Blazers,108,Houston Rockets,132,+271,-330
Mon Nov 18 2019,San Antonio Spurs,110,Dallas Mavericks,117,+171,-201
Mon Nov 18 2019,Boston Celtics,99,Phoenix Suns,85,+115,-134
Mon Nov 18 2019,Minnesota Timberwolves,112,Utah Jazz,102,+353,-445
Mon Nov 18 2019,Oklahoma City Thunder,88,Los Angeles Clippers,90,+286,-352
Tue Nov 19 2019,Golden State Warriors,114,Memphis Grizzlies,95,+208,-245
Tue Nov 19 2019,Portland Trail Blazers,104,New Orleans Pelicans,115,+136,-157
Tue Nov 19 2019,Phoenix Suns,116,Sacramento Kings,120,+237,-1043
Tue Nov 19 2019,Oklahoma City Thunder,107,Los Angeles Lakers,112,+533,-840
Wed Nov 20 2019,New York Knicks,104,Philadelphia 76ers,109,+631,-905
Wed Nov 20 2019,San Antonio Spurs,132,Washington Wizards,138,-132,+115
Wed Nov 20 2019,Milwaukee Bucks,135,Atlanta Hawks,127,-685,+497
Wed Nov 20 2019,Charlotte Hornets,91,Brooklyn Nets,101,+194,-243
Wed Nov 20 2019,Golden State Warriors,94,Dallas Mavericks,142,+821,-1250
Wed Nov 20 2019,Cleveland Cavaliers,100,Miami Heat,124,+474,-1363
Wed Nov 20 2019,Orlando Magic,97,Toronto Raptors,113,+154,-185
Wed Nov 20 2019,Detroit Pistons,89,Chicago Bulls,109, , 
Wed Nov 20 2019,Utah Jazz,103,Minnesota Timberwolves,95,-150,+131
Wed Nov 20 2019,Houston Rockets,95,Denver Nuggets,105,+122,-152
Wed Nov 20 2019,Boston Celtics,104,Los Angeles Clippers,107,+246,-298
Thu Nov 21 2019,Portland Trail Blazers,129,Milwaukee Bucks,137,+786,-1440
Thu Nov 21 2019,New Orleans Pelicans,124,Phoenix Suns,121,+133,-151
Fri Nov 22 2019,Atlanta Hawks,103,Detroit Pistons,128,+249,-314
Fri Nov 22 2019,Charlotte Hornets,118,Washington Wizards,125,+185,-217
Fri Nov 22 2019,Sacramento Kings,97,Brooklyn Nets,116,+154,-219
Fri Nov 22 2019,Miami Heat,116,Chicago Bulls,108,-242,+191
Fri Nov 22 2019,Los Angeles Lakers,130,Oklahoma City Thunder,127,-208,+175
Fri Nov 22 2019,San Antonio Spurs,104,Philadelphia 76ers,115,+268,-344
Fri Nov 22 2019,Cleveland Cavaliers,101,Dallas Mavericks,143,+458,-632
Fri Nov 22 2019,Boston Celtics,92,Denver Nuggets,96,+185,-221
Fri Nov 22 2019,Golden State Warriors,109,Utah Jazz,113,+1173,-2126
Fri Nov 22 2019,Houston Rockets,119,Los Angeles Clippers,122,+174,-203
Sat Nov 23 2019,Phoenix Suns,100,Minnesota Timberwolves,98,+161,-185
Sat Nov 23 2019,Chicago Bulls,116,Charlotte Hornets,115,-126,+109
Sat Nov 23 2019,Orlando Magic,106,Indiana Pacers,111,+230,-277
Sat Nov 23 2019,Toronto Raptors,119,Atlanta Hawks,116,-296,+244
Sat Nov 23 2019,San Antonio Spurs,111,New York Knicks,104,-180,+147
Sat Nov 23 2019,Miami Heat,86,Philadelphia 76ers,113,+241,-344
Sat Nov 23 2019,Portland Trail Blazers,104,Cleveland Cavaliers,110,-249,+210
Sat Nov 23 2019,Los Angeles Lakers,109,Memphis Grizzlies,108,-350,+281
Sat Nov 23 2019,Detroit Pistons,90,Milwaukee Bucks,104,+784,-1294
Sat Nov 23 2019,New Orleans Pelicans,120,Utah Jazz,128,+262,-439
Sun Nov 24 2019,Dallas Mavericks,137,Houston Rockets,123,+190,-224
Sun Nov 24 2019,Brooklyn Nets,103,New York Knicks,101,-208,+157
Sun Nov 24 2019,Sacramento Kings,113,Washington Wizards,106,+110,-127
Sun Nov 24 2019,Phoenix Suns,104,Denver Nuggets,116,+479,-648
Sun Nov 24 2019,New Orleans Pelicans,109,Los Angeles Clippers,134,+712,-1076
Mon Nov 25 2019,Brooklyn Nets,108,Cleveland Cavaliers,106,+100,-116
Mon Nov 25 2019,Orlando Magic,88,Detroit Pistons,103,+158,-180
Mon Nov 25 2019,Memphis Grizzlies,114,Indiana Pacers,126,+426,-664
Mon Nov 25 2019,Minnesota Timberwolves,125,Atlanta Hawks,113,-398,+229
Mon Nov 25 2019,Sacramento Kings,102,Boston Celtics,103,+241,-299
Mon Nov 25 2019,Charlotte Hornets,100,Miami Heat,117,+490,-671
Mon Nov 25 2019,Philadelphia 76ers,96,Toronto Raptors,101,-141,+117
Mon Nov 25 2019,Portland Trail Blazers,117,Chicago Bulls,94,-156,+126
Mon Nov 25 2019,Utah Jazz,118,Milwaukee Bucks,122,+316,-395
Mon Nov 25 2019,Los Angeles Lakers,114,San Antonio Spurs,104,-208,+176
Mon Nov 25 2019,Oklahoma City Thunder,100,Golden State Warriors,97,-279,+234
Tue Nov 26 2019,Los Angeles Clippers,114,Dallas Mavericks,99,-149,+122
Tue Nov 26 2019,Washington Wizards,104,Denver Nuggets,117,+524,-1426
Wed Nov 27 2019,Brooklyn Nets,110,Boston Celtics,121,+338,-439
Wed Nov 27 2019,Detroit Pistons,101,Charlotte Hornets,102,-169,+150
Wed Nov 27 2019,Orlando Magic,116,Cleveland Cavaliers,104, , 
Wed Nov 27 2019,Utah Jazz,102,Indiana Pacers,121,-102,-183
Wed Nov 27 2019,Sacramento Kings,91,Philadelphia 76ers,97,+368,-470
Wed Nov 27 2019,New York Knicks,98,Toronto Raptors,126,+496,-967
Wed Nov 27 2019,Miami Heat,108,Houston Rockets,117,+368,-1206
Wed Nov 27 2019,Los Angeles Clippers,121,Memphis Grizzlies,119,-265,+219
Wed Nov 27 2019,Atlanta Hawks,102,Milwaukee Bucks,111,+825,-1255
Wed Nov 27 2019,Minnesota Timberwolves,113,San Antonio Spurs,101,+129,-146
Wed Nov 27 2019,Washington Wizards,140,Phoenix Suns,132,+228,-273
Wed Nov 27 2019,Los Angeles Lakers,114,New Orleans Pelicans,110,-303,+250
Wed Nov 27 2019,Oklahoma City Thunder,119,Portland Trail Blazers,136,+159,-203
Wed Nov 27 2019,Chicago Bulls,90,Golden State Warriors,104,-128,+111
Fri Nov 29 2019,Boston Celtics,107,Brooklyn Nets,112,-179,+157
Fri Nov 29 2019,Charlotte Hornets,110,Detroit Pistons,107,+290,-361
Fri Nov 29 2019,Toronto Raptors,90,Orlando Magic,83,-204,+163
Fri Nov 29 2019,Milwaukee Bucks,119,Cleveland Cavaliers,110,-1619,+628
Fri Nov 29 2019,Philadelphia 76ers,101,New York Knicks,95,-269,+223
Fri Nov 29 2019,Atlanta Hawks,104,Indiana Pacers,105,+523,-817
Fri Nov 29 2019,Utah Jazz,103,Memphis Grizzlies,94,-318,+260
Fri Nov 29 2019,Golden State Warriors,105,Miami Heat,122,+555,-782
Fri Nov 29 2019,New Orleans Pelicans,104,Oklahoma City Thunder,109,+167,-194
Fri Nov 29 2019,Los Angeles Clippers,97,San Antonio Spurs,107,-217,+185
Fri Nov 29 2019,Dallas Mavericks,120,Phoenix Suns,113,-163,+136
Fri Nov 29 2019,Chicago Bulls,103,Portland Trail Blazers,107,+266,-332
Fri Nov 29 2019,Washington Wizards,103,Los Angeles Lakers,125,+657,-758
Sat Nov 30 2019,Denver Nuggets,97,Sacramento Kings,100,-206,+173
Sat Nov 30 2019,Indiana Pacers,116,Philadelphia 76ers,119,+220,-263
Sat Nov 30 2019,Atlanta Hawks,111,Houston Rockets,158,+880,-2054
Sat Nov 30 2019,Charlotte Hornets,96,Milwaukee Bucks,137,+903,-2065
Sun Dec 1 2019,Miami Heat,109,Brooklyn Nets,106,-183,+158
Sun Dec 1 2019,Memphis Grizzlies,115,Minnesota Timberwolves,107,+573,-791
Sun Dec 1 2019,Boston Celtics,113,New York Knicks,104,-306,+254
Sun Dec 1 2019,Dallas Mavericks,114,Los Angeles Lakers,100,+216,-256
Sun Dec 1 2019,San Antonio Spurs,98,Detroit Pistons,132,+154,-195
Sun Dec 1 2019,Oklahoma City Thunder,107,New Orleans Pelicans,104,+121,-141
Sun Dec 1 2019,Golden State Warriors,96,Orlando Magic,100,+283,-348
Sun Dec 1 2019,Utah Jazz,110,Toronto Raptors,130,+138,-173
Sun Dec 1 2019,Washington Wizards,125,Los Angeles Clippers,150,+695,-1271
Mon Dec 2 2019,Phoenix Suns,109,Charlotte Hornets,104,-164,+144
Mon Dec 2 2019,Utah Jazz,94,Philadelphia 76ers,103,+245,-421
Mon Dec 2 2019,Golden State Warriors,79,Atlanta Hawks,104,+259,-351
Mon Dec 2 2019,Indiana Pacers,117,Memphis Grizzlies,104,-494,+486
Mon Dec 2 2019,New York Knicks,88,Milwaukee Bucks,132,+1286,-3030
Mon Dec 2 2019,Chicago Bulls,113,Sacramento Kings,106,+159,-184
Tue Dec 3 2019,Detroit Pistons,127,Cleveland Cavaliers,94,-328,+205
Tue Dec 3 2019,Orlando Magic,127,Washington Wizards,120,-152,-110
Tue Dec 3 2019,Dallas Mavericks,118,New Orleans Pelicans,97,-258,+202
Tue Dec 3 2019,Miami Heat,121,Toronto Raptors,110,+191,-227
Tue Dec 3 2019,Houston Rockets,133,San Antonio Spurs,135,-420,+302
Tue Dec 3 2019,Los Angeles Lakers,105,Denver Nuggets,96,+113,-131
Tue Dec 3 2019,Portland Trail Blazers,97,Los Angeles Clippers,117,+369,-481
Wed Dec 4 2019,Golden State Warriors,91,Charlotte Hornets,106,+120,-141
Wed Dec 4 2019,Milwaukee Bucks,127,Detroit Pistons,103,-635,+433
Wed Dec 4 2019,Phoenix Suns,114,Orlando Magic,128,-123,+106
Wed Dec 4 2019,Brooklyn Nets,130,Atlanta Hawks,118,-228,+171
Wed Dec 4 2019,Miami Heat,93,Boston Celtics,112,+243,-357
Wed Dec 4 2019,Memphis Grizzlies,99,Chicago Bulls,106,+277,-377
Wed Dec 4 2019,Indiana Pacers,107,Oklahoma City Thunder,100,-125,-102
Wed Dec 4 2019,Minnesota Timberwolves,114,Dallas Mavericks,121,+214,-269
Wed Dec 4 2019,Los Angeles Lakers,121,Utah Jazz,96,+105,-126
Wed Dec 4 2019,Sacramento Kings,116,Portland Trail Blazers,127,+190,-227
Thu Dec 5 2019,Philadelphia 76ers,113,Washington Wizards,119,-337,+275
Thu Dec 5 2019,Denver Nuggets,129,New York Knicks,92,-407,+318
Thu Dec 5 2019,Houston Rockets,119,Toronto Raptors,109,+108,-129
Thu Dec 5 2019,Phoenix Suns,139,New Orleans Pelicans,132,+153,-174
Fri Dec 6 2019,Brooklyn Nets,111,Charlotte Hornets,104,-155,+132
Fri Dec 6 2019,Orlando Magic,93,Cleveland Cavaliers,87,-194,+167
Fri Dec 6 2019,Indiana Pacers,101,Detroit Pistons,108,-116,+100
Fri Dec 6 2019,Denver Nuggets,95,Boston Celtics,108,+183,-242
Fri Dec 6 2019,Golden State Warriors,100,Chicago Bulls,98,+167,-196
Fri Dec 6 2019,Washington Wizards,103,Miami Heat,112,+439,-619
Fri Dec 6 2019,Minnesota Timberwolves,127,Oklahoma City Thunder,139,+142,-163
Fri Dec 6 2019,Los Angeles Clippers,91,Milwaukee Bucks,119,+220,-323
Fri Dec 6 2019,Sacramento Kings,104,San Antonio Spurs,105,+160,-185
Fri Dec 6 2019,Los Angeles Lakers,136,Portland Trail Blazers,113,-638,+264
Sat Dec 7 2019,New Orleans Pelicans,84,Dallas Mavericks,130,+400,-628
Sat Dec 7 2019,Indiana Pacers,104,New York Knicks,103,-234,+194
Sat Dec 7 2019,Cleveland Cavaliers,94,Philadelphia 76ers,141,+505,-707
Sat Dec 7 2019,Phoenix Suns,109,Houston Rockets,115,+612,-1580
Sat Dec 7 2019,Memphis Grizzlies,112,Utah Jazz,126,+552,-775
Sun Dec 8 2019,Denver Nuggets,102,Brooklyn Nets,105,-181,+156
Sun Dec 8 2019,Atlanta Hawks,122,Charlotte Hornets,107,+107,-124
Sun Dec 8 2019,Chicago Bulls,105,Miami Heat,110,+236,-283
