date,away_team,away_pt,home_team,home_pt,away_line,home_line
Mon Oct 24 2022,Brooklyn Nets,124,Memphis Grizzlies,134,+101,-121
Mon Oct 24 2022,San Antonio Spurs,115,Minnesota Timberwolves,106,+285,-363
Mon Oct 24 2022,Denver Nuggets,110,Portland Trail Blazers,135,-206,+173
Tue Oct 25 2022,Detroit Pistons,99,Washington Wizards,120,+186,-222
Tue Oct 25 2022,Dallas Mavericks,111,New Orleans Pelicans,113,-214,+179
Tue Oct 25 2022,Los Angeles Clippers,94,Oklahoma City Thunder,108,-277,+223
Tue Oct 25 2022,Golden State Warriors,105,Phoenix Suns,134,+104,-124
Wed Oct 26 2022,Orlando Magic,92,Cleveland Cavaliers,103,+304,-395
Wed Oct 26 2022,Atlanta Hawks,118,Detroit Pistons,113,-309,+250
Wed Oct 26 2022,Brooklyn Nets,99,Milwaukee Bucks,110,+135,-155
Wed Oct 26 2022,Charlotte Hornets,131,New York Knicks,134,+249,-308
Wed Oct 26 2022,Philadelphia 76ers,109,Toronto Raptors,119,-115,-105
Wed Oct 26 2022,Indiana Pacers,109,Chicago Bulls,124,+233,-284
Wed Oct 26 2022,San Antonio Spurs,122,Minnesota Timberwolves,134,+343,-455
Wed Oct 26 2022,Houston Rockets,101,Utah Jazz,109,+275,-352
Wed Oct 26 2022,Los Angeles Lakers,99,Denver Nuggets,110,+171,-202
Wed Oct 26 2022,Miami Heat,119,Portland Trail Blazers,98,-146,+126
Thu Oct 27 2022,Dallas Mavericks,129,Brooklyn Nets,125,-147,+127
Thu Oct 27 2022,Los Angeles Clippers,110,Oklahoma City Thunder,118,-264,+220
Thu Oct 27 2022,Miami Heat,110,Golden State Warriors,123,+194,-231
Thu Oct 27 2022,Memphis Grizzlies,125,Sacramento Kings,110,-143,+123
Fri Oct 28 2022,Atlanta Hawks,136,Detroit Pistons,112,-230,+194
Fri Oct 28 2022,Charlotte Hornets,93,Orlando Magic,113,-120,-100
Fri Oct 28 2022,Cleveland Cavaliers,132,Boston Celtics,123,+221,-268
Fri Oct 28 2022,Philadelphia 76ers,112,Toronto Raptors,90,+143,-167
Fri Oct 28 2022,Indiana Pacers,127,Washington Wizards,117,+170,-203
Fri Oct 28 2022,New York Knicks,108,Milwaukee Bucks,119,+196,-238
Fri Oct 28 2022,Los Angeles Lakers,102,Minnesota Timberwolves,111,+265,-330
Fri Oct 28 2022,Chicago Bulls,124,San Antonio Spurs,129,-173,+151
Fri Oct 28 2022,Utah Jazz,101,Denver Nuggets,117,+253,-311
Fri Oct 28 2022,New Orleans Pelicans,111,Phoenix Suns,124,+271,-336
Fri Oct 28 2022,Houston Rockets,111,Portland Trail Blazers,125,+156,-180
Sat Oct 29 2022,Miami Heat,113,Sacramento Kings,119,-171,+148
Sat Oct 29 2022,Golden State Warriors,113,Charlotte Hornets,120,-509,+379
Sat Oct 29 2022,Indiana Pacers,125,Brooklyn Nets,116,+445,-618
Sat Oct 29 2022,Philadelphia 76ers,114,Chicago Bulls,109,-140,+120
Sat Oct 29 2022,Atlanta Hawks,115,Milwaukee Bucks,123,+181,-216
Sat Oct 29 2022,Oklahoma City Thunder,117,Dallas Mavericks,111,+395,-533
Sat Oct 29 2022,Memphis Grizzlies,123,Utah Jazz,124,-154,+134
Sun Oct 30 2022,New Orleans Pelicans,112,Los Angeles Clippers,91,+107,-127
Sun Oct 30 2022,Washington Wizards,94,Boston Celtics,112,+338,-439
Sun Oct 30 2022,New York Knicks,108,Cleveland Cavaliers,121,+143,-165
Sun Oct 30 2022,Golden State Warriors,114,Detroit Pistons,128,-300,+243
Sun Oct 30 2022,Minnesota Timberwolves,98,San Antonio Spurs,107,-235,+195
Sun Oct 30 2022,Orlando Magic,105,Dallas Mavericks,114,+334,-431
Sun Oct 30 2022,Houston Rockets,109,Phoenix Suns,124,+587,-890
Sun Oct 30 2022,Denver Nuggets,110,Los Angeles Lakers,121,-141,+121
Mon Oct 31 2022,Sacramento Kings,115,Charlotte Hornets,108,-161,+139
Mon Oct 31 2022,Philadelphia 76ers,118,Washington Wizards,111,-142,+122
Mon Oct 31 2022,Indiana Pacers,109,Brooklyn Nets,116,+261,-323
Mon Oct 31 2022,Atlanta Hawks,109,Toronto Raptors,139,+112,-132
Mon Oct 31 2022,Detroit Pistons,108,Milwaukee Bucks,110,+606,-910
Mon Oct 31 2022,Memphis Grizzlies,105,Utah Jazz,121,-139,+119
Mon Oct 31 2022,Houston Rockets,93,Los Angeles Clippers,95,+299,-381
Tue Nov 1 2022,Chicago Bulls,108,Brooklyn Nets,99,+113,-133
Tue Nov 1 2022,Golden State Warriors,109,Miami Heat,116,-101,-120
Tue Nov 1 2022,Orlando Magic,108,Oklahoma City Thunder,116,+137,-159
Tue Nov 1 2022,Minnesota Timberwolves,107,Phoenix Suns,116,+145,-169
Wed Nov 2 2022,Washington Wizards,121,Philadelphia 76ers,111,+187,-223
Wed Nov 2 2022,Boston Celtics,113,Cleveland Cavaliers,114,-125,+105
Wed Nov 2 2022,Sacramento Kings,107,Miami Heat,110,+164,-190
Wed Nov 2 2022,Atlanta Hawks,112,New York Knicks,99,+121,-141
Wed Nov 2 2022,Charlotte Hornets,88,Chicago Bulls,106,+200,-239
Wed Nov 2 2022,Los Angeles Clippers,109,Houston Rockets,101,-220,+185
Wed Nov 2 2022,Detroit Pistons,91,Milwaukee Bucks,116,+469,-660
Wed Nov 2 2022,Toronto Raptors,143,San Antonio Spurs,100,-258,+214
Wed Nov 2 2022,Utah Jazz,100,Dallas Mavericks,103,+214,-256
Wed Nov 2 2022,Memphis Grizzlies,111,Portland Trail Blazers,106,-208,+174
Wed Nov 2 2022,New Orleans Pelicans,117,Los Angeles Lakers,120,-134,+114
Thu Nov 3 2022,Golden State Warriors,129,Orlando Magic,130,-440,+339
Thu Nov 3 2022,Denver Nuggets,122,Oklahoma City Thunder,110,-249,+206
Fri Nov 4 2022,Cleveland Cavaliers,112,Detroit Pistons,88,-168,+145
Fri Nov 4 2022,Miami Heat,99,Indiana Pacers,101,-151,+131
Fri Nov 4 2022,New York Knicks,106,Philadelphia 76ers,104,-104,-116
Fri Nov 4 2022,Brooklyn Nets,128,Washington Wizards,86,+130,-150
Fri Nov 4 2022,Chicago Bulls,119,Boston Celtics,123,+233,-281
Fri Nov 4 2022,Charlotte Hornets,99,Memphis Grizzlies,130,+470,-664
Fri Nov 4 2022,Los Angeles Clippers,113,San Antonio Spurs,106,-163,+140
Fri Nov 4 2022,Toronto Raptors,110,Dallas Mavericks,111,+155,-179
Fri Nov 4 2022,Golden State Warriors,105,New Orleans Pelicans,114,+410,-564
Fri Nov 4 2022,Milwaukee Bucks,115,Minnesota Timberwolves,102,-127,+107
Fri Nov 4 2022,Portland Trail Blazers,108,Phoenix Suns,106,+506,-720
Fri Nov 4 2022,Utah Jazz,130,Los Angeles Lakers,116,+144,-167
Sat Nov 5 2022,Sacramento Kings,126,Orlando Magic,123,-183,+158
Sat Nov 5 2022,Brooklyn Nets,98,Charlotte Hornets,94,-167,+145
Sat Nov 5 2022,New Orleans Pelicans,121,Atlanta Hawks,124,+109,-129
Sat Nov 5 2022,Boston Celtics,133,New York Knicks,118,-176,+153
Sat Nov 5 2022,Oklahoma City Thunder,94,Milwaukee Bucks,108,+186,-223
Sat Nov 5 2022,Houston Rockets,117,Minnesota Timberwolves,129,+263,-328
Sat Nov 5 2022,San Antonio Spurs,101,Denver Nuggets,126,+443,-609
Sat Nov 5 2022,Portland Trail Blazers,82,Phoenix Suns,102,+459,-643
Sun Nov 6 2022,Cleveland Cavaliers,114,Los Angeles Lakers,100,-213,+180
Sun Nov 6 2022,Washington Wizards,97,Memphis Grizzlies,103,+334,-438
Sun Nov 6 2022,Chicago Bulls,104,Toronto Raptors,113,+152,-174
Sun Nov 6 2022,Utah Jazz,110,Los Angeles Clippers,102,+143,-166
Mon Nov 7 2022,Washington Wizards,108,Charlotte Hornets,100,+107,-127
Mon Nov 7 2022,Houston Rockets,134,Orlando Magic,127,+170,-200
Mon Nov 7 2022,Oklahoma City Thunder,103,Detroit Pistons,112,-128,+108
Mon Nov 7 2022,New Orleans Pelicans,122,Indiana Pacers,129,-198,+168
Mon Nov 7 2022,Phoenix Suns,88,Philadelphia 76ers,100,-122,+102
Mon Nov 7 2022,Milwaukee Bucks,98,Atlanta Hawks,117,-208,+174
Mon Nov 7 2022,Portland Trail Blazers,110,Miami Heat,107,+171,-204
Mon Nov 7 2022,Toronto Raptors,97,Chicago Bulls,111,+114,-134
Mon Nov 7 2022,Boston Celtics,109,Memphis Grizzlies,106,-163,+140
Mon Nov 7 2022,New York Knicks,120,Minnesota Timberwolves,107,+119,-139
Mon Nov 7 2022,Denver Nuggets,115,San Antonio Spurs,109,-315,+255
Mon Nov 7 2022,Brooklyn Nets,94,Dallas Mavericks,96,+196,-235
Mon Nov 7 2022,Sacramento Kings,113,Golden State Warriors,116,+264,-330
Mon Nov 7 2022,Los Angeles Lakers,116,Utah Jazz,139,+228,-276
Mon Nov 7 2022,Cleveland Cavaliers,117,Los Angeles Clippers,119,-180,+155
Wed Nov 9 2022,Dallas Mavericks,87,Orlando Magic,94,-380,+299
Wed Nov 9 2022,Portland Trail Blazers,105,Charlotte Hornets,95,-128,+108
Wed Nov 9 2022,Denver Nuggets,122,Indiana Pacers,119,-196,+168
Wed Nov 9 2022,Utah Jazz,125,Atlanta Hawks,119,+156,-181
Wed Nov 9 2022,Detroit Pistons,112,Boston Celtics,128,+588,-885
Wed Nov 9 2022,New York Knicks,85,Brooklyn Nets,112,+137,-159
Wed Nov 9 2022,Houston Rockets,109,Toronto Raptors,116,+379,-514
Wed Nov 9 2022,New Orleans Pelicans,115,Chicago Bulls,111,-132,+112
Wed Nov 9 2022,Phoenix Suns,129,Minnesota Timberwolves,117,+110,-130
Wed Nov 9 2022,Milwaukee Bucks,136,Oklahoma City Thunder,132,-116,-105
Wed Nov 9 2022,Memphis Grizzlies,124,San Antonio Spurs,122,-220,+184
Wed Nov 9 2022,Los Angeles Lakers,101,Los Angeles Clippers,114,+130,-150
Wed Nov 9 2022,Cleveland Cavaliers,120,Sacramento Kings,127,-176,+154
Thu Nov 10 2022,Dallas Mavericks,105,Washington Wizards,113,-235,+196
Thu Nov 10 2022,Philadelphia 76ers,95,Atlanta Hawks,104,-106,-114
Thu Nov 10 2022,Charlotte Hornets,112,Miami Heat,117,+434,-595
Thu Nov 10 2022,Portland Trail Blazers,106,New Orleans Pelicans,95,+330,-426
Fri Nov 11 2022,Denver Nuggets,112,Boston Celtics,131,+153,-177
Fri Nov 11 2022,Phoenix Suns,97,Orlando Magic,114,-285,+235
Fri Nov 11 2022,Detroit Pistons,112,New York Knicks,121,+309,-398
Fri Nov 11 2022,Toronto Raptors,113,Oklahoma City Thunder,132,-204,+173
Fri Nov 11 2022,Milwaukee Bucks,93,San Antonio Spurs,111,+107,-127
Fri Nov 11 2022,Minnesota Timberwolves,103,Memphis Grizzlies,114,+148,-171
Fri Nov 11 2022,Cleveland Cavaliers,101,Golden State Warriors,106,+133,-154
Fri Nov 11 2022,Sacramento Kings,120,Los Angeles Lakers,114,-171,+148
Sat Nov 12 2022,Brooklyn Nets,110,Los Angeles Clippers,95,+103,-123
Sat Nov 12 2022,Utah Jazz,112,Washington Wizards,121,-169,+146
Sat Nov 12 2022,Boston Celtics,117,Detroit Pistons,108,-374,+295
Sat Nov 12 2022,Toronto Raptors,104,Indiana Pacers,118,+126,-146
Sat Nov 12 2022,Atlanta Hawks,109,Philadelphia 76ers,121,+125,-145
Sat Nov 12 2022,Charlotte Hornets,115,Miami Heat,132,+279,-354
Sat Nov 12 2022,Portland Trail Blazers,112,Dallas Mavericks,117,+209,-253
Sat Nov 12 2022,Houston Rockets,106,New Orleans Pelicans,119,+395,-544
Sun Nov 13 2022,Oklahoma City Thunder,145,New York Knicks,135,+188,-223
Sun Nov 13 2022,Minnesota Timberwolves,129,Cleveland Cavaliers,124,-102,-118
Sun Nov 13 2022,Memphis Grizzlies,92,Washington Wizards,102,+104,-124
Sun Nov 13 2022,Utah Jazz,98,Philadelphia 76ers,105,+142,-165
Sun Nov 13 2022,Denver Nuggets,126,Chicago Bulls,103,-124,+104
Sun Nov 13 2022,Golden State Warriors,115,Sacramento Kings,122,-174,+150
Sun Nov 13 2022,Brooklyn Nets,103,Los Angeles Lakers,116,-210,+175
Mon Nov 14 2022,Toronto Raptors,115,Detroit Pistons,111,-179,+155
Mon Nov 14 2022,Charlotte Hornets,112,Orlando Magic,105,-126,+106
Mon Nov 14 2022,Oklahoma City Thunder,122,Boston Celtics,126,+496,-717
Mon Nov 14 2022,Phoenix Suns,112,Miami Heat,113,+121,-141
Mon Nov 14 2022,Los Angeles Clippers,122,Houston Rockets,106,-200,+170
Mon Nov 14 2022,Atlanta Hawks,121,Milwaukee Bucks,106,+147,-170
Mon Nov 14 2022,San Antonio Spurs,95,Golden State Warriors,132,+311,-407
Tue Nov 15 2022,Memphis Grizzlies,102,New Orleans Pelicans,113,+101,-121
Tue Nov 15 2022,Los Angeles Clippers,101,Dallas Mavericks,103,+211,-253
Tue Nov 15 2022,New York Knicks,118,Utah Jazz,111,+157,-182
Tue Nov 15 2022,San Antonio Spurs,110,Portland Trail Blazers,117,+275,-350
Tue Nov 15 2022,Brooklyn Nets,121,Sacramento Kings,153,+108,-128
Wed Nov 16 2022,Indiana Pacers,125,Charlotte Hornets,113,-113,-107
Wed Nov 16 2022,Minnesota Timberwolves,126,Orlando Magic,108,-326,+260
Wed Nov 16 2022,Oklahoma City Thunder,121,Washington Wizards,120,+170,-201
Wed Nov 16 2022,Boston Celtics,126,Atlanta Hawks,101,-112,-108
Wed Nov 16 2022,Miami Heat,104,Toronto Raptors,112,+135,-156
Wed Nov 16 2022,Cleveland Cavaliers,98,Milwaukee Bucks,113,+109,-129
Wed Nov 16 2022,Chicago Bulls,110,New Orleans Pelicans,124,+105,-125
Wed Nov 16 2022,Houston Rockets,101,Dallas Mavericks,92,+216,-261
Wed Nov 16 2022,New York Knicks,106,Denver Nuggets,103,+107,-127
Wed Nov 16 2022,Golden State Warriors,119,Phoenix Suns,130,-144,+124
Thu Nov 17 2022,Brooklyn Nets,109,Portland Trail Blazers,107,+131,-152
Thu Nov 17 2022,San Antonio Spurs,112,Sacramento Kings,130,+236,-285
Thu Nov 17 2022,Detroit Pistons,91,Los Angeles Clippers,96,+415,-576
Fri Nov 18 2022,Miami Heat,106,Washington Wizards,107,+261,-326
Fri Nov 18 2022,Charlotte Hornets,122,Cleveland Cavaliers,132,+390,-536
Fri Nov 18 2022,Milwaukee Bucks,102,Philadelphia 76ers,110,-118,-102
Fri Nov 18 2022,Orlando Magic,108,Chicago Bulls,107,+283,-363
Fri Nov 18 2022,Indiana Pacers,99,Houston Rockets,91,-218,+183
Fri Nov 18 2022,Oklahoma City Thunder,110,Memphis Grizzlies,121,+202,-244
Fri Nov 18 2022,Denver Nuggets,99,Dallas Mavericks,127,+361,-485
Fri Nov 18 2022,Boston Celtics,117,New Orleans Pelicans,109,-151,+130
Fri Nov 18 2022,Phoenix Suns,133,Utah Jazz,134,-115,-105
Fri Nov 18 2022,New York Knicks,101,Golden State Warriors,111,+244,-303
Fri Nov 18 2022,Detroit Pistons,121,Los Angeles Lakers,128,+203,-245
Sat Nov 19 2022,Toronto Raptors,122,Atlanta Hawks,124,+179,-214
Sat Nov 19 2022,Orlando Magic,113,Indiana Pacers,114,+251,-311
Sat Nov 19 2022,Minnesota Timberwolves,112,Philadelphia 76ers,109,-164,+141
Sat Nov 19 2022,Utah Jazz,118,Portland Trail Blazers,113,+157,-183
Sat Nov 19 2022,San Antonio Spurs,97,Los Angeles Clippers,119,+287,-369
Sun Nov 20 2022,New York Knicks,95,Phoenix Suns,116,+196,-233
Sun Nov 20 2022,Detroit Pistons,129,Sacramento Kings,137,+389,-531
Sun Nov 20 2022,Charlotte Hornets,102,Washington Wizards,106,+169,-200
Sun Nov 20 2022,Memphis Grizzlies,115,Brooklyn Nets,127,+254,-315
Sun Nov 20 2022,Miami Heat,87,Cleveland Cavaliers,113,+231,-284
Sun Nov 20 2022,Golden State Warriors,127,Houston Rockets,120,-552,+398
Sun Nov 20 2022,Denver Nuggets,98,Dallas Mavericks,97,+390,-532
Sun Nov 20 2022,San Antonio Spurs,92,Los Angeles Lakers,123,+198,-235
Mon Nov 21 2022,Atlanta Hawks,102,Cleveland Cavaliers,114,+139,-160
Mon Nov 21 2022,Orlando Magic,102,Indiana Pacers,123,+228,-276
Mon Nov 21 2022,Boston Celtics,107,Chicago Bulls,121,-213,+179
Mon Nov 21 2022,Portland Trail Blazers,111,Milwaukee Bucks,119,+366,-490
Mon Nov 21 2022,Miami Heat,101,Minnesota Timberwolves,105,+281,-365
Mon Nov 21 2022,Golden State Warriors,83,New Orleans Pelicans,128,+425,-592
Mon Nov 21 2022,New York Knicks,129,Oklahoma City Thunder,119,+105,-125
Mon Nov 21 2022,Utah Jazz,114,Los Angeles Clippers,121,+116,-136
Tue Nov 22 2022,Brooklyn Nets,106,Philadelphia 76ers,115,-326,+260
Tue Nov 22 2022,Sacramento Kings,113,Memphis Grizzlies,109,+126,-146
Tue Nov 22 2022,Detroit Pistons,110,Denver Nuggets,108,+460,-643
Tue Nov 22 2022,Los Angeles Lakers,105,Phoenix Suns,115,+338,-450
Wed Nov 23 2022,Philadelphia 76ers,101,Charlotte Hornets,107,+153,-178
Wed Nov 23 2022,Portland Trail Blazers,96,Cleveland Cavaliers,114,+235,-285
Wed Nov 23 2022,Minnesota Timberwolves,115,Indiana Pacers,101,-131,+111
Wed Nov 23 2022,Sacramento Kings,106,Atlanta Hawks,115,+161,-188
Wed Nov 23 2022,Dallas Mavericks,112,Boston Celtics,125,+183,-219
Wed Nov 23 2022,Washington Wizards,105,Miami Heat,113,+167,-195
Wed Nov 23 2022,Brooklyn Nets,112,Toronto Raptors,98,-140,+120
Wed Nov 23 2022,Chicago Bulls,118,Milwaukee Bucks,113,+227,-275
Wed Nov 23 2022,Denver Nuggets,131,Oklahoma City Thunder,126,-108,-112
Wed Nov 23 2022,New Orleans Pelicans,129,San Antonio Spurs,110,-210,+177
Wed Nov 23 2022,Detroit Pistons,125,Utah Jazz,116,+483,-678
Wed Nov 23 2022,Los Angeles Clippers,107,Golden State Warriors,124,+369,-502
Fri Nov 25 2022,Minnesota Timberwolves,108,Charlotte Hornets,110,-253,+210
Fri Nov 25 2022,Philadelphia 76ers,107,Orlando Magic,99,+102,-122
Fri Nov 25 2022,Portland Trail Blazers,132,New York Knicks,129,+150,-174
Fri Nov 25 2022,Sacramento Kings,104,Boston Celtics,122,+244,-302
Fri Nov 25 2022,Atlanta Hawks,122,Houston Rockets,128,-286,+237
Fri Nov 25 2022,Brooklyn Nets,117,Indiana Pacers,128,-144,+122
Fri Nov 25 2022,New Orleans Pelicans,111,Memphis Grizzlies,132,+113,-133
Fri Nov 25 2022,Washington Wizards,107,Miami Heat,110,+131,-151
Fri Nov 25 2022,Cleveland Cavaliers,102,Milwaukee Bucks,117,+153,-177
Fri Nov 25 2022,Chicago Bulls,119,Oklahoma City Thunder,123,-151,+131
Fri Nov 25 2022,Los Angeles Lakers,105,San Antonio Spurs,94,-175,+151
Fri Nov 25 2022,Detroit Pistons,102,Phoenix Suns,108,+543,-794
Fri Nov 25 2022,Utah Jazz,118,Golden State Warriors,129,+263,-332
Fri Nov 25 2022,Denver Nuggets,114,Los Angeles Clippers,104,-178,+154
Sat Nov 26 2022,Dallas Mavericks,100,Toronto Raptors,105,-140,+120
Sat Nov 26 2022,Oklahoma City Thunder,105,Houston Rockets,118,-128,+108
Sat Nov 26 2022,Los Angeles Lakers,143,San Antonio Spurs,138,-107,-113
Sat Nov 26 2022,Utah Jazz,112,Phoenix Suns,113,+197,-236
Sun Nov 27 2022,Portland Trail Blazers,97,Brooklyn Nets,111,+255,-318
Sun Nov 27 2022,Golden State Warriors,137,Minnesota Timberwolves,114,-120,+100
Sun Nov 27 2022,Indiana Pacers,100,Los Angeles Clippers,114,-128,+108
Sun Nov 27 2022,Miami Heat,106,Atlanta Hawks,98,+147,-170
Sun Nov 27 2022,Washington Wizards,121,Boston Celtics,130,+264,-332
Sun Nov 27 2022,Cleveland Cavaliers,102,Detroit Pistons,94,-313,+252
Sun Nov 27 2022,Memphis Grizzlies,127,New York Knicks,123,-125,+105
Sun Nov 27 2022,Philadelphia 76ers,133,Orlando Magic,103,-110,-110
Sun Nov 27 2022,Dallas Mavericks,115,Milwaukee Bucks,124,+187,-223
Mon Nov 28 2022,Atlanta Hawks,101,Philadelphia 76ers,104,+116,-136
Mon Nov 28 2022,Minnesota Timberwolves,127,Washington Wizards,142,-107,-113
Mon Nov 28 2022,Charlotte Hornets,105,Boston Celtics,140,+453,-645
Mon Nov 28 2022,Orlando Magic,102,Brooklyn Nets,109,+491,-711
Mon Nov 28 2022,Cleveland Cavaliers,88,Toronto Raptors,100,+171,-203
Mon Nov 28 2022,Oklahoma City Thunder,101,New Orleans Pelicans,105,+179,-213
Mon Nov 28 2022,Houston Rockets,113,Denver Nuggets,129,+432,-615
Mon Nov 28 2022,Chicago Bulls,114,Utah Jazz,107,+110,-130
Mon Nov 28 2022,Phoenix Suns,122,Sacramento Kings,117,-110,-110
Mon Nov 28 2022,Indiana Pacers,116,Los Angeles Lakers,115,+144,-167
Tue Nov 29 2022,New York Knicks,140,Detroit Pistons,110,-193,+165
Tue Nov 29 2022,Golden State Warriors,113,Dallas Mavericks,116,-104,-116
Tue Nov 29 2022,Los Angeles Clippers,118,Portland Trail Blazers,112,+146,-169
Wed Nov 30 2022,Philadelphia 76ers,85,Cleveland Cavaliers,113,+142,-164
Wed Nov 30 2022,Atlanta Hawks,125,Orlando Magic,108,-252,+210
Wed Nov 30 2022,Miami Heat,121,Boston Celtics,134,+348,-465
Wed Nov 30 2022,Washington Wizards,107,Brooklyn Nets,113,+185,-220
Wed Nov 30 2022,Milwaukee Bucks,109,New York Knicks,103,-240,+201
Wed Nov 30 2022,Memphis Grizzlies,101,Minnesota Timberwolves,109,-150,+130
Wed Nov 30 2022,Toronto Raptors,108,New Orleans Pelicans,126,-141,+121
Wed Nov 30 2022,San Antonio Spurs,111,Oklahoma City Thunder,119,+124,-144
Wed Nov 30 2022,Houston Rockets,100,Denver Nuggets,120,+453,-646
Wed Nov 30 2022,Chicago Bulls,113,Phoenix Suns,132,+180,-215
Wed Nov 30 2022,Los Angeles Clippers,112,Utah Jazz,125,+243,-301
Wed Nov 30 2022,Indiana Pacers,114,Sacramento Kings,137,+162,-189
Wed Nov 30 2022,Portland Trail Blazers,109,Los Angeles Lakers,128,+199,-240
Thu Dec 1 2022,Dallas Mavericks,125,Detroit Pistons,131,-327,+261
Fri Dec 2 2022,Washington Wizards,116,Charlotte Hornets,117,-171,+148
Fri Dec 2 2022,Denver Nuggets,109,Atlanta Hawks,117,-201,+170
Fri Dec 2 2022,Miami Heat,120,Boston Celtics,116,+231,-279
Fri Dec 2 2022,Toronto Raptors,105,Brooklyn Nets,114,+105,-125
Fri Dec 2 2022,Orlando Magic,96,Cleveland Cavaliers,107,+436,-614
Fri Dec 2 2022,Los Angeles Lakers,133,Milwaukee Bucks,129,+287,-368
Fri Dec 2 2022,Philadelphia 76ers,109,Memphis Grizzlies,117,+169,-201
Fri Dec 2 2022,New Orleans Pelicans,117,San Antonio Spurs,99,-286,+233
Fri Dec 2 2022,Houston Rockets,122,Phoenix Suns,121,+491,-701
Fri Dec 2 2022,Indiana Pacers,119,Utah Jazz,139,+147,-170
Fri Dec 2 2022,Chicago Bulls,111,Golden State Warriors,119,+231,-278
Sat Dec 3 2022,Dallas Mavericks,121,New York Knicks,100,-120,-100
Sat Dec 3 2022,Sacramento Kings,123,Los Angeles Clippers,96,-168,+145
