date,away_team,away_pt,home_team,home_pt,away_line,home_line
Wed Nov 15 2023,Minnesota Timberwolves,115,Phoenix Suns,133,+148,-174
Wed Nov 15 2023,Sacramento Kings,125,Los Angeles Lakers,110,-105,-114
Wed Nov 15 2023,Cleveland Cavaliers,109,Portland Trail Blazers,95,-449,+349
Thu Nov 16 2023,Brooklyn Nets,115,Miami Heat,122,+139,-163
Thu Nov 16 2023,Oklahoma City Thunder,128,Golden State Warriors,109,-158,+135
Fri Nov 17 2023,Milwaukee Bucks,130,Charlotte Hornets,99,-354,+279
Fri Nov 17 2023,New York Knicks,120,Washington Wizards,99,-283,+231
Fri Nov 17 2023,Philadelphia 76ers,126,Atlanta Hawks,116,-120,+100
Fri Nov 17 2023,Detroit Pistons,100,Cleveland Cavaliers,108,+297,-378
Fri Nov 17 2023,Sacramento Kings,129,San Antonio Spurs,120,-358,+283
Fri Nov 17 2023,Boston Celtics,108,Toronto Raptors,105,-390,+304
Fri Nov 17 2023,Orlando Magic,103,Chicago Bulls,97,+142,-165
Fri Nov 17 2023,Denver Nuggets,110,New Orleans Pelicans,115,-190,+162
Fri Nov 17 2023,Los Angeles Lakers,107,Portland Trail Blazers,95,-411,+318
Fri Nov 17 2023,Phoenix Suns,131,Utah Jazz,128,-201,+169
Fri Nov 17 2023,Houston Rockets,100,Los Angeles Clippers,106,+242,-295
Sat Nov 18 2023,New York Knicks,122,Charlotte Hornets,108,-266,+216
Sat Nov 18 2023,Minnesota Timberwolves,121,New Orleans Pelicans,120,-293,+238
Sat Nov 18 2023,Miami Heat,97,Chicago Bulls,102,-126,+105
Sat Nov 18 2023,Dallas Mavericks,125,Milwaukee Bucks,132,+107,-127
Sat Nov 18 2023,Memphis Grizzlies,120,San Antonio Spurs,108,-149,+127
Sat Nov 18 2023,Oklahoma City Thunder,130,Golden State Warriors,123,+113,-134
Sun Nov 19 2023,Philadelphia 76ers,121,Brooklyn Nets,99,-161,+138
Sun Nov 19 2023,Detroit Pistons,113,Toronto Raptors,142,+335,-433
Sun Nov 19 2023,Orlando Magic,128,Indiana Pacers,116,+156,-182
Sun Nov 19 2023,Denver Nuggets,109,Cleveland Cavaliers,121,-183,+156
Sun Nov 19 2023,Sacramento Kings,129,Dallas Mavericks,113,+103,-123
Sun Nov 19 2023,Boston Celtics,102,Memphis Grizzlies,100,-631,+464
Sun Nov 19 2023,Phoenix Suns,140,Utah Jazz,137,-191,+162
Sun Nov 19 2023,Oklahoma City Thunder,134,Portland Trail Blazers,91,-275,+225
Sun Nov 19 2023,Houston Rockets,104,Los Angeles Lakers,105,+196,-240
Mon Nov 20 2023,Boston Celtics,118,Charlotte Hornets,121,-358,+285
Mon Nov 20 2023,Denver Nuggets,107,Detroit Pistons,103,-445,+343
Mon Nov 20 2023,Milwaukee Bucks,142,Washington Wizards,129,-475,+360
Mon Nov 20 2023,Miami Heat,118,Chicago Bulls,100,-123,+103
Mon Nov 20 2023,New York Knicks,100,Minnesota Timberwolves,117,+116,-137
Mon Nov 20 2023,Sacramento Kings,93,New Orleans Pelicans,129,-124,+104
Mon Nov 20 2023,Los Angeles Clippers,124,San Antonio Spurs,99,-381,+297
Mon Nov 20 2023,Houston Rockets,116,Golden State Warriors,121,+234,-290
Tue Nov 21 2023,Toronto Raptors,107,Orlando Magic,126,+103,-123
Tue Nov 21 2023,Indiana Pacers,157,Atlanta Hawks,152,+137,-161
Tue Nov 21 2023,Cleveland Cavaliers,122,Philadelphia 76ers,119,+264,-335
Tue Nov 21 2023,Portland Trail Blazers,107,Phoenix Suns,120,+553,-811
Tue Nov 21 2023,Utah Jazz,99,Los Angeles Lakers,131,+247,-305
Wed Nov 22 2023,Washington Wizards,114,Charlotte Hornets,117,+144,-170
Wed Nov 22 2023,Denver Nuggets,119,Orlando Magic,124,-160,+136
Wed Nov 22 2023,Brooklyn Nets,145,Atlanta Hawks,147,+136,-158
Wed Nov 22 2023,Milwaukee Bucks,116,Boston Celtics,119,+197,-239
Wed Nov 22 2023,Miami Heat,129,Cleveland Cavaliers,96,-102,-118
Wed Nov 22 2023,Toronto Raptors,132,Indiana Pacers,131,+120,-141
Wed Nov 22 2023,Memphis Grizzlies,91,Houston Rockets,111,+172,-205
Wed Nov 22 2023,Philadelphia 76ers,99,Minnesota Timberwolves,112,+225,-274
Wed Nov 22 2023,Sacramento Kings,112,New Orleans Pelicans,117,-121,+101
Wed Nov 22 2023,Chicago Bulls,102,Oklahoma City Thunder,116,+242,-299
Wed Nov 22 2023,Los Angeles Clippers,109,San Antonio Spurs,102,-348,+275
Wed Nov 22 2023,Golden State Warriors,115,Phoenix Suns,123,+120,-141
Wed Nov 22 2023,Utah Jazz,105,Portland Trail Blazers,121,-159,+137
Wed Nov 22 2023,Dallas Mavericks,104,Los Angeles Lakers,101,-114,-106
Fri Nov 24 2023,Boston Celtics,96,Orlando Magic,113,-214,+177
Fri Nov 24 2023,Phoenix Suns,110,Memphis Grizzlies,89,-165,+140
Fri Nov 24 2023,Miami Heat,98,New York Knicks,100,+170,-203
Fri Nov 24 2023,Chicago Bulls,108,Toronto Raptors,121,+166,-198
Fri Nov 24 2023,Denver Nuggets,86,Houston Rockets,105,-144,+123
Fri Nov 24 2023,Detroit Pistons,113,Indiana Pacers,136,+312,-398
Fri Nov 24 2023,Washington Wizards,128,Milwaukee Bucks,131,+621,-941
Fri Nov 24 2023,Sacramento Kings,124,Minnesota Timberwolves,111,+154,-182
Fri Nov 24 2023,San Antonio Spurs,112,Golden State Warriors,118,+350,-460
Fri Nov 24 2023,New Orleans Pelicans,116,Los Angeles Clippers,106,+173,-206
Sat Nov 25 2023,Philadelphia 76ers,127,Oklahoma City Thunder,123,-120,-100
Sat Nov 25 2023,Miami Heat,97,Brooklyn Nets,112,+236,-291
Sat Nov 25 2023,Atlanta Hawks,136,Washington Wizards,108,-348,+275
Sat Nov 25 2023,Los Angeles Lakers,121,Cleveland Cavaliers,115,+147,-173
Sat Nov 25 2023,New Orleans Pelicans,100,Utah Jazz,105,-152,+129
Sat Nov 25 2023,Dallas Mavericks,88,Los Angeles Clippers,107,+105,-125
Sun Nov 26 2023,Portland Trail Blazers,102,Milwaukee Bucks,108,+554,-810
Sun Nov 26 2023,Atlanta Hawks,103,Boston Celtics,113,+241,-293
Sun Nov 26 2023,Minnesota Timberwolves,119,Memphis Grizzlies,97,-249,+205
Sun Nov 26 2023,Phoenix Suns,116,New York Knicks,113,+180,-215
Sun Nov 26 2023,Charlotte Hornets,117,Orlando Magic,130,+212,-258
Sun Nov 26 2023,Chicago Bulls,109,Brooklyn Nets,118,+125,-147
Sun Nov 26 2023,Toronto Raptors,102,Cleveland Cavaliers,105,+134,-156
Sun Nov 26 2023,San Antonio Spurs,120,Denver Nuggets,132,+401,-537
Mon Nov 27 2023,Washington Wizards,126,Detroit Pistons,107,+113,-134
Mon Nov 27 2023,Portland Trail Blazers,114,Indiana Pacers,110,+498,-701
Mon Nov 27 2023,Los Angeles Lakers,94,Philadelphia 76ers,138,+182,-220
Mon Nov 27 2023,New Orleans Pelicans,112,Utah Jazz,114,-235,+193
Mon Nov 27 2023,Denver Nuggets,113,Los Angeles Clippers,104,+393,-527
Tue Nov 28 2023,Chicago Bulls,97,Boston Celtics,124,+540,-787
Tue Nov 28 2023,Toronto Raptors,103,Brooklyn Nets,115,+102,-122
Tue Nov 28 2023,Atlanta Hawks,105,Cleveland Cavaliers,128,+155,-182
Tue Nov 28 2023,Milwaukee Bucks,131,Miami Heat,124,-189,+159
Tue Nov 28 2023,Charlotte Hornets,91,New York Knicks,115,+446,-616
Tue Nov 28 2023,Oklahoma City Thunder,103,Minnesota Timberwolves,106,+129,-151
Tue Nov 28 2023,Houston Rockets,115,Dallas Mavericks,121,+150,-175
Tue Nov 28 2023,Golden State Warriors,123,Sacramento Kings,124,+109,-129
Wed Nov 29 2023,Los Angeles Lakers,133,Detroit Pistons,107,-313,+250
Wed Nov 29 2023,Washington Wizards,120,Orlando Magic,139,+336,-444
Wed Nov 29 2023,Phoenix Suns,105,Toronto Raptors,112,-158,+134
Wed Nov 29 2023,Utah Jazz,91,Memphis Grizzlies,105,+140,-166
Wed Nov 29 2023,Philadelphia 76ers,114,New Orleans Pelicans,124,+113,-135
Wed Nov 29 2023,Houston Rockets,124,Denver Nuggets,134,+350,-461
Wed Nov 29 2023,Los Angeles Clippers,131,Sacramento Kings,117,-124,+103
Thu Nov 30 2023,Portland Trail Blazers,103,Cleveland Cavaliers,95,+457,-643
Thu Nov 30 2023,Charlotte Hornets,129,Brooklyn Nets,128,+308,-398
Thu Nov 30 2023,Indiana Pacers,132,Miami Heat,142,+139,-165
Thu Nov 30 2023,Detroit Pistons,112,New York Knicks,118,+653,-1083
Thu Nov 30 2023,Milwaukee Bucks,113,Chicago Bulls,120,-505,+373
Thu Nov 30 2023,Utah Jazz,90,Minnesota Timberwolves,101,+446,-630
Thu Nov 30 2023,Los Angeles Lakers,110,Oklahoma City Thunder,133,+165,-198
Thu Nov 30 2023,Atlanta Hawks,137,San Antonio Spurs,135,-254,+204
Thu Nov 30 2023,Los Angeles Clippers,114,Golden State Warriors,120,+106,-128
Fri Dec 1 2023,Washington Wizards,125,Orlando Magic,130,+378,-505
Fri Dec 1 2023,Philadelphia 76ers,119,Boston Celtics,125,+473,-666
Fri Dec 1 2023,Memphis Grizzlies,108,Dallas Mavericks,94,+196,-240
Fri Dec 1 2023,New York Knicks,119,Toronto Raptors,106,+105,-126
Fri Dec 1 2023,San Antonio Spurs,106,New Orleans Pelicans,121,+535,-785
Fri Dec 1 2023,Denver Nuggets,119,Phoenix Suns,111,-113,-107
Sat Dec 2 2023,Golden State Warriors,112,Los Angeles Clippers,113,+172,-209
Sat Dec 2 2023,Minnesota Timberwolves,123,Charlotte Hornets,117,-209,+172
Sat Dec 2 2023,Orlando Magic,101,Brooklyn Nets,129,+113,-135
Sat Dec 2 2023,Cleveland Cavaliers,110,Detroit Pistons,101,-418,+321
Sat Dec 2 2023,New Orleans Pelicans,118,Chicago Bulls,124,-117,-104
Sat Dec 2 2023,Indiana Pacers,144,Miami Heat,129,+157,-186
Sat Dec 2 2023,Atlanta Hawks,121,Milwaukee Bucks,132,+208,-256
Sat Dec 2 2023,Oklahoma City Thunder,126,Dallas Mavericks,120,-198,+165
Sat Dec 2 2023,Memphis Grizzlies,109,Phoenix Suns,116,+363,-479
Sat Dec 2 2023,Portland Trail Blazers,113,Utah Jazz,118,+101,-122
Sat Dec 2 2023,Denver Nuggets,117,Sacramento Kings,123,+135,-159
Sat Dec 2 2023,Houston Rockets,97,Los Angeles Lakers,107,+164,-195
Mon Dec 4 2023,Boston Celtics,112,Indiana Pacers,122,-197,+165
Mon Dec 4 2023,New Orleans Pelicans,127,Sacramento Kings,117,+129,-154
Tue Dec 5 2023,New York Knicks,122,Milwaukee Bucks,146,+162,-193
Tue Dec 5 2023,Phoenix Suns,103,Los Angeles Lakers,106,+105,-126
Wed Dec 6 2023,Orlando Magic,111,Cleveland Cavaliers,121,+152,-180
Wed Dec 6 2023,Memphis Grizzlies,116,Detroit Pistons,102,-128,+107
Wed Dec 6 2023,Philadelphia 76ers,131,Washington Wizards,126,-490,+370
Wed Dec 6 2023,Brooklyn Nets,114,Atlanta Hawks,113,+136,-160
Wed Dec 6 2023,San Antonio Spurs,94,Minnesota Timberwolves,102,+488,-700
Wed Dec 6 2023,Miami Heat,112,Toronto Raptors,103,+145,-172
Wed Dec 6 2023,Charlotte Hornets,100,Chicago Bulls,111,+166,-198
Wed Dec 6 2023,Oklahoma City Thunder,101,Houston Rockets,110,-129,+107
Wed Dec 6 2023,Utah Jazz,97,Dallas Mavericks,147,+442,-612
Wed Dec 6 2023,Portland Trail Blazers,106,Golden State Warriors,110,+534,-780
Wed Dec 6 2023,Denver Nuggets,102,Los Angeles Clippers,111,-111,-109
Thu Dec 7 2023,Indiana Pacers,128,Milwaukee Bucks,119,+170,-204
Thu Dec 7 2023,New Orleans Pelicans,89,Los Angeles Lakers,133,+112,-133
Fri Dec 8 2023,Toronto Raptors,116,Charlotte Hornets,119,-210,+173
Fri Dec 8 2023,Detroit Pistons,91,Orlando Magic,123,+387,-531
Fri Dec 8 2023,Atlanta Hawks,114,Philadelphia 76ers,125,+299,-385
Fri Dec 8 2023,New York Knicks,123,Boston Celtics,133,+250,-314
Fri Dec 8 2023,Washington Wizards,97,Brooklyn Nets,124,+307,-402
Fri Dec 8 2023,Minnesota Timberwolves,127,Memphis Grizzlies,103,-220,+180
Fri Dec 8 2023,Cleveland Cavaliers,111,Miami Heat,99,-123,+102
Fri Dec 8 2023,Golden State Warriors,136,Oklahoma City Thunder,138,+128,-151
Fri Dec 8 2023,Chicago Bulls,121,San Antonio Spurs,112,-131,+109
Fri Dec 8 2023,Houston Rockets,114,Denver Nuggets,106,+303,-393
Fri Dec 8 2023,Sacramento Kings,114,Phoenix Suns,106,-153,+128
Fri Dec 8 2023,Dallas Mavericks,125,Portland Trail Blazers,112,-451,+339
Fri Dec 8 2023,Los Angeles Clippers,117,Utah Jazz,103,-316,+250
Sat Dec 9 2023,Indiana Pacers,109,Los Angeles Lakers,123,+146,-173
Mon Dec 11 2023,Miami Heat,116,Charlotte Hornets,114,-178,+149
Mon Dec 11 2023,Indiana Pacers,131,Detroit Pistons,123,-280,+225
Mon Dec 11 2023,Cleveland Cavaliers,94,Orlando Magic,104,+113,-135
Mon Dec 11 2023,Washington Wizards,101,Philadelphia 76ers,146,+563,-858
Mon Dec 11 2023,Denver Nuggets,129,Atlanta Hawks,122,-155,+130
Mon Dec 11 2023,Toronto Raptors,130,New York Knicks,136,+142,-169
Mon Dec 11 2023,San Antonio Spurs,82,Houston Rockets,93,+300,-393
Mon Dec 11 2023,Dallas Mavericks,120,Memphis Grizzlies,113,-116,-105
Mon Dec 11 2023,Chicago Bulls,129,Milwaukee Bucks,133,+454,-648
Mon Dec 11 2023,Minnesota Timberwolves,107,New Orleans Pelicans,121,+143,-171
Mon Dec 11 2023,Utah Jazz,120,Oklahoma City Thunder,134,+539,-803
Mon Dec 11 2023,Brooklyn Nets,118,Sacramento Kings,131,+157,-189
Mon Dec 11 2023,Portland Trail Blazers,127,Los Angeles Clippers,132,+651,-1051
Tue Dec 12 2023,Cleveland Cavaliers,113,Boston Celtics,120,+460,-641
Tue Dec 12 2023,Los Angeles Lakers,125,Dallas Mavericks,127,-148,+125
