date,away_team,away_pt,home_team,home_pt,away_line,home_line
Wed Nov 10 2021,Portland Trail Blazers,109,Phoenix Suns,119,+173,-202
Wed Nov 10 2021,Minnesota Timberwolves,110,Golden State Warriors,123,+265,-316
Wed Nov 10 2021,Miami Heat,117,Los Angeles Lakers,120,-214,+183
Thu Nov 11 2021,Toronto Raptors,115,Philadelphia 76ers,109,+156,-180
Thu Nov 11 2021,Indiana Pacers,111,Utah Jazz,100,+432,-565
Thu Nov 11 2021,Miami Heat,109,Los Angeles Clippers,112,+180,-209
Fri Nov 12 2021,New York Knicks,96,Charlotte Hornets,104,-137,+122
Fri Nov 12 2021,Milwaukee Bucks,113,Boston Celtics,122,+168,-188
Fri Nov 12 2021,Detroit Pistons,78,Cleveland Cavaliers,98,+170,-192
Fri Nov 12 2021,Portland Trail Blazers,104,Houston Rockets,92,-271,+231
Fri Nov 12 2021,Phoenix Suns,119,Memphis Grizzlies,94,-124,+108
Fri Nov 12 2021,Brooklyn Nets,120,New Orleans Pelicans,112,-443,+363
Fri Nov 12 2021,Sacramento Kings,103,Oklahoma City Thunder,105,-190,+170
Fri Nov 12 2021,Dallas Mavericks,123,San Antonio Spurs,109,-139,+124
Fri Nov 12 2021,Atlanta Hawks,96,Denver Nuggets,105,+139,-156
Fri Nov 12 2021,Chicago Bulls,93,Golden State Warriors,119,+186,-211
Fri Nov 12 2021,Minnesota Timberwolves,107,Los Angeles Lakers,83,+103,-115
Sat Nov 13 2021,Miami Heat,111,Utah Jazz,105,+287,-342
Sat Nov 13 2021,Philadelphia 76ers,113,Indiana Pacers,118,+152,-169
Sat Nov 13 2021,Memphis Grizzlies,101,New Orleans Pelicans,112,-161,+143
Sat Nov 13 2021,Washington Wizards,104,Orlando Magic,92,-191,+168
Sat Nov 13 2021,Detroit Pistons,127,Toronto Raptors,121,+260,-314
Sat Nov 13 2021,Boston Celtics,89,Cleveland Cavaliers,91,-103,-113
Sat Nov 13 2021,Minnesota Timberwolves,102,Los Angeles Clippers,129,+238,-281
Sun Nov 14 2021,San Antonio Spurs,106,Los Angeles Lakers,114,+117,-133
Sun Nov 14 2021,Milwaukee Bucks,100,Atlanta Hawks,120,+113,-130
Sun Nov 14 2021,Golden State Warriors,102,Charlotte Hornets,106,-218,+185
Sun Nov 14 2021,Phoenix Suns,115,Houston Rockets,89,-367,+292
Sun Nov 14 2021,Brooklyn Nets,120,Oklahoma City Thunder,96,-394,+320
Sun Nov 14 2021,Portland Trail Blazers,95,Denver Nuggets,124,+208,-241
Sun Nov 14 2021,Chicago Bulls,100,Los Angeles Clippers,90,+145,-164
Mon Nov 15 2021,Boston Celtics,98,Cleveland Cavaliers,92,-172,+154
Mon Nov 15 2021,Sacramento Kings,129,Detroit Pistons,107,-175,+158
Mon Nov 15 2021,New Orleans Pelicans,100,Washington Wizards,105,+159,-183
Mon Nov 15 2021,Orlando Magic,111,Atlanta Hawks,129,+451,-584
Mon Nov 15 2021,Indiana Pacers,84,New York Knicks,92,+131,-149
Mon Nov 15 2021,Denver Nuggets,101,Dallas Mavericks,111,+178,-206
Mon Nov 15 2021,Houston Rockets,102,Memphis Grizzlies,136,+500,-656
Mon Nov 15 2021,Phoenix Suns,99,Minnesota Timberwolves,96,-166,+149
Mon Nov 15 2021,Miami Heat,103,Oklahoma City Thunder,90,-257,+219
Mon Nov 15 2021,Toronto Raptors,113,Portland Trail Blazers,118,+134,-153
Mon Nov 15 2021,Chicago Bulls,121,Los Angeles Lakers,103,-128,+110
Tue Nov 16 2021,Golden State Warriors,117,Brooklyn Nets,99,+121,-140
Tue Nov 16 2021,Philadelphia 76ers,85,Utah Jazz,120,+426,-551
Tue Nov 16 2021,San Antonio Spurs,92,Los Angeles Clippers,106,+259,-305
Wed Nov 17 2021,Washington Wizards,87,Charlotte Hornets,97,+102,-118
Wed Nov 17 2021,Indiana Pacers,89,Detroit Pistons,97,-284,+236
Wed Nov 17 2021,Boston Celtics,99,Atlanta Hawks,110,+157,-182
Wed Nov 17 2021,Cleveland Cavaliers,99,Brooklyn Nets,109,+354,-446
Wed Nov 17 2021,New Orleans Pelicans,98,Miami Heat,113,+262,-315
Wed Nov 17 2021,Los Angeles Lakers,102,Milwaukee Bucks,109,+314,-376
Wed Nov 17 2021,Orlando Magic,104,New York Knicks,98,+501,-673
Wed Nov 17 2021,Sacramento Kings,97,Minnesota Timberwolves,107,+116,-134
Wed Nov 17 2021,Houston Rockets,89,Oklahoma City Thunder,101,+123,-141
Wed Nov 17 2021,Dallas Mavericks,98,Phoenix Suns,105,+298,-365
Wed Nov 17 2021,Chicago Bulls,107,Portland Trail Blazers,112,+151,-183
Thu Nov 18 2021,Golden State Warriors,104,Cleveland Cavaliers,89,-480,+377
Thu Nov 18 2021,Washington Wizards,97,Miami Heat,112,+204,-240
Thu Nov 18 2021,Los Angeles Clippers,108,Memphis Grizzlies,120,-109,-107
Thu Nov 18 2021,San Antonio Spurs,90,Minnesota Timberwolves,115,-100,-118
Thu Nov 18 2021,Philadelphia 76ers,103,Denver Nuggets,89,+263,-312
Thu Nov 18 2021,Toronto Raptors,103,Utah Jazz,119,+389,-494
Fri Nov 19 2021,Indiana Pacers,118,Charlotte Hornets,121,-109,-107
Fri Nov 19 2021,Golden State Warriors,105,Detroit Pistons,102,-156,+133
Fri Nov 19 2021,Los Angeles Lakers,108,Boston Celtics,130,+101,-119
Fri Nov 19 2021,Orlando Magic,113,Brooklyn Nets,115,+408,-536
Fri Nov 19 2021,Oklahoma City Thunder,89,Milwaukee Bucks,96,+657,-959
Fri Nov 19 2021,Los Angeles Clippers,81,New Orleans Pelicans,94,-179,+158
Fri Nov 19 2021,Chicago Bulls,114,Denver Nuggets,108,-139,+121
Fri Nov 19 2021,Dallas Mavericks,104,Phoenix Suns,112,+288,-358
Fri Nov 19 2021,Toronto Raptors,108,Sacramento Kings,89,+139,-157
Sat Nov 20 2021,Houston Rockets,99,New York Knicks,106,+476,-629
Sat Nov 20 2021,New Orleans Pelicans,94,Indiana Pacers,111,+262,-312
Sat Nov 20 2021,Miami Heat,100,Washington Wizards,103,-133,+117
Sat Nov 20 2021,Charlotte Hornets,105,Atlanta Hawks,115,+241,-283
Sat Nov 20 2021,Oklahoma City Thunder,105,Boston Celtics,111,+349,-431
Sat Nov 20 2021,Orlando Magic,108,Milwaukee Bucks,117,+573,-793
Sat Nov 20 2021,Memphis Grizzlies,95,Minnesota Timberwolves,138,+121,-137
Sat Nov 20 2021,Philadelphia 76ers,111,Portland Trail Blazers,118,+242,-282
Sat Nov 20 2021,Utah Jazz,123,Sacramento Kings,105,-333,+276
Sun Nov 21 2021,Dallas Mavericks,91,Los Angeles Clippers,97,+185,-216
Sun Nov 21 2021,Los Angeles Lakers,121,Detroit Pistons,116,-307,+258
Sun Nov 21 2021,New York Knicks,103,Chicago Bulls,109,+182,-214
Sun Nov 21 2021,Denver Nuggets,97,Phoenix Suns,126,+441,-565
Sun Nov 21 2021,Toronto Raptors,104,Golden State Warriors,119,+327,-404
Mon Nov 22 2021,Brooklyn Nets,117,Cleveland Cavaliers,112,-222,+188
Mon Nov 22 2021,Charlotte Hornets,109,Washington Wizards,103,+162,-183
Mon Nov 22 2021,Oklahoma City Thunder,101,Atlanta Hawks,113,+671,-949
Mon Nov 22 2021,Houston Rockets,90,Boston Celtics,108,+528,-706
Mon Nov 22 2021,Indiana Pacers,109,Chicago Bulls,77,+108,-124
Mon Nov 22 2021,Orlando Magic,92,Milwaukee Bucks,123,+686,-945
Mon Nov 22 2021,Minnesota Timberwolves,110,New Orleans Pelicans,96,-158,+139
Mon Nov 22 2021,Phoenix Suns,115,San Antonio Spurs,111,-216,+184
Mon Nov 22 2021,Memphis Grizzlies,119,Utah Jazz,118,+433,-558
Mon Nov 22 2021,Philadelphia 76ers,102,Sacramento Kings,94,+170,-194
Tue Nov 23 2021,Miami Heat,100,Detroit Pistons,92,-522,+405
Tue Nov 23 2021,Los Angeles Lakers,100,New York Knicks,106,+171,-196
Tue Nov 23 2021,Denver Nuggets,100,Portland Trail Blazers,119,+349,-435
Tue Nov 23 2021,Dallas Mavericks,112,Los Angeles Clippers,104,+129,-146
Wed Nov 24 2021,Phoenix Suns,120,Cleveland Cavaliers,115,-302,+255
Wed Nov 24 2021,Los Angeles Lakers,124,Indiana Pacers,116,+208,-243
Wed Nov 24 2021,Charlotte Hornets,106,Orlando Magic,99,-328,+275
Wed Nov 24 2021,Brooklyn Nets,123,Boston Celtics,104,-101,-116
Wed Nov 24 2021,Chicago Bulls,113,Houston Rockets,118,-449,+363
Wed Nov 24 2021,Toronto Raptors,126,Memphis Grizzlies,113,+143,-160
Wed Nov 24 2021,Detroit Pistons,93,Milwaukee Bucks,114,+918,-1392
Wed Nov 24 2021,Miami Heat,101,Minnesota Timberwolves,113,-108,-105
Wed Nov 24 2021,Washington Wizards,102,New Orleans Pelicans,127,-160,+143
Wed Nov 24 2021,Utah Jazz,110,Oklahoma City Thunder,104,-1096,+763
Wed Nov 24 2021,Atlanta Hawks,124,San Antonio Spurs,106,-165,+148
Wed Nov 24 2021,Philadelphia 76ers,96,Golden State Warriors,116,+409,-515
Wed Nov 24 2021,Portland Trail Blazers,121,Sacramento Kings,125,-161,+143
Fri Nov 26 2021,Detroit Pistons,96,Los Angeles Clippers,107,+516,-683
Fri Nov 26 2021,Minnesota Timberwolves,115,Charlotte Hornets,133,+115,-132
Fri Nov 26 2021,Phoenix Suns,118,New York Knicks,97,-170,+153
Fri Nov 26 2021,Chicago Bulls,123,Orlando Magic,88,-463,+368
Fri Nov 26 2021,Toronto Raptors,97,Indiana Pacers,114,+170,-195
Fri Nov 26 2021,Atlanta Hawks,132,Memphis Grizzlies,100,-109,-107
Fri Nov 26 2021,Washington Wizards,101,Oklahoma City Thunder,99,-253,+214
Fri Nov 26 2021,Boston Celtics,88,San Antonio Spurs,96,-183,+160
Fri Nov 26 2021,Milwaukee Bucks,120,Denver Nuggets,109,-230,+197
Fri Nov 26 2021,New Orleans Pelicans,98,Utah Jazz,97,+679,-935
Fri Nov 26 2021,Portland Trail Blazers,103,Golden State Warriors,118,+204,-241
Fri Nov 26 2021,Sacramento Kings,141,Los Angeles Lakers,137,+270,-328
Sat Nov 27 2021,Minnesota Timberwolves,121,Philadelphia 76ers,120,+230,-268
Sat Nov 27 2021,New York Knicks,99,Atlanta Hawks,90,+268,-318
Sat Nov 27 2021,Phoenix Suns,113,Brooklyn Nets,107,+109,-125
Sat Nov 27 2021,Miami Heat,107,Chicago Bulls,104,-116,-101
Sat Nov 27 2021,Orlando Magic,92,Cleveland Cavaliers,105,+398,-494
Sat Nov 27 2021,Charlotte Hornets,143,Houston Rockets,146,-213,+183
Sat Nov 27 2021,Washington Wizards,120,Dallas Mavericks,114,+222,-255
Sat Nov 27 2021,New Orleans Pelicans,105,Utah Jazz,127,+632,-871
Sun Nov 28 2021,Golden State Warriors,105,Los Angeles Clippers,90,-140,+123
Sun Nov 28 2021,Milwaukee Bucks,118,Indiana Pacers,100,-131,+113
Sun Nov 28 2021,Sacramento Kings,101,Memphis Grizzlies,128,+144,-162
Sun Nov 28 2021,Boston Celtics,109,Toronto Raptors,97,-128,+111
Sun Nov 28 2021,Detroit Pistons,106,Los Angeles Lakers,110,+422,-528
Mon Nov 29 2021,Orlando Magic,96,Philadelphia 76ers,101,+678,-995
Mon Nov 29 2021,Denver Nuggets,120,Miami Heat,111,+147,-168
Mon Nov 29 2021,Charlotte Hornets,119,Chicago Bulls,133,+174,-199
Mon Nov 29 2021,Oklahoma City Thunder,89,Houston Rockets,102,+119,-138
Mon Nov 29 2021,Indiana Pacers,98,Minnesota Timberwolves,100,+146,-163
Mon Nov 29 2021,Cleveland Cavaliers,114,Dallas Mavericks,96,+230,-268
Mon Nov 29 2021,Washington Wizards,99,San Antonio Spurs,116,-153,+135
Mon Nov 29 2021,Portland Trail Blazers,107,Utah Jazz,129,+238,-276
Mon Nov 29 2021,New Orleans Pelicans,123,Los Angeles Clippers,104,+244,-286
Tue Nov 30 2021,New York Knicks,110,Brooklyn Nets,112,+209,-244
Tue Nov 30 2021,Memphis Grizzlies,98,Toronto Raptors,91,+129,-146
Tue Nov 30 2021,Golden State Warriors,96,Phoenix Suns,104,+139,-156
Tue Nov 30 2021,Detroit Pistons,92,Portland Trail Blazers,110,+290,-346
Tue Nov 30 2021,Los Angeles Lakers,117,Sacramento Kings,92,-110,-107
Wed Dec 1 2021,Atlanta Hawks,114,Indiana Pacers,111,+114,-131
Wed Dec 1 2021,Denver Nuggets,103,Orlando Magic,108,-340,+284
Wed Dec 1 2021,Minnesota Timberwolves,107,Washington Wizards,115,+143,-163
Wed Dec 1 2021,Philadelphia 76ers,87,Boston Celtics,88,+134,-152
Wed Dec 1 2021,Cleveland Cavaliers,111,Miami Heat,85,+132,-149
Wed Dec 1 2021,Charlotte Hornets,125,Milwaukee Bucks,127,+321,-392
Wed Dec 1 2021,Dallas Mavericks,139,New Orleans Pelicans,107,-172,+154
Wed Dec 1 2021,Houston Rockets,114,Oklahoma City Thunder,110,+115,-132
Wed Dec 1 2021,Sacramento Kings,124,Los Angeles Clippers,115,+209,-246
Thu Dec 2 2021,Chicago Bulls,119,New York Knicks,115,-131,+114
Thu Dec 2 2021,Milwaukee Bucks,93,Toronto Raptors,97,-140,+120
Thu Dec 2 2021,Oklahoma City Thunder,79,Memphis Grizzlies,152,+443,-584
Thu Dec 2 2021,Detroit Pistons,103,Phoenix Suns,114,+531,-730
Thu Dec 2 2021,San Antonio Spurs,114,Portland Trail Blazers,83,+174,-199
Fri Dec 3 2021,Miami Heat,113,Indiana Pacers,104,+182,-213
Fri Dec 3 2021,Cleveland Cavaliers,116,Washington Wizards,101,+126,-144
Fri Dec 3 2021,Philadelphia 76ers,98,Atlanta Hawks,96,+123,-140
Fri Dec 3 2021,Minnesota Timberwolves,105,Brooklyn Nets,110,+310,-377
Fri Dec 3 2021,Orlando Magic,116,Houston Rockets,118,+129,-146
