date,away_team,away_pt,home_team,home_pt,away_line,home_line
Fri Oct 31 2014,Portland Trail Blazers,94,Sacramento Kings,103,-202,+172
Fri Oct 31 2014,Los Angeles Clippers,118,Los Angeles Lakers,111,-852,+620
Sat Nov 1 2014,Memphis Grizzlies,71,Charlotte Hornets,69,+132,-152
Sat Nov 1 2014,Dallas Mavericks,109,New Orleans Pelicans,104,-115,+102
Sat Nov 1 2014,Toronto Raptors,108,Orlando Magic,95,-241,+205
Sat Nov 1 2014,Miami Heat,114,Philadelphia 76ers,96,-461,+367
Sat Nov 1 2014,Milwaukee Bucks,97,Washington Wizards,108,+363,-454
Sat Nov 1 2014,Indiana Pacers,92,Atlanta Hawks,102,+488,-640
Sat Nov 1 2014,Brooklyn Nets,102,Detroit Pistons,90,+126,-146
Sat Nov 1 2014,Boston Celtics,90,Houston Rockets,104,+265,-322
Sat Nov 1 2014,Chicago Bulls,106,Minnesota Timberwolves,105,-132,+113
Sat Nov 1 2014,Denver Nuggets,91,Oklahoma City Thunder,102,-197,+168
Sat Nov 1 2014,Phoenix Suns,91,Utah Jazz,118,-131,+112
Sat Nov 1 2014,Los Angeles Lakers,104,Golden State Warriors,127,+967,-1493
Sun Nov 2 2014,Sacramento Kings,98,Los Angeles Clippers,92,+394,-497
Sun Nov 2 2014,Toronto Raptors,102,Miami Heat,107,+107,-127
Sun Nov 2 2014,Charlotte Hornets,93,New York Knicks,96,+144,-164
Sun Nov 2 2014,Golden State Warriors,95,Portland Trail Blazers,90,+133,-153
Mon Nov 3 2014,Houston Rockets,104,Philadelphia 76ers,93,-804,+589
Mon Nov 3 2014,Oklahoma City Thunder,85,Brooklyn Nets,116,+235,-278
Mon Nov 3 2014,New Orleans Pelicans,81,Memphis Grizzlies,93,+152,-172
Mon Nov 3 2014,Boston Celtics,113,Dallas Mavericks,118,+407,-522
Mon Nov 3 2014,Sacramento Kings,110,Denver Nuggets,105,+234,-277
Mon Nov 3 2014,Utah Jazz,101,Los Angeles Clippers,107,+427,-551
Tue Nov 4 2014,Milwaukee Bucks,87,Indiana Pacers,81,+155,-177
Tue Nov 4 2014,Houston Rockets,108,Miami Heat,91,+117,-137
Tue Nov 4 2014,Washington Wizards,98,New York Knicks,83,-124,+106
Tue Nov 4 2014,Oklahoma City Thunder,88,Toronto Raptors,100,+588,-826
Tue Nov 4 2014,Orlando Magic,90,Chicago Bulls,98,+464,-614
Tue Nov 4 2014,Charlotte Hornets,91,New Orleans Pelicans,100,+157,-178
Tue Nov 4 2014,Cleveland Cavaliers,82,Portland Trail Blazers,101,-142,+122
Tue Nov 4 2014,Phoenix Suns,112,Los Angeles Lakers,106,-254,+216
Wed Nov 5 2014,Miami Heat,89,Charlotte Hornets,96,+104,-122
Wed Nov 5 2014,Orlando Magic,91,Philadelphia 76ers,89,-142,+122
Wed Nov 5 2014,Toronto Raptors,110,Boston Celtics,107,+112,-131
Wed Nov 5 2014,Minnesota Timberwolves,98,Brooklyn Nets,91,+182,-216
Wed Nov 5 2014,New York Knicks,95,Detroit Pistons,98,+155,-175
Wed Nov 5 2014,Chicago Bulls,95,Milwaukee Bucks,86,-208,+177
Wed Nov 5 2014,Indiana Pacers,94,Washington Wizards,96,+422,-540
Wed Nov 5 2014,Atlanta Hawks,92,San Antonio Spurs,94,+321,-396
Wed Nov 5 2014,Memphis Grizzlies,102,Phoenix Suns,91,+106,-125
Wed Nov 5 2014,Cleveland Cavaliers,100,Utah Jazz,102,-229,+193
Wed Nov 5 2014,Denver Nuggets,109,Sacramento Kings,131,+144,-164
Wed Nov 5 2014,Los Angeles Clippers,104,Golden State Warriors,121,+176,-208
Thu Nov 6 2014,San Antonio Spurs,81,Houston Rockets,98,+241,-290
Thu Nov 6 2014,Dallas Mavericks,87,Portland Trail Blazers,108,+111,-130
Fri Nov 7 2014,Atlanta Hawks,119,Charlotte Hornets,122,+107,-126
Fri Nov 7 2014,Minnesota Timberwolves,103,Orlando Magic,112,-174,+153
Fri Nov 7 2014,Chicago Bulls,118,Philadelphia 76ers,115,-594,+448
Fri Nov 7 2014,Indiana Pacers,98,Boston Celtics,101,+188,-223
Fri Nov 7 2014,New York Knicks,99,Brooklyn Nets,110,+199,-238
Fri Nov 7 2014,Milwaukee Bucks,95,Detroit Pistons,98,+168,-197
Fri Nov 7 2014,Washington Wizards,84,Toronto Raptors,103,+152,-172
Fri Nov 7 2014,Memphis Grizzlies,91,Oklahoma City Thunder,89,-318,+260
Fri Nov 7 2014,Sacramento Kings,114,Phoenix Suns,112,+173,-205
Fri Nov 7 2014,Dallas Mavericks,105,Utah Jazz,82,-148,+128
Fri Nov 7 2014,Cleveland Cavaliers,110,Denver Nuggets,101,-271,+230
Sat Nov 8 2014,Portland Trail Blazers,102,Los Angeles Clippers,106,+164,-190
Sat Nov 8 2014,Washington Wizards,97,Indiana Pacers,90,-159,+139
Sat Nov 8 2014,New York Knicks,96,Atlanta Hawks,103,+234,-277
Sat Nov 8 2014,Minnesota Timberwolves,92,Miami Heat,102,+282,-344
Sat Nov 8 2014,Boston Celtics,106,Chicago Bulls,101,+401,-508
Sat Nov 8 2014,Golden State Warriors,98,Houston Rockets,87,-157,+137
Sat Nov 8 2014,Memphis Grizzlies,92,Milwaukee Bucks,93,-200,+171
Sat Nov 8 2014,New Orleans Pelicans,100,San Antonio Spurs,99,+261,-317
Sun Nov 9 2014,Orlando Magic,96,Brooklyn Nets,104,+360,-456
Sun Nov 9 2014,Utah Jazz,97,Detroit Pistons,96,+146,-166
Sun Nov 9 2014,Sacramento Kings,93,Oklahoma City Thunder,101,-132,+112
Sun Nov 9 2014,Philadelphia 76ers,88,Toronto Raptors,120,+960,-1520
Sun Nov 9 2014,Miami Heat,105,Dallas Mavericks,96,+302,-367
Sun Nov 9 2014,Golden State Warriors,95,Phoenix Suns,107,+123,-143
Sun Nov 9 2014,Denver Nuggets,100,Portland Trail Blazers,116,+363,-454
Sun Nov 9 2014,Charlotte Hornets,92,Los Angeles Lakers,107,-138,+119
Mon Nov 10 2014,New Orleans Pelicans,111,Cleveland Cavaliers,118,+205,-244
Mon Nov 10 2014,Utah Jazz,86,Indiana Pacers,97,+130,-150
Mon Nov 10 2014,Atlanta Hawks,91,New York Knicks,85,-129,+110
Mon Nov 10 2014,Detroit Pistons,91,Chicago Bulls,102,+425,-545
Mon Nov 10 2014,San Antonio Spurs,89,Los Angeles Clippers,85,+110,-129
Tue Nov 11 2014,Orlando Magic,100,Toronto Raptors,104,+531,-704
Tue Nov 11 2014,Los Angeles Lakers,102,Memphis Grizzlies,107,+474,-624
Tue Nov 11 2014,Oklahoma City Thunder,78,Milwaukee Bucks,85,+116,-135
Tue Nov 11 2014,Sacramento Kings,98,Dallas Mavericks,106,+297,-361
Tue Nov 11 2014,Charlotte Hornets,100,Portland Trail Blazers,102,+245,-293
Tue Nov 11 2014,San Antonio Spurs,113,Golden State Warriors,100,+274,-330
Wed Nov 12 2014,Detroit Pistons,103,Washington Wizards,107,+223,-265
Wed Nov 12 2014,Utah Jazz,97,Atlanta Hawks,100,+255,-308
Wed Nov 12 2014,Oklahoma City Thunder,109,Boston Celtics,94,+269,-328
Wed Nov 12 2014,Indiana Pacers,81,Miami Heat,75,+325,-403
Wed Nov 12 2014,Orlando Magic,97,New York Knicks,95,+224,-264
Wed Nov 12 2014,Los Angeles Lakers,102,New Orleans Pelicans,109,+512,-682
Wed Nov 12 2014,Portland Trail Blazers,130,Denver Nuggets,113,+124,-144
Wed Nov 12 2014,Brooklyn Nets,104,Phoenix Suns,112,+168,-195
Wed Nov 12 2014,Houston Rockets,113,Minnesota Timberwolves,101,-292,+243
Thu Nov 13 2014,Sacramento Kings,110,Memphis Grizzlies,111,+196,-231
Thu Nov 13 2014,Chicago Bulls,100,Toronto Raptors,93,+116,-135
Thu Nov 13 2014,Philadelphia 76ers,70,Dallas Mavericks,123,+985,-1615
Thu Nov 13 2014,Brooklyn Nets,99,Golden State Warriors,107,+456,-589
Fri Nov 14 2014,Denver Nuggets,108,Indiana Pacers,87,+125,-144
Fri Nov 14 2014,Milwaukee Bucks,85,Orlando Magic,101,+126,-145
Fri Nov 14 2014,Miami Heat,103,Atlanta Hawks,114,+168,-196
Fri Nov 14 2014,Cleveland Cavaliers,122,Boston Celtics,121,-249,+210
Fri Nov 14 2014,Utah Jazz,102,New York Knicks,100,+146,-166
Fri Nov 14 2014,Philadelphia 76ers,87,Houston Rockets,88,+1875,-3892
Fri Nov 14 2014,Minnesota Timberwolves,91,New Orleans Pelicans,139,+316,-388
Fri Nov 14 2014,Detroit Pistons,96,Oklahoma City Thunder,89,+131,-151
Fri Nov 14 2014,Charlotte Hornets,103,Phoenix Suns,95,+227,-268
Fri Nov 14 2014,San Antonio Spurs,93,Los Angeles Lakers,80,-420,+338
Sat Nov 15 2014,Orlando Magic,93,Washington Wizards,98,+376,-470
Sat Nov 15 2014,Atlanta Hawks,94,Cleveland Cavaliers,127,+252,-303
Sat Nov 15 2014,Utah Jazz,93,Toronto Raptors,111,+553,-744
Sat Nov 15 2014,Indiana Pacers,99,Chicago Bulls,90,+370,-464
Sat Nov 15 2014,Detroit Pistons,88,Memphis Grizzlies,95,+388,-487
Sat Nov 15 2014,Minnesota Timberwolves,117,Dallas Mavericks,131,+595,-817
Sat Nov 15 2014,Brooklyn Nets,87,Portland Trail Blazers,97,+121,-140
Sat Nov 15 2014,San Antonio Spurs,91,Sacramento Kings,94,-124,+105
Sat Nov 15 2014,Charlotte Hornets,87,Golden State Warriors,112,+515,-696
Sat Nov 15 2014,Phoenix Suns,107,Los Angeles Clippers,120,+257,-309
Sun Nov 16 2014,Denver Nuggets,93,New York Knicks,109,+109,-129
Sun Nov 16 2014,Milwaukee Bucks,91,Miami Heat,84,+175,-207
Sun Nov 16 2014,Houston Rockets,69,Oklahoma City Thunder,65,-209,+177
Sun Nov 16 2014,Golden State Warriors,136,Los Angeles Lakers,115,-411,+330
Mon Nov 17 2014,Dallas Mavericks,107,Charlotte Hornets,80,-179,+157
Mon Nov 17 2014,Denver Nuggets,106,Cleveland Cavaliers,97,+687,-967
Mon Nov 17 2014,Phoenix Suns,118,Boston Celtics,114,-128,+108
Mon Nov 17 2014,Miami Heat,95,Brooklyn Nets,83,+287,-348
Mon Nov 17 2014,Orlando Magic,107,Detroit Pistons,93,+165,-192
Mon Nov 17 2014,Houston Rockets,93,Memphis Grizzlies,119,+163,-186
Mon Nov 17 2014,Philadelphia 76ers,75,San Antonio Spurs,100,+2012,-5363
Mon Nov 17 2014,New Orleans Pelicans,93,Portland Trail Blazers,102,+145,-166
Mon Nov 17 2014,Chicago Bulls,105,Los Angeles Clippers,89,+242,-289
Tue Nov 18 2014,Los Angeles Lakers,114,Atlanta Hawks,109,+346,-429
Tue Nov 18 2014,New York Knicks,113,Milwaukee Bucks,117,+104,-123
Tue Nov 18 2014,Oklahoma City Thunder,81,Utah Jazz,98,+133,-153
Tue Nov 18 2014,New Orleans Pelicans,106,Sacramento Kings,100,+130,-150
Wed Nov 19 2014,San Antonio Spurs,92,Cleveland Cavaliers,90,+104,-123
Wed Nov 19 2014,Charlotte Hornets,86,Indiana Pacers,88,+116,-135
Wed Nov 19 2014,Los Angeles Clippers,114,Orlando Magic,90,-210,+177
Wed Nov 19 2014,Boston Celtics,101,Philadelphia 76ers,90,-261,+221
Wed Nov 19 2014,Dallas Mavericks,105,Washington Wizards,102,-148,+128
Wed Nov 19 2014,Milwaukee Bucks,122,Brooklyn Nets,118,+233,-275
Wed Nov 19 2014,Phoenix Suns,88,Detroit Pistons,86,-145,+125
Wed Nov 19 2014,Memphis Grizzlies,92,Toronto Raptors,96,+207,-245
Wed Nov 19 2014,New York Knicks,99,Minnesota Timberwolves,115,+101,-119
Wed Nov 19 2014,Oklahoma City Thunder,100,Denver Nuggets,107,+271,-329
Wed Nov 19 2014,Los Angeles Lakers,98,Houston Rockets,92,+530,-702
Thu Nov 20 2014,Los Angeles Clippers,110,Miami Heat,93,-185,+161
Thu Nov 20 2014,Chicago Bulls,88,Sacramento Kings,103,+124,-144
Fri Nov 21 2014,Orlando Magic,105,Charlotte Hornets,100,+150,-170
Fri Nov 21 2014,Phoenix Suns,122,Philadelphia 76ers,96,-472,+379
Fri Nov 21 2014,Detroit Pistons,89,Atlanta Hawks,99,+209,-247
Fri Nov 21 2014,Milwaukee Bucks,82,Toronto Raptors,124,+364,-451
Fri Nov 21 2014,Boston Celtics,100,Memphis Grizzlies,117,+223,-263
Fri Nov 21 2014,San Antonio Spurs,121,Minnesota Timberwolves,92,-735,+546
Fri Nov 21 2014,Brooklyn Nets,94,Oklahoma City Thunder,92,+102,-120
Fri Nov 21 2014,Cleveland Cavaliers,78,Washington Wizards,91,-124,+106
Fri Nov 21 2014,Los Angeles Lakers,106,Dallas Mavericks,140,+489,-645
Fri Nov 21 2014,New Orleans Pelicans,97,Denver Nuggets,117,-140,+121
Fri Nov 21 2014,Utah Jazz,88,Golden State Warriors,101,+671,-949
Fri Nov 21 2014,Chicago Bulls,87,Portland Trail Blazers,105,+316,-385
Sat Nov 22 2014,Phoenix Suns,106,Indiana Pacers,83,-135,+116
Sat Nov 22 2014,Miami Heat,99,Orlando Magic,92,-122,+103
Sat Nov 22 2014,Toronto Raptors,110,Cleveland Cavaliers,93,+134,-153
Sat Nov 22 2014,Philadelphia 76ers,83,New York Knicks,91,+609,-845
Sat Nov 22 2014,Dallas Mavericks,92,Houston Rockets,95,-180,+159
Sat Nov 22 2014,Sacramento Kings,113,Minnesota Timberwolves,101,-441,+353
Sat Nov 22 2014,Washington Wizards,111,Milwaukee Bucks,100,-159,+138
Sat Nov 22 2014,Brooklyn Nets,87,San Antonio Spurs,99,+490,-647
Sat Nov 22 2014,New Orleans Pelicans,106,Utah Jazz,94,-143,+124
Sun Nov 23 2014,Portland Trail Blazers,94,Boston Celtics,88,-205,+174
Sun Nov 23 2014,Los Angeles Clippers,91,Memphis Grizzlies,107,+117,-136
Sun Nov 23 2014,Charlotte Hornets,93,Miami Heat,94,+101,-120
Sun Nov 23 2014,Golden State Warriors,91,Oklahoma City Thunder,86,-387,+315
Sun Nov 23 2014,Denver Nuggets,101,Los Angeles Lakers,94,-129,+110
Mon Nov 24 2014,Los Angeles Clippers,113,Charlotte Hornets,92,-181,+159
Mon Nov 24 2014,Orlando Magic,74,Cleveland Cavaliers,106,+477,-630
Mon Nov 24 2014,Portland Trail Blazers,114,Philadelphia 76ers,104,-1175,+797
Mon Nov 24 2014,Phoenix Suns,100,Toronto Raptors,104,+170,-200
Mon Nov 24 2014,New York Knicks,86,Houston Rockets,91,+209,-247
Mon Nov 24 2014,Indiana Pacers,111,Dallas Mavericks,100,+1000,-1606
Mon Nov 24 2014,Chicago Bulls,97,Utah Jazz,95,-164,+142
Tue Nov 25 2014,Atlanta Hawks,106,Washington Wizards,102,+162,-187
Tue Nov 25 2014,Golden State Warriors,114,Miami Heat,97,-334,+276
Tue Nov 25 2014,Detroit Pistons,86,Milwaukee Bucks,98,+144,-164
Tue Nov 25 2014,Sacramento Kings,99,New Orleans Pelicans,89,+213,-252
Tue Nov 25 2014,Chicago Bulls,109,Denver Nuggets,114,+162,-187
Wed Nov 26 2014,Portland Trail Blazers,105,Charlotte Hornets,97,-255,+216
Wed Nov 26 2014,Washington Wizards,87,Cleveland Cavaliers,113,+285,-347
Wed Nov 26 2014,Golden State Warriors,111,Orlando Magic,96,-376,+307
Wed Nov 26 2014,Brooklyn Nets,99,Philadelphia 76ers,91,-325,+268
Wed Nov 26 2014,Toronto Raptors,126,Atlanta Hawks,115,-164,+144
Wed Nov 26 2014,New York Knicks,102,Dallas Mavericks,109,+1011,-1667
Wed Nov 26 2014,Los Angeles Clippers,104,Detroit Pistons,98,-444,+354
Wed Nov 26 2014,Sacramento Kings,89,Houston Rockets,102,+171,-199
Wed Nov 26 2014,Milwaukee Bucks,103,Minnesota Timberwolves,86,-119,+102
Wed Nov 26 2014,Utah Jazz,82,Oklahoma City Thunder,97,+167,-195
Wed Nov 26 2014,Indiana Pacers,100,San Antonio Spurs,106,+882,-1343
Wed Nov 26 2014,Denver Nuggets,112,Phoenix Suns,120,+267,-323
Wed Nov 26 2014,Memphis Grizzlies,99,Los Angeles Lakers,93,-324,+265
Fri Nov 28 2014,Chicago Bulls,109,Boston Celtics,102,-166,+146
Fri Nov 28 2014,Golden State Warriors,106,Charlotte Hornets,101,-427,+342
Fri Nov 28 2014,New Orleans Pelicans,91,Atlanta Hawks,100,+123,-142
Fri Nov 28 2014,Milwaukee Bucks,104,Detroit Pistons,88,+112,-132
Fri Nov 28 2014,Dallas Mavericks,106,Toronto Raptors,102,+146,-167
Fri Nov 28 2014,Los Angeles Clippers,102,Houston Rockets,85,-189,+164
Fri Nov 28 2014,Orlando Magic,83,Indiana Pacers,98,+176,-209
Fri Nov 28 2014,New York Knicks,78,Oklahoma City Thunder,105,+304,-372
Fri Nov 28 2014,Sacramento Kings,104,San Antonio Spurs,112,+530,-714
Fri Nov 28 2014,Phoenix Suns,97,Denver Nuggets,122,+110,-129
Fri Nov 28 2014,Memphis Grizzlies,112,Portland Trail Blazers,99,+143,-163
Fri Nov 28 2014,Minnesota Timberwolves,120,Los Angeles Lakers,119,+203,-240
Sat Nov 29 2014,Dallas Mavericks,110,Philadelphia 76ers,103,-1065,+734
Sat Nov 29 2014,New Orleans Pelicans,80,Washington Wizards,83,+156,-176
Sat Nov 29 2014,Charlotte Hornets,75,Atlanta Hawks,105,+248,-298
Sat Nov 29 2014,Indiana Pacers,97,Cleveland Cavaliers,109,+428,-542
Sat Nov 29 2014,Houston Rockets,117,Milwaukee Bucks,103,+142,-162
Sat Nov 29 2014,Los Angeles Clippers,112,Utah Jazz,96,-220,+186
Sun Nov 30 2014,San Antonio Spurs,111,Boston Celtics,89,-364,+298
Sun Nov 30 2014,Chicago Bulls,102,Brooklyn Nets,84,-144,+125
Sun Nov 30 2014,Golden State Warriors,104,Detroit Pistons,93,-451,+361
Sun Nov 30 2014,Memphis Grizzlies,97,Sacramento Kings,85,-211,+178
Sun Nov 30 2014,Miami Heat,86,New York Knicks,79,-153,+132
Sun Nov 30 2014,Orlando Magic,93,Phoenix Suns,90,+393,-505
Sun Nov 30 2014,Minnesota Timberwolves,93,Portland Trail Blazers,107,+882,-1363
Sun Nov 30 2014,Toronto Raptors,122,Los Angeles Lakers,129,-312,+259
Mon Dec 1 2014,San Antonio Spurs,109,Philadelphia 76ers,103,-785,+581
Mon Dec 1 2014,Miami Heat,86,Washington Wizards,107,+169,-198
Mon Dec 1 2014,Denver Nuggets,103,Utah Jazz,101,-174,+152
Mon Dec 1 2014,Minnesota Timberwolves,101,Los Angeles Clippers,127,+1237,-2225
Tue Dec 2 2014,Milwaukee Bucks,108,Cleveland Cavaliers,111,+559,-754
Tue Dec 2 2014,Boston Celtics,105,Atlanta Hawks,109,+246,-294
Tue Dec 2 2014,Los Angeles Lakers,106,Detroit Pistons,96,+110,-129
Tue Dec 2 2014,Brooklyn Nets,98,New York Knicks,93,-117,-102
Tue Dec 2 2014,Dallas Mavericks,132,Chicago Bulls,129,+101,-120
Tue Dec 2 2014,Oklahoma City Thunder,104,New Orleans Pelicans,112,-161,+140
Tue Dec 2 2014,Portland Trail Blazers,105,Denver Nuggets,103,-159,+139
Tue Dec 2 2014,Indiana Pacers,99,Phoenix Suns,116,+177,-208
Tue Dec 2 2014,Toronto Raptors,117,Sacramento Kings,109,-144,+128
Tue Dec 2 2014,Orlando Magic,97,Golden State Warriors,98,+1034,-1690
Wed Dec 3 2014,Chicago Bulls,102,Charlotte Hornets,95,-165,+145
Wed Dec 3 2014,Los Angeles Lakers,95,Washington Wizards,111,+365,-459
Wed Dec 3 2014,Detroit Pistons,102,Boston Celtics,109,+171,-201
Wed Dec 3 2014,San Antonio Spurs,93,Brooklyn Nets,95,-441,+355
Wed Dec 3 2014,Atlanta Hawks,112,Miami Heat,102,+170,-199
Wed Dec 3 2014,Memphis Grizzlies,96,Houston Rockets,105,-213,+181
Wed Dec 3 2014,Dallas Mavericks,107,Milwaukee Bucks,105,-176,+156
Wed Dec 3 2014,Philadelphia 76ers,85,Minnesota Timberwolves,77,+241,-289
Wed Dec 3 2014,Toronto Raptors,123,Utah Jazz,104,-170,+149
Wed Dec 3 2014,Orlando Magic,86,Los Angeles Clippers,114,+1231,-2181
Thu Dec 4 2014,Cleveland Cavaliers,90,New York Knicks,87,-343,+281
Thu Dec 4 2014,Indiana Pacers,82,Portland Trail Blazers,88,+351,-437
Thu Dec 4 2014,New Orleans Pelicans,85,Golden State Warriors,112,+390,-494
Fri Dec 5 2014,New York Knicks,102,Charlotte Hornets,103,+171,-201
Fri Dec 5 2014,Oklahoma City Thunder,103,Philadelphia 76ers,91,-1417,+927
Fri Dec 5 2014,Denver Nuggets,89,Washington Wizards,119,+165,-192
Fri Dec 5 2014,Los Angeles Lakers,96,Boston Celtics,113,+131,-152
Fri Dec 5 2014,Atlanta Hawks,98,Brooklyn Nets,75,-116,+100
Fri Dec 5 2014,Cleveland Cavaliers,105,Toronto Raptors,91,+162,-186
Fri Dec 5 2014,San Antonio Spurs,107,Memphis Grizzlies,101,+101,-117
Fri Dec 5 2014,Houston Rockets,114,Minnesota Timberwolves,112,-331,+274
Fri Dec 5 2014,Phoenix Suns,118,Dallas Mavericks,106,+203,-241
Fri Dec 5 2014,Miami Heat,85,Milwaukee Bucks,109,-119,+102
Fri Dec 5 2014,Orlando Magic,98,Utah Jazz,93,+175,-208
Fri Dec 5 2014,Indiana Pacers,101,Sacramento Kings,102,+137,-157
Sat Dec 6 2014,Philadelphia 76ers,108,Detroit Pistons,101,+426,-551
Sat Dec 6 2014,Golden State Warriors,112,Chicago Bulls,102,-135,+116
Sat Dec 6 2014,Phoenix Suns,95,Houston Rockets,100,-130,+113
Sat Dec 6 2014,Minnesota Timberwolves,101,San Antonio Spurs,123,+910,-1380
Sat Dec 6 2014,Orlando Magic,105,Sacramento Kings,96,+210,-248
Sat Dec 6 2014,New Orleans Pelicans,100,Los Angeles Clippers,120,+393,-492
Sun Dec 7 2014,Washington Wizards,93,Boston Celtics,101,-170,+150
Sun Dec 7 2014,Denver Nuggets,84,Atlanta Hawks,96,+208,-246
Sun Dec 7 2014,Oklahoma City Thunder,96,Detroit Pistons,94,-575,+444
Sun Dec 7 2014,Miami Heat,87,Memphis Grizzlies,103,+299,-366
Sun Dec 7 2014,Milwaukee Bucks,102,Dallas Mavericks,125,+381,-478
Sun Dec 7 2014,Portland Trail Blazers,103,New York Knicks,99,-276,+234
Sun Dec 7 2014,New Orleans Pelicans,104,Los Angeles Lakers,87,-146,+127
Mon Dec 8 2014,Atlanta Hawks,108,Indiana Pacers,92,-106,-115
Mon Dec 8 2014,Boston Celtics,132,Washington Wizards,133,+346,-430
Mon Dec 8 2014,Cleveland Cavaliers,110,Brooklyn Nets,88,-420,+339
Mon Dec 8 2014,Denver Nuggets,107,Toronto Raptors,112,+427,-546
Mon Dec 8 2014,Golden State Warriors,102,Minnesota Timberwolves,86,-2167,+1205
Mon Dec 8 2014,Utah Jazz,92,Sacramento Kings,101,+189,-223
Mon Dec 8 2014,Phoenix Suns,120,Los Angeles Clippers,121,+285,-351
Tue Dec 9 2014,Toronto Raptors,101,Cleveland Cavaliers,105,+228,-270
Tue Dec 9 2014,Portland Trail Blazers,98,Detroit Pistons,86,-396,+321
Tue Dec 9 2014,Dallas Mavericks,105,Memphis Grizzlies,114,+125,-144
Tue Dec 9 2014,New York Knicks,93,New Orleans Pelicans,104,+231,-273
Tue Dec 9 2014,Milwaukee Bucks,101,Oklahoma City Thunder,114,+470,-611
Tue Dec 9 2014,Miami Heat,103,Phoenix Suns,97,+162,-185
Tue Dec 9 2014,San Antonio Spurs,96,Utah Jazz,100,-538,+423
Tue Dec 9 2014,Sacramento Kings,95,Los Angeles Lakers,98,+137,-157
Wed Dec 10 2014,Boston Celtics,87,Charlotte Hornets,96,+130,-150
Wed Dec 10 2014,Los Angeles Clippers,103,Indiana Pacers,96,-285,+241
Wed Dec 10 2014,Washington Wizards,91,Orlando Magic,89,-214,+181
Wed Dec 10 2014,Philadelphia 76ers,79,Atlanta Hawks,95,+877,-1317
Wed Dec 10 2014,Brooklyn Nets,80,Chicago Bulls,105,+525,-698
Wed Dec 10 2014,New Orleans Pelicans,107,Dallas Mavericks,112,+263,-317
Wed Dec 10 2014,Portland Trail Blazers,82,Minnesota Timberwolves,90,-647,+494
Wed Dec 10 2014,New York Knicks,95,San Antonio Spurs,109,+439,-556
Wed Dec 10 2014,Miami Heat,82,Denver Nuggets,102,+193,-228
Wed Dec 10 2014,Houston Rockets,93,Golden State Warriors,105,+371,-466
Thu Dec 11 2014,Cleveland Cavaliers,94,Oklahoma City Thunder,103,+262,-316
Thu Dec 11 2014,Houston Rockets,113,Sacramento Kings,109,-114,+101
Fri Dec 12 2014,Portland Trail Blazers,106,Chicago Bulls,115,+117,-136
Fri Dec 12 2014,Los Angeles Clippers,96,Washington Wizards,104,-139,+120
Fri Dec 12 2014,Orlando Magic,81,Atlanta Hawks,87,+386,-484
Fri Dec 12 2014,New York Knicks,101,Boston Celtics,95,+221,-261
Fri Dec 12 2014,Philadelphia 76ers,70,Brooklyn Nets,88,+255,-305
Fri Dec 12 2014,Indiana Pacers,94,Toronto Raptors,106,+364,-460
Fri Dec 12 2014,Charlotte Hornets,107,Memphis Grizzlies,113,+461,-605
Fri Dec 12 2014,Oklahoma City Thunder,111,Minnesota Timberwolves,92,-422,+337
Fri Dec 12 2014,Cleveland Cavaliers,114,New Orleans Pelicans,119,-102,-126
Fri Dec 12 2014,Detroit Pistons,105,Phoenix Suns,103,+413,-526
